year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2010,1,23,14,87.0,9.0,25.0,1009.8746,SE,25.921284,0.0,0.0
2012,5,12,13,36.0,8.0,21.0,1008.0,SE,26.372362,0.0,0.0
2010,3,22,5,12.0,-21.62624,-5.0,1033.0,NW,69.451744,0.0,0.0
2011,4,28,23,519.6998,5.640709,13.0,1006.0,NW,4.92,0.0,0.0
2013,10,24,14,313.64847,8.0,12.0,1017.0,NE,0.89,0.0,0.0
2010,2,8,12,154.48758,-14.0,-5.622771,1027.0,cv,1.78,0.0,0.0
2010,5,15,3,54.0,-8.0,1.0,1030.0,NE,1.79,0.0,0.0
2013,6,23,20,23.0,13.0,28.606852,1001.0,NW,25.025043,0.0,0.0
2010,3,4,5,110.0,-3.0,4.0,1018.0,NW,2.2395232,0.0,0.0
2013,4,30,15,14.0,-10.0,23.0,1016.0,NE,23.12174,0.0,0.0
2013,7,18,20,78.0,15.0,26.0,1006.0,NW,19.66445,0.0,0.0
2012,6,8,5,83.73111,6.0,18.0,1013.0,SE,4.92,0.0,0.0
2013,11,24,8,201.70772,-6.0,0.0,1020.0,NW,8.264536,0.0,0.0
2011,12,27,11,322.1974,-8.0,-1.0,1033.0,NW,1.79,0.0,0.0
2010,12,18,14,123.0,23.0,28.0,998.0,SE,3.13,0.0,1.0
2014,4,17,19,86.0,3.0,19.0,1012.0,SE,53.860603,0.0,0.0
2011,7,22,22,87.0,-4.0,6.0,1022.0,SE,29.525898,0.0,0.0
2011,1,23,2,379.3939,-11.0,-8.0,1027.0,NW,3.13,0.0,0.0
2013,1,13,8,414.5727,-9.0,-7.0,1028.0,NW,3.13,0.0,0.0
2012,10,4,19,27.0,-12.0,8.0,1022.0,NE,1.79,0.0,0.0
2011,1,19,8,134.0,-16.0,-7.0,1033.0,cv,0.89,0.0,0.0
2013,9,18,7,48.0,13.0,21.0,1013.0,NE,1.34,0.0,0.0
2012,4,12,1,33.0,-13.0,1.0,1023.0,NE,3.56,0.0,0.0
2012,5,16,18,26.0,-8.0,10.0,1023.0,cv,328.91034,0.0,0.0
2011,4,15,6,118.0,14.0,18.0,1007.0,cv,0.89,0.0,0.0
2010,11,14,8,164.0,-8.0,-3.0,1025.0,NW,1.78,0.0,0.0
2011,9,4,17,74.0,17.0,21.0,1018.7102,NW,6.9697495,0.0,7.0
2014,10,5,6,27.0,-6.0,2.8347197,1025.0,NW,1.79,0.0,0.0
2012,4,15,2,65.0,-13.0,-1.0,1021.0,NW,3.58,0.0,0.0
2013,11,16,2,24.0,-14.0,-2.0,1027.0,cv,1.79,0.0,0.0
2013,9,24,15,70.43939,16.0,26.0,1013.0,NE,1.79,0.0,0.0
2014,12,2,20,380.68063,-6.0,-2.0,1024.0,SE,1.78,0.0,0.0
2011,7,31,21,56.0,22.0,23.0,1003.0,SE,31.39307,0.0,3.0
2012,1,21,6,12.0,-28.0,-11.0,1037.0,NE,112.62879,0.0,0.0
2010,11,4,6,42.0,-6.0,2.0,1021.0,SE,1.78,0.0,0.0
2014,2,8,23,196.92854,-18.35584,-8.0,1035.0,NE,0.89,0.0,0.0
2010,6,20,8,84.0,18.0,24.0,1008.0,cv,1.79,0.0,0.0
2011,2,7,9,219.92432,-4.0,1.0,1023.0,SE,3.13,0.0,0.0
2010,6,31,22,27.0,-7.0,10.0,1026.0,cv,18.328451,0.0,0.0
2011,7,3,19,40.385395,2.0,22.0,1011.0,SE,15.109102,0.0,0.0
2010,12,8,3,146.00894,-7.0,1.0,1013.0,cv,0.89,0.0,0.0
2014,6,15,14,96.4981,17.0,31.0,1004.0,SE,41.21496,0.0,0.0
2012,6,20,0,85.0,18.0,23.0,1005.0,SE,3.13,0.0,0.0
2012,6,15,2,69.0,17.0,21.0,1002.0,NE,1.78,0.0,0.0
2012,4,1,16,52.0,0.0,24.0,1007.0,NE,25.93,0.0,6.8332825
2011,3,6,3,68.0,-9.0,-1.0,1026.0,cv,0.89,0.0,0.0
2011,4,9,10,107.0,1.0,19.0,1012.0,SE,8.05,0.0,0.0
2011,2,26,11,98.0,7.0,17.0,1006.0,NE,8.05,0.0,0.0
2014,3,5,8,59.0,-18.0,-3.0,1030.0,cv,0.89,0.0,0.0
2011,1,3,21,95.0,20.0,25.0,1004.0,NE,3.3430057,0.0,0.0
2011,7,27,5,95.0,22.0,25.0,1006.0,NW,4.92,0.0,0.0
2013,4,30,9,58.0,-6.0,15.0,1017.0,SE,4.92,0.0,0.0
2010,10,26,5,11.0,-7.0,5.0,1024.0,NW,16.99,0.0,0.0
2010,8,7,1,94.2077,19.0,22.0,1010.0,cv,0.89,0.0,0.0
2010,3,31,1,94.0,-9.0,3.0,1016.0,NW,24.14,0.0,0.0
2014,5,3,21,79.0,12.0,21.0,1011.0,NE,1.79,0.0,0.0
2014,11,17,16,32.0,-2.0,14.0,1028.0,cv,16.982716,0.0,0.0
2011,1,16,12,90.0,22.0,32.0,1003.0,SE,5.81,0.0,0.0
2012,11,3,19,5.0,-2.0,13.0,1017.0,NW,102.40769,0.0,0.0
2011,11,29,15,37.0,10.0,30.0,1005.0,cv,12.431801,0.0,0.0
2014,9,27,16,34.0,0.0,26.0,1012.0,SE,17.7734,0.0,0.0
2010,1,20,8,17.684988,-24.0,-12.0,1034.0,cv,3.58,0.0,0.0
2011,4,31,4,18.0,-11.19713,4.0,1005.0,NW,21.450577,0.0,0.0
2014,12,18,7,11.0,-20.0,-8.0,1031.0,NW,253.85663,0.0,0.0
2010,4,23,7,40.0,-4.0,12.0,1024.0,NW,27.46351,0.0,0.0
2012,9,5,4,89.0,15.0,14.0,1016.0,cv,1.78,0.0,0.0
2011,5,11,11,53.043266,4.0,24.0,1000.0,cv,1.78,0.0,0.0
2014,7,26,12,64.0,18.0,32.0,1004.0,NE,3.13,0.0,0.0
2010,4,25,11,24.0,-24.0,-6.0,1032.0,NW,1.79,0.0,0.0
2014,2,16,17,169.21448,-12.0,3.0,1029.0,cv,4.02,0.0,0.0
2010,1,12,6,33.0,-20.0,-8.891871,1028.43,NW,61.87082,0.0,0.0
2010,12,18,19,96.0,-14.0,-2.0,1029.0,NE,5.37,0.0,0.0
2012,7,21,10,12.0,20.0,29.0,1001.0,cv,1.78,0.0,0.0
2012,8,17,4,106.94464,24.0,25.0,1007.0,SE,3.58,0.0,0.0
2014,10,19,9,190.40456,13.0,11.2155,1014.0,cv,1.78,0.0,0.0
2014,12,7,17,122.779945,-6.0,4.0,1020.0,NE,3.58,0.0,0.0
2012,11,23,18,122.0,-6.0,5.0,1025.0,NE,0.45,0.0,0.0
2010,4,21,15,102.0,2.7785738,19.0,1018.0,NE,3.13,0.0,0.0
2013,8,2,12,30.0,-14.297991,0.0,1027.0,cv,3.13,0.0,0.0
2010,4,4,20,61.0,-4.0,13.645867,1014.0,SE,23.686733,0.0,0.0
2014,10,3,4,93.0,2.0,9.0,1020.0,SE,5.81,0.0,0.0
2011,9,17,18,46.0,14.0,26.0,1009.0,SE,3.12,0.0,0.0
2011,7,15,15,101.0,22.0,27.0,1003.0,SE,4.02,0.0,2.0
2010,3,6,14,86.0,18.0,24.0,1009.0,NW,1.79,0.0,0.0
2013,7,17,1,27.0,20.591686,31.0,997.0,SE,5.81,0.0,0.0
2012,3,28,10,31.773054,-10.0,14.0,1022.0,SE,16.09,0.0,0.0
2011,5,11,9,149.0,15.0,23.0,1009.0,SE,126.575195,0.0,0.0
2014,8,30,7,165.0,14.0,15.0,1014.0,NW,3.58,0.0,0.0
2011,6,17,4,171.37543,18.0,22.0,1008.0,cv,3.13,0.0,0.0
2010,11,14,17,96.0,12.0,19.0,1014.0,NW,2.68,0.0,0.0
2012,5,23,1,134.22429,9.173035,18.0,1013.0,SE,2.67,0.0,0.0
2012,10,12,10,12.0,-4.0,13.0,1024.0,NW,15.2,0.0,0.0
2010,11,9,23,18.0,-12.0,6.0,1024.0,NE,11.63,0.0,0.0
2012,9,28,5,87.29807,8.0,13.0,1014.0,NW,1.79,0.0,0.0
2012,3,7,5,9.0,-11.0,6.0,1023.0,cv,20.12,0.0,0.0
2010,5,10,6,65.0,-15.0,-4.0,1028.0,cv,1.78,0.0,0.0
2012,4,4,22,21.060225,-11.0,6.0,1021.0,NE,1.79,0.0,0.0
2011,10,28,2,433.10788,13.0,8.0,1019.0,cv,0.89,0.0,0.0
2011,12,4,9,15.0,-14.0,0.0,1028.0,NE,1.79,0.0,0.0
2014,5,29,9,151.0,18.0,23.0,1008.0,cv,1.79,0.0,0.0
2013,6,15,4,177.0,25.0,29.0,1003.0,SE,36.21708,0.0,0.0
2014,11,18,18,43.0,-10.0,2.0,1025.0,cv,1.79,0.0,0.0
2011,10,2,15,154.0,9.0,25.0,1016.0,SE,5.37,0.0,0.0
2013,5,27,9,30.0,5.0,23.0,1002.0,NW,42.931164,0.0,0.0
2013,10,28,23,69.0,1.0,10.0,1027.0,cv,12.96314,0.0,0.0
2014,12,2,15,13.0,-19.0,3.0,1028.0,cv,4.92,0.0,0.0
2011,10,31,13,160.0,8.0,16.0,1017.0,NE,1.79,0.0,0.0
2014,11,15,1,17.0,0.0,15.0,1023.0,NW,18.78,0.0,0.0
2012,6,19,9,175.0,18.0,25.0,1001.0,NW,16.54,0.0,0.0
2013,6,20,8,65.47485,2.0,13.490386,1018.0,SE,9.834185,0.0,0.0
2011,8,16,0,26.0,21.0,25.0,1002.0,SE,4.02,0.0,0.0
2012,10,28,10,63.0,17.0,26.0,1013.0,NW,8.94,0.0,0.0
2014,3,9,10,44.0,-9.0,12.0,1026.0,cv,4.466701,0.0,0.0
2011,4,18,14,25.0,-6.0,15.0,1017.0,cv,1.79,0.0,0.0
2012,3,18,5,100.0,-3.0,2.0,1022.0,SE,17.432709,0.0,0.0
2014,5,7,16,84.0,13.0,17.0,1011.0,NW,4.92,0.0,2.0
2013,3,29,17,16.0,-18.0,4.0,1025.0,NE,8.05,0.0,0.0
2014,12,24,1,10.0,-17.0,-7.0,1037.0,NW,22.974155,0.0,0.0
2014,2,26,1,93.947685,-11.0,-6.0,1033.0,SE,3.13,0.0,0.0
2013,10,13,21,46.0,-7.0,3.0,1029.0,cv,3.13,0.0,0.0
2010,9,9,21,307.44565,-12.0,-2.0,1025.0,NW,7.1509485,0.0,0.0
2010,6,9,7,42.0,14.0,22.0,1004.0,cv,1.79,0.0,0.0
2010,10,14,13,17.0,7.0,25.0,1015.0,NW,48.822952,0.0,0.0
2012,6,9,19,27.0,-23.0,-7.0,1029.0,NW,4.47,0.0,0.0
2010,12,3,4,87.0,-9.0,0.0,1023.0,cv,0.89,0.0,0.0
2010,6,14,17,113.0,18.0,25.0,1007.0615,cv,1.34,0.0,0.0
2010,5,12,20,57.0,7.0,17.0,1015.0,SE,4.9149404,0.0,0.0
2012,7,16,7,183.0,24.0,27.0,1005.0,SE,25.470865,0.0,0.0
2014,6,15,12,14.0,12.0,29.0,1006.0,NE,22.341888,0.0,0.0
2013,3,1,14,67.0,-17.0,0.0,1029.0,NE,12.522816,0.0,0.0
2012,10,7,21,36.0,18.0,30.0,998.0,NW,18.33,0.0,0.0
2011,8,6,9,37.0,18.0,30.0,1003.0,SE,4.02,0.0,0.0
2013,9,7,18,31.0,-15.0,7.0,1026.0,NE,3.58,0.0,0.0
2013,1,3,5,73.0,-16.0,-7.0,1030.0,NW,1.79,0.0,0.0
2013,3,13,3,93.972626,-5.0,3.0,1025.0,SE,31.807861,0.0,0.0
2013,3,18,14,14.0,-21.0,8.0,1024.0,NE,30.406136,0.0,0.0
2010,2,26,3,367.8513,-4.0,-3.0,1013.0,SE,9.39,0.0,0.0
2012,2,24,14,36.0,-8.0,4.0,1019.0,NW,17.88,0.0,0.0
2010,6,8,4,25.339226,-5.0,-3.0,1040.0,SE,31.423685,6.6084986,0.0
2014,8,31,11,80.0,20.0,26.0,1014.0,NE,1.79,0.0,0.0
2010,12,29,11,131.84077,-16.0,-8.0,1022.0,cv,0.89,0.0,0.0
2012,3,21,20,149.23122,-11.0,-2.0,1025.0,SE,1.79,0.0,0.0
2010,1,17,23,19.0,-8.0,2.0,1020.0,NW,3.13,0.0,0.0
2012,7,14,15,8.0,13.0,32.0,1002.0,cv,2.68,0.0,0.0
2014,5,22,9,69.43342,-9.0,4.0,1025.0,NW,39.788124,0.0,0.0
2012,8,9,4,132.63411,18.0,16.0,1015.0,SE,1.79,0.0,0.0
2014,9,1,0,78.0,18.0,17.0,1011.0,NW,1.79,0.0,0.0
2013,10,18,6,227.0,2.0,4.0,1023.0,NE,2.68,0.0,0.0
2010,7,20,23,92.435905,22.0,26.316221,1004.0,SE,2.23,0.0,0.0
2014,5,3,14,10.0,-3.0,24.0,1011.0,NW,32.047516,0.0,0.0
2013,4,8,1,99.0,-5.0,4.0,1011.5658,NW,1.78,0.0,0.0
2012,9,28,9,28.0,7.0,15.0,1019.0,cv,12.066982,0.0,0.0
2013,6,4,20,79.0,16.0,23.0,1007.0,NE,0.89,0.0,0.0
2012,10,30,7,84.0,3.0,4.0,1025.0,SE,0.89,0.0,0.0
2012,8,22,2,76.0,19.0,25.0,1007.0,cv,1.79,0.0,0.0
2011,12,18,5,80.0,-16.0,-6.0,1034.0,NW,30.395864,0.0,0.0
2012,1,5,16,121.57512,-10.490351,-3.0,1028.0,SE,3.13,0.0,0.0
2014,8,9,20,109.0,23.0,29.0,998.0,NE,1.79,0.0,0.0
2010,3,3,1,138.0,-5.0833116,-3.0,1023.0,cv,0.45,0.0,0.0
2012,3,23,14,201.10144,-3.0174568,3.0,1017.0,NE,3.13,0.0,0.0
2014,2,5,5,83.0,-11.0,-3.0,1022.0,cv,1.79,0.0,0.0
2013,9,14,6,47.376648,14.931061,21.0,1011.0,SE,3.13,0.0,0.0
2012,6,7,3,50.0,16.0,22.0,1003.0,NW,6.26,0.0,0.0
2011,7,7,5,102.39325,-8.0,-3.0,1016.0,SE,1.79,0.0,0.0
2014,9,5,14,66.0,-3.1771472,8.0,1018.0,NW,10.28,0.0,0.0
2013,2,10,5,41.0,12.0,28.0,1002.0,SE,28.167007,0.0,0.0
2013,5,29,5,11.0,-14.0,6.0,1022.0,cv,0.89,0.0,0.0
2010,6,14,23,26.0,14.0,22.0,1008.0,SE,1.78,0.0,0.0
2013,11,12,4,194.15718,-7.0,0.0,1019.0,NW,12.96,0.0,0.0
2011,5,24,2,56.0,-9.0,-2.0,1027.0,NW,3.58,0.0,0.0
2013,1,12,15,70.0,-15.0,2.0,1025.0,SE,5.37,0.0,0.0
2012,10,16,8,68.36332,7.0,12.0,1021.0,NW,10.73,0.0,0.0
2014,4,28,12,135.25778,14.0,30.0,1006.0,SE,4.92,0.0,0.0
2010,2,20,5,342.5934,-9.0,-3.0,1002.0,SE,4.02,0.0,0.0
2012,12,17,3,173.0,8.0,13.0,1012.0,SE,19.673111,0.0,0.0
2013,5,29,22,77.0,15.0,27.0,1007.0,SE,20.571903,0.0,0.0
2013,2,4,4,87.0,10.235111,15.0,1005.0,cv,0.89,0.0,0.0
2013,1,21,4,75.018814,-14.0,-3.0,1029.0,SE,18.183018,0.0,0.0
2013,5,4,8,30.514645,4.0,18.0,1011.0,NW,16.142265,0.0,0.0
2013,4,30,11,61.0,-12.0,14.0,1020.0,NE,9.39,0.0,0.0
2012,7,8,23,57.0,-5.0,-6.0,1031.0,NW,63.84556,26.481369,0.0
2010,6,22,4,87.0,16.0,23.0,1006.0,SE,15.2,0.0,0.0
2011,5,6,5,19.0,0.0,24.0,995.0,NW,17.205635,0.0,0.0
2013,8,18,13,98.0,19.0,26.0,1011.0,SE,15.208181,0.0,0.0
2011,9,27,14,143.78244,13.0,18.0,1016.0,cv,1.78,0.0,0.0
2013,3,23,0,69.0,-6.0,3.0,1022.0,cv,1.34,0.0,0.0
2012,8,3,18,17.0,15.0,24.0,1013.0,NW,33.12601,0.0,0.0
2012,1,21,0,259.75565,-9.0,-4.0,1029.0,cv,0.45,0.0,0.0
2014,8,23,7,20.0,13.0,41.766785,1004.19366,NE,4.92,0.0,0.0
2012,6,29,16,80.120384,18.0,31.0,1003.0,cv,4.92,0.0,0.0
2011,2,14,19,14.0,-22.350506,-4.0,1033.0,NW,94.26975,0.0,0.0
2014,4,31,15,18.0,-15.0,7.0,1022.0,NE,31.766464,0.0,0.0
2010,3,9,15,160.6889,-6.0,6.0,1020.0,NW,5.356564,0.0,0.0
2011,3,12,9,16.0,-17.0,3.0,1028.0,NE,42.818676,0.0,0.0
2014,8,20,1,73.0,22.0,25.0,1008.0,cv,1.78,0.0,0.0
2014,12,3,21,84.0,-11.0,-1.0,1026.0,NW,5.81,0.0,0.0
2010,12,23,17,132.0,19.0,29.0,1005.0,NE,12.97,0.0,0.0
2012,4,23,22,122.0,-14.0,-6.0,1029.2476,NE,1.79,0.0,0.0
2011,2,8,17,13.0,-11.0,4.0,1022.0,NW,7.1502953,0.0,0.0
2011,7,5,3,78.0,21.0,26.0,1005.0,SE,1.79,0.0,0.0
2011,8,14,16,20.0,1.0,31.0,1002.0,NW,29.502096,0.0,0.0
2012,11,30,6,12.668806,3.0,1.0,1011.5457,NW,97.463,0.0,24.413137
2010,10,15,10,24.0,-6.0,8.0,1025.0,SE,31.291176,0.0,0.0
2014,8,26,2,104.0,19.0,25.0,1009.0,cv,1.79,0.0,0.0
2011,1,4,16,12.0,-20.0,-3.0,1031.0,NE,214.58096,0.0,0.0
2012,7,7,4,37.0,18.0,21.0,996.4625,NW,1.79,0.0,0.0
2013,1,3,10,65.0,-17.0,-4.0,1030.0,NW,12.52,0.0,0.0
2010,10,27,6,82.51666,13.0,13.0,1014.0,cv,0.89,0.0,0.0
2013,3,4,18,46.731453,21.0,30.0,1002.0,cv,1.78,0.0,0.0
2013,2,16,7,28.250023,1.0,14.0,1021.0,cv,3.58,0.0,0.0
2013,11,21,12,29.0,-10.0,8.0,1022.0248,NW,3.873103,0.0,0.0
2013,5,30,6,16.0,-22.0,-2.0,1028.0,NW,75.81746,0.0,0.0
2013,7,26,0,156.0,13.0,14.0,1010.0,NW,29.50504,0.0,0.0
2010,8,16,11,93.0,21.0,26.0,1009.0,NE,1.79,0.0,0.0
2014,10,24,0,22.0,-1.0,11.0,1009.0,cv,1.78,0.0,0.0
2011,6,18,7,128.0,18.0,23.0,1005.0,NE,1.79,0.0,0.0
2010,11,12,4,20.0,-15.0,-2.0,1026.4036,NE,3.58,0.0,0.0
2012,6,13,5,96.0,15.0,22.0,1004.0,NW,25.48719,0.0,0.0
2014,3,22,0,61.0,6.0,23.0,1011.0,SE,32.620834,0.0,0.0
2011,2,13,20,43.0,-13.0,-3.0,1029.0,NW,57.8614,0.0,0.0
2011,9,10,20,58.0,15.0,25.0,1012.0,SE,6.26,0.0,0.0
2010,9,21,13,66.79907,12.0,25.0,1014.0,SE,4.92,0.0,0.0
2010,9,13,2,26.0,1.0,11.0,1021.0,cv,2.68,0.0,0.0
2013,2,29,19,70.0,19.0,25.0,1001.0,SE,2.67,0.0,0.0
2012,4,8,5,9.0,-26.403744,-8.0,1034.0,NW,46.613026,0.0,0.0
2010,1,6,20,73.0,-20.527243,-12.0,1034.0,NE,4.92,0.0,0.0
2013,11,24,17,20.0,-14.0,7.0,1021.0,NE,12.97,0.0,0.0
2014,1,13,14,91.57988,-18.0,0.0,1031.0,cv,2.67,0.0,0.0
2013,9,2,4,64.0,15.0,18.0,1014.0,SE,1.78,0.0,0.0
2010,4,18,11,202.0,-6.0,3.0,1022.0,cv,0.45,0.0,0.0
2013,4,29,11,134.0,9.0,20.0,1011.0,NW,1.79,0.0,0.0
2010,12,14,15,157.13702,-12.0,-1.0,1015.0,cv,0.45,0.0,0.0
2011,10,3,19,197.2064,3.0,9.0,1018.0,cv,11.18,0.0,0.0
2011,10,15,3,30.0,-4.0,19.0,1016.0,NW,26.008171,0.0,0.0
2013,7,25,10,31.541159,17.0,33.0,997.0,SE,8.05,0.0,0.0
2011,6,31,7,201.0,20.0,24.0,1005.0,SE,18.33,0.0,0.0
2012,7,22,10,94.672676,8.0,16.0,1016.0,NE,3.57,0.0,0.0
2013,11,11,13,61.0,24.0,26.0,999.0,cv,1.34,0.0,0.0
2012,7,24,4,81.0,10.0,21.0,1014.0,cv,1.78,0.0,0.0
2010,3,15,13,115.0,9.0,23.0,1014.0,NE,6.71,0.0,0.0
2012,6,7,14,79.0,17.0,31.0,997.0,NE,1.79,0.0,0.0
2010,8,12,10,19.0,17.0,27.0,1008.0,cv,3.13,0.0,0.0
2010,2,14,20,69.0,8.0,20.0,1015.0,SE,6.2583337,0.0,0.0
2013,12,1,3,62.0,0.0,11.0,1019.0,SE,16.99,0.0,0.0
2011,6,21,21,118.51339,18.0,25.0,1002.0,cv,0.89,0.0,0.0
2011,11,30,10,156.0,23.0,28.0,1005.0,NE,2.68,0.0,0.0
2011,2,23,7,11.0,-25.0,-14.44749,1034.0,NW,123.82293,0.0,0.0
2010,4,2,18,199.9319,3.0,10.0,1009.0,NE,2.67,0.0,0.0
2013,1,8,16,207.51529,2.0,8.0,1012.0,SE,12.446942,0.0,0.0
2010,3,21,16,15.0,-20.0,3.0,1027.0,cv,45.233097,0.0,0.0
2011,12,6,15,78.0,-7.0,17.0,1018.0,SE,11.17,0.0,0.0
2010,10,19,14,24.0,-1.0,10.0,1025.0,NW,3.5516992,0.0,0.0
2012,9,28,21,97.0,15.0,30.0,1006.0,SE,16.09,0.0,0.0
2013,8,8,8,252.85156,-1.0,0.0,1021.0,SE,1.79,0.0,0.0
2013,2,13,2,184.0,-5.0,-2.0,1026.0,cv,0.89,0.0,0.0
2013,10,27,21,70.0,-8.0,0.0,1025.0,SE,0.89,0.0,0.0
2013,9,8,13,185.0,19.0,22.0,1009.0,NW,1.78,0.0,0.0
2014,10,1,14,28.0,7.0,27.0,1012.0,NW,4.4659753,0.0,0.0
2012,7,6,6,10.0,-8.223934,5.0,1024.0,NW,89.37407,0.0,0.0
2013,1,25,8,37.0,-19.0,-5.0,1031.0,NW,19.723343,0.0,0.0
2012,7,21,3,81.0,24.0,27.0,1005.0,SE,87.29162,0.0,0.0
2011,5,17,10,90.0,9.0,13.0,1002.0,NW,1.78,0.0,0.0
2013,7,12,6,31.0,21.0,25.0,1007.0,cv,2.68,0.0,0.0
2011,5,22,19,22.0,-18.0,-4.0,1029.0,NW,14.75,0.0,0.0
2012,11,1,4,53.0,-6.0,-1.9532611,1028.0,NW,9.83,0.0,0.0
2012,6,1,2,84.92668,-3.0,0.0,1021.0,SE,1.79,0.0,0.0
2014,3,12,19,19.0,-4.0,24.0,1010.0,NE,28.979755,0.0,0.0
2011,5,11,15,31.961119,0.0,27.0,1007.0,SE,27.72,0.0,0.0
2012,5,19,4,11.757603,-8.0,1.0,1024.0,NW,18.328062,0.0,0.0
2014,2,13,15,175.0,-4.0,-7.0,1032.0,SE,67.92224,5.500643,0.0
2012,5,7,7,333.48325,16.0,23.0,1006.0,NW,0.89,0.0,0.0
2014,3,7,5,109.0,-8.0,1.0,1021.0,SE,1.79,0.0,0.0
2013,11,10,1,9.0,-18.0,1.0,1030.0,NE,42.085625,0.0,0.0
2010,7,23,4,57.0,20.0,28.0,1008.0,SE,12.07,0.0,0.0
2012,11,20,3,73.428795,-3.0,7.0,1020.0,SE,9.84,0.0,0.0
2012,11,16,14,12.0,-9.0,2.0,1021.0,NW,31.298267,0.0,0.0
2010,12,11,1,14.0,-19.762323,-5.0,1024.0,SE,11.170159,0.0,0.0
2010,1,17,19,45.0,-21.0,-2.0,1029.0,cv,4.47,0.0,0.0
2011,8,22,20,72.0,20.0,25.0,1008.0,NE,1.79,0.0,2.0
2012,10,25,5,168.59653,7.0,4.0,1021.0,SE,0.89,0.0,0.0
2010,11,12,11,11.0,-11.0,6.0,1025.0,NE,29.05985,0.0,0.0
2014,1,5,20,8.650338,-27.945148,-5.0,1034.0,NE,0.89554316,0.0,0.0
2014,9,23,0,166.0,15.0,17.0,1013.0,NE,1.78,0.0,0.0
2012,7,23,17,25.0,18.0,29.0,1004.0,NE,6.258529,0.0,0.0
2011,3,26,20,121.0,-8.0,0.0,1022.0,cv,1.79,0.0,0.0
2010,5,6,13,18.0,8.0,24.0,1000.0,NW,70.34324,0.0,0.0
2014,8,28,21,152.0,19.0,25.0,1014.0,SE,19.224758,0.0,0.0
2012,12,2,0,15.0,-17.0,-6.0,1028.0,NW,15.6464615,0.0,0.0
2010,1,11,21,14.978981,-13.0,0.0,1031.0,NW,87.98,0.0,0.0
2012,3,7,18,19.0,-21.0,1.0,1027.0,NW,152.46797,0.0,0.0
2011,10,13,19,169.0,18.0,22.460058,1008.0,NE,3.58,0.0,0.0
2013,10,21,18,150.36462,7.0,17.0,1019.0,SE,12.97,0.0,0.0
2013,12,29,2,151.18791,-9.0,-1.0,1025.0,NE,1.78,0.0,0.0
2013,6,8,6,64.0,18.0,19.0,999.7166,SE,0.89,0.0,0.0
2010,5,16,0,183.0,-11.0,-7.0,1020.0,NW,1.78,0.0,0.0
2013,2,8,4,127.082115,-13.0,-10.533374,1028.0,cv,0.89,0.0,0.0
2011,6,15,13,122.0,17.0,25.0,1007.0,SE,5.358489,0.0,0.0
2010,2,21,15,9.0,-20.0,-2.0,1029.0,NW,28.700941,0.0,0.0
2010,8,2,17,86.0,-14.0,9.0,1019.0,NE,4.92,0.0,0.0
2013,11,12,2,42.63361,19.0,28.0,1004.0,NE,1.79,0.0,0.0
2012,10,28,4,141.0,-1.0,15.0,1004.0,cv,4.4691267,0.0,0.0
2012,7,31,0,23.0,20.0,20.0,1001.0,NW,1.79,0.0,0.0
2010,2,29,13,126.58482,19.0,25.0,1008.0,SE,1.79,0.0,0.0
2014,12,31,5,232.5541,-14.0,-6.0,1025.0,SE,0.45,0.0,0.0
2011,9,24,20,83.86478,10.0,22.0,1014.0,SE,24.133465,0.0,0.0
2014,4,12,17,84.0,2.0,20.0,1018.0,SE,5.2136364,0.0,0.0
2012,6,31,6,132.0,-6.0,1.0,1021.0,cv,7.15,0.0,0.0
2013,10,27,19,229.57211,5.0,13.0,1016.0,cv,5.81,0.0,0.0
2014,4,14,22,184.0,-7.7555013,4.0,1021.0,SE,25.037374,0.0,0.0
2010,9,12,5,35.0,-7.0,3.0,1024.0,cv,4.02,0.0,0.0
2014,5,18,13,102.0,12.0,23.0,1008.0,NE,6.26,0.0,0.0
2011,2,3,6,19.0,-17.0,-5.0,1028.0,NW,3.13,0.0,0.0
2012,9,9,3,107.72006,21.0,23.0,1011.0,NE,10.28,0.0,0.0
2014,9,10,4,48.010044,17.0,21.0,1012.0,SE,1.79,0.0,0.0
2013,12,3,1,87.0,-13.0,3.0,1025.0,SE,16.54,0.0,0.0
2011,12,12,14,24.155756,20.0,23.0,1002.0,NW,12.07,0.0,7.0
2013,2,13,23,127.0,-11.0,-3.0,1026.0,NE,1.78,0.0,0.0
2011,6,23,5,21.0,-15.0,9.0,1024.0,NW,22.350449,0.0,0.0
2011,5,6,13,82.36627,12.0,23.0,1001.0,SE,5.81,0.0,0.0
2011,1,9,20,18.0,-18.0,2.0,1028.0,NW,4.02,0.0,0.0
2014,8,4,7,102.0,22.0,27.0,1005.0,SE,12.97,0.0,0.0
2013,7,20,13,70.0,16.0,31.0,1005.0,SE,15.208078,0.0,0.0
2010,2,18,0,80.0,-4.0,5.0,1021.0,cv,1.79,0.0,0.0
2010,1,12,6,66.0,-19.0,-11.196782,1031.0,cv,0.89,0.0,0.0
2010,9,9,3,27.0,-9.0,-2.0,1028.0,cv,1.78,0.0,0.0
2014,9,25,23,9.0,6.0,12.0,1021.0,NE,2.67,0.0,0.0
2013,8,3,0,45.0,17.0,23.0,1005.79193,NE,1.78,0.0,0.0
2012,3,18,17,9.0,-18.0,-5.0,1033.8401,NW,255.34427,0.0,0.0
