year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014,9,23,0,89.634514,18.0,19.0,1016.0,cv,3.57,0.0,3.0
2011,2,20,10,188.62697,-6.0,0.0,1029.0,SE,13.86,0.0,0.0
2013,7,25,7,83.0,19.0,26.0,1003.0,SE,21.004744,0.0,0.0
2012,9,8,12,16.0,14.0,27.0,1014.0,NW,6.71,0.0,0.0
2013,11,25,3,161.0,-7.0,-2.0,1020.0,NW,4.02,0.0,0.0
2010,7,10,18,57.0,23.0,24.0,1000.0,NW,8.94,0.0,3.0
2013,12,1,0,97.0,-14.0,-3.0,1027.0,SE,0.89,0.0,0.0
2014,11,15,17,266.84598,-5.0,5.0,1027.0,SE,0.89,0.0,0.0
2013,8,14,22,45.0,20.0,27.0,999.19916,cv,0.89,0.0,0.0
2013,3,15,21,86.0,-3.0,3.0,1015.0,SE,44.698963,0.0,0.0
2013,10,20,18,47.0,-3.0,13.0,1025.0,SE,1.79,0.0,0.0
2013,9,27,11,36.0,4.0,21.0,1015.0,NW,42.002583,0.0,0.0
2011,3,26,15,15.0,-22.0,8.0,1029.0,NW,33.90446,0.0,0.0
2011,1,31,10,27.0,-19.0,-3.0,1032.0,NE,15.2,0.0,0.0
2011,1,20,18,93.0,-20.0,-5.0,1027.0,cv,0.89,0.0,0.0
2010,4,12,8,107.0,4.0,7.0,1016.0,SE,1.79,0.0,0.0
2012,12,30,12,27.0,-20.0,0.0,1022.0,NW,11.792182,0.0,0.0
2011,11,9,9,53.0,1.0,7.0,1027.0,SE,3.13,0.0,0.0
2013,12,27,4,17.0,-22.0,-3.0,1032.0,NW,353.24332,0.0,0.0
2013,4,9,11,76.0,-2.0,20.0,1007.0,NE,12.97,0.0,0.0
2011,8,13,17,130.0,24.0,33.0,1003.0,SE,16.1,0.0,0.0
2014,6,19,12,81.0,19.0,28.0,1004.0,cv,3.58,0.0,0.0
2011,12,2,1,346.95343,-4.0,-3.0,1022.0,cv,0.89,0.0,0.0
2010,12,10,19,238.72968,-6.0,1.0,1001.0,cv,0.89,0.0,0.0
2013,6,9,19,81.0,18.0,21.0,1007.0,cv,0.89,0.0,0.0
2012,12,17,3,79.0,-11.0,-5.0,1032.0,NE,4.02,0.0,0.0
2012,11,29,20,129.41896,-6.0,-2.0,1023.0,cv,0.89,0.0,0.0
2010,12,4,6,163.29895,-10.0,-6.0,1014.0,cv,1.79,0.0,0.0
2013,3,1,16,36.0,-11.0,0.0,1022.0,SE,11.035729,0.0,0.0
2010,7,20,17,82.0,19.0,34.05307,1006.0,NW,23.449488,0.0,0.0
2014,1,19,9,40.99424,-21.0,-4.0,1032.0,NW,1.79,0.0,0.0
2012,8,25,5,97.90867,16.0,17.0,1013.0,SE,22.70613,0.0,0.0
2012,9,27,22,57.0,12.0,16.0,1017.0,SE,5.81,0.0,0.0
2012,12,3,6,20.0,-16.0,-8.0,1023.0,NW,40.365417,0.0,0.0
2010,4,1,1,132.18524,7.0,15.0,1013.20483,SE,4.45,0.0,0.0
2012,9,12,20,15.0,11.0,18.0,1012.0,NW,20.57,0.0,0.0
2010,4,13,12,74.0,-1.0,16.0,1015.0,cv,1.79,0.0,0.0
2014,8,1,2,114.0,22.0,25.0,1007.0,SE,5.259425,0.0,0.0
2011,7,23,10,355.1435,25.509201,27.0,1003.0,cv,0.89,0.0,0.0
2014,6,18,4,120.51994,18.0,20.0,1005.0,SE,33.25454,0.0,0.0
2013,2,22,9,24.0,-17.0,-3.0,1032.0,NW,12.07,0.0,0.0
2013,4,14,8,10.0,-13.0,15.0,1010.0,NW,47.813377,0.0,0.0
2012,11,26,1,34.0,-14.0,-2.0,1023.0,NW,8.95,0.0,0.0
2012,2,16,16,35.0,-21.0,5.0,1026.0,SE,4.92,0.0,0.0
2014,4,20,16,89.0,6.0,25.0,1006.0,SE,56.546474,0.0,0.0
2011,8,8,11,123.0,23.0,30.0,1002.0,NW,11.63,0.0,0.0
2013,12,8,17,138.0,-14.0,9.0,1020.0,SE,11.18,0.0,0.0
2014,9,14,18,11.0,11.0,20.0,1015.0,cv,0.89,0.0,0.0
2014,11,5,17,8.0,-10.0,17.0,1017.0,NW,17.878195,0.0,0.0
2011,10,29,11,245.54335,7.0,11.0,1021.0,SE,3.58,0.0,0.0
2013,8,10,5,68.0,22.0,24.0,1005.0,cv,0.89,0.0,0.0
2014,3,17,7,22.0,-17.0,3.0,1027.0,NW,26.251486,0.0,0.0
2010,5,15,5,184.0,12.0,17.0,1012.0,cv,0.89,0.0,0.0
2014,9,5,3,107.0,19.0,20.0,1009.60864,cv,0.89,0.0,2.0
2012,8,31,20,142.0,22.0,25.0,1010.0,NE,1.79,0.0,0.0
2011,11,13,7,23.0,-11.0,-2.0,1028.0,NE,4.02,0.0,0.0
2011,8,8,16,77.0,21.0,33.0,998.0,SE,8.94,0.0,0.0
2010,3,19,17,59.0,-5.0,2.0,1023.0,SE,81.72165,0.0,0.0
2011,11,16,22,133.0,5.0,8.0,1027.0,SE,12.97,0.0,0.0
2011,10,4,2,87.0,12.0,15.0,1019.72675,SE,26.275438,0.0,0.0
2012,6,22,23,63.0,18.0,25.0,1004.0,SE,31.443035,0.0,0.0
2011,10,16,6,9.0,0.0,12.0,1013.0,cv,2.67,0.0,0.0
2010,3,1,3,36.0,-6.0,-6.0,1023.0,NW,2.674193,0.0,0.0
2012,12,26,6,30.0,-16.0,-8.0,1029.0,cv,0.89,0.0,0.0
2013,2,12,7,28.0,-17.0,-3.0,1027.0,NE,3.13,0.0,0.0
2014,7,16,19,109.0,22.0,29.0,1001.0,cv,0.89,0.0,0.0
2010,6,30,13,120.43794,19.0,29.0,1003.0,cv,1.79,0.0,0.0
2014,8,23,7,66.0,20.0,21.0,1012.0,cv,0.89,0.0,4.0
2014,12,19,1,192.77806,-11.0,-7.0,1026.0,NW,9.83,0.0,0.0
2013,11,28,10,25.0,-20.0,5.0,1025.0,NW,399.87766,0.0,0.0
2013,6,25,19,161.35632,20.0,23.0,1000.0,cv,1.78,0.0,0.0
2014,11,4,10,50.126163,-6.0,9.0,1023.0,NW,27.276527,0.0,0.0
2012,10,25,10,20.0,2.0,17.0,1020.0,SE,0.89,0.0,0.0
2012,11,2,8,149.0,1.0,1.621127,1022.0,NW,6.71,0.0,0.0
2010,1,21,20,55.0,-13.0,-3.0,1028.0,NW,167.70164,0.0,0.0
2011,9,20,23,179.64331,14.0,16.0,1015.0,cv,0.89,0.0,0.0
2011,5,10,16,16.0,4.0,25.0,1007.0,SE,8.95,0.0,0.0
2014,12,14,6,156.79718,-12.0,-6.0,1025.0,NW,0.89,0.0,0.0
2011,2,24,12,312.5366,-2.0,6.0,1010.0,NW,12.07,0.0,0.0
2011,6,9,15,85.0,15.0,23.0,1005.0,NE,1.79,0.0,0.0
2013,2,1,14,15.0,-22.0,-2.0,1032.0,NE,23.696095,0.0,0.0
2013,11,8,1,19.0,-4.0,5.0,1023.0,NW,2.68,0.0,0.0
2011,1,2,17,75.0,-14.0,0.0,1025.0,cv,0.45,0.0,0.0
2011,7,13,17,86.0,21.0,30.0,1005.0,SE,20.21674,0.0,0.0
2013,5,25,12,84.0,11.0,30.0,1012.0,SE,4.02,0.0,0.0
2014,9,12,9,46.0,12.0,24.0,1015.0,NW,13.413705,0.0,0.0
2012,4,22,7,69.0,8.0,10.0,1008.0,cv,0.89,0.0,0.0
2010,10,22,16,145.4558,10.0,15.0,1019.0,SE,4.92,0.0,0.0
2011,7,12,1,117.83214,21.0,23.0,1007.0,SE,0.89,0.0,0.0
2011,1,11,6,132.0,-12.0,-6.0,1020.0,NE,0.89,0.0,0.0
2012,10,22,21,29.0,7.0,10.0,1017.0,NW,12.07,0.0,0.0
2011,6,10,14,104.0,16.0,28.0,1007.0,cv,3.13,0.0,0.0
2014,4,8,17,132.0,-2.0,23.0,1012.0,SE,15.2,0.0,0.0
2014,6,20,4,71.0,18.0,22.0,1007.0,cv,0.89,0.0,0.0
2013,4,28,10,69.0,6.0,16.0,1010.0,SE,14.76,0.0,0.0
2013,5,2,4,139.0,10.0,14.0,1004.0,SE,10.781948,0.0,0.0
2010,7,30,6,125.0,24.0,26.0,1000.0,NE,1.79,0.0,0.0
2014,4,1,17,98.0,4.0,13.0,1010.0,NE,0.89,0.0,0.0
2010,12,6,19,57.659042,-22.0,-7.0,1033.0,NE,2.23,0.0,0.0
2013,2,11,21,38.49366,-19.0,-9.0,1039.0,NW,3.58,0.0,0.0
2011,3,29,22,20.0,-13.0,10.0,1023.0,NW,110.328026,0.0,0.0
2012,10,30,12,19.0,-8.0,14.0,1022.0,cv,0.89,0.0,0.0
2014,4,29,3,98.0,5.0,14.0,1014.0,cv,0.89,0.0,0.0
2012,11,30,8,97.0,-10.0,-6.0,1029.0,NW,8.05,0.0,0.0
2014,8,29,23,66.0,18.0,19.0,1018.0,NW,7.15,0.0,0.0
2011,8,25,20,83.63102,20.0,23.0,1014.0,SE,25.675995,0.0,0.0
2014,2,25,5,386.698,-5.0,-1.0,1026.0,NW,1.34,0.0,0.0
2014,9,3,4,26.0,16.0,19.0,1010.0,NW,4.45,0.0,0.0
2010,8,10,3,48.0,17.0,24.0,1006.0,NW,12.073032,0.0,0.0
2013,6,15,7,123.01619,17.0,22.0,1006.0,NE,1.78,0.0,0.0
2012,8,31,22,176.8338,23.0,27.0,1011.0,SE,7.15,0.0,0.0
2013,2,21,14,186.7067,-7.0,2.0,1026.0,SE,4.92,0.0,0.0
2013,3,15,17,175.0,-4.0,8.0,1018.0,SE,9.84,0.0,0.0
2013,6,18,8,111.0,18.0,23.0,1006.0,SE,1.78,0.0,0.0
2011,9,19,22,32.0,9.0,11.0,1026.0,NW,11.62,0.0,0.0
2013,9,11,18,77.10852,13.0,23.0,1012.0,SE,8.04,0.0,0.0
2012,3,15,2,127.0,-4.0,2.0,1017.0,cv,0.89,0.0,0.0
2014,12,15,3,38.0,-14.0,-5.0,1030.0,NW,16.532356,0.0,0.0
2012,9,11,15,69.0,15.065709,26.0,1009.0,SE,26.886885,0.0,0.0
2013,2,12,20,85.0,-15.0,0.0,1027.0,SE,14.1660795,0.0,0.0
2014,10,3,8,38.0,4.0,13.0,1023.0,SE,14.76,0.0,0.0
2011,8,18,22,17.0,18.0,23.0,1012.0,NW,24.630735,0.0,0.0
2010,12,30,14,22.0,-21.0,-2.0,1021.0,NW,202.9506,0.0,0.0
2012,6,23,2,153.51103,21.0,23.0,1002.0,SE,4.92,0.0,0.0
2013,6,30,19,145.93729,22.0,23.0,1004.0,cv,0.45,0.0,0.0
2013,10,1,12,21.0,11.0,23.0,1019.0,cv,1.79,0.0,0.0
2011,10,21,21,291.15274,12.0,13.0,1018.0,SE,0.89,0.0,0.0
2010,2,8,3,101.0,-7.0,-5.0,1026.0,NE,2.68,12.280219,0.0
2011,11,3,5,29.0,8.0,10.0,1027.0,NW,10.009592,0.0,0.0
2013,12,27,7,17.0,-22.0,-3.0,1030.0,NW,311.7004,0.0,0.0
2011,3,23,20,17.0,-17.0,8.0,1024.0,NW,129.92252,0.0,0.0
2010,8,22,7,45.0,18.553717,22.0,1012.0,NW,18.56337,0.0,6.0
2013,6,7,0,125.0,18.0,19.0,1006.0,cv,1.78,0.0,3.0
2013,3,31,23,202.14104,2.0,6.0,1019.0,SE,12.020578,0.0,0.0
2014,4,6,8,105.0,1.0,14.0,1017.0,SE,1.79,0.0,0.0
2012,6,11,17,76.99794,12.0,28.190971,995.0656,SE,21.01,0.0,0.0
2014,5,31,2,41.0,8.0,21.0,1007.0,cv,1.79,0.0,0.0
2011,7,18,1,135.0,22.0,23.0,1005.0,cv,0.45,0.0,0.0
2012,9,8,11,91.0,18.0,26.0,1015.0,SE,1.79,0.0,0.0
2013,9,12,16,52.542263,8.0,23.0,1015.0,NE,4.92,0.0,0.0
2011,7,30,1,262.93735,24.0,26.0,1002.0,SE,28.16595,0.0,0.0
2013,1,13,0,64.0,-11.0,-4.0,1028.0,SE,0.89,0.0,0.0
2011,1,23,19,12.0,-20.0,-3.0,1031.3932,NW,211.75226,0.0,0.0
2014,1,9,23,67.0,-22.0,-5.0,1031.0,cv,0.89,0.0,0.0
2012,9,14,14,9.0,2.0,27.0,1015.0,NW,13.859039,0.0,0.0
2010,1,26,22,170.11737,-11.0,-4.0,1024.0,SE,14.3,0.0,0.0
2011,6,28,9,61.0,18.764166,22.0,1006.0,SE,8.933733,0.0,2.817118
2013,9,28,1,168.02205,9.225585,15.0,1010.0,cv,1.79,0.0,0.0
2014,8,1,22,88.0,22.0,23.0,1008.0,SE,14.31,0.0,3.2686925
2014,10,23,18,14.0,-3.0,13.0,1023.0,NE,23.680243,0.0,0.0
2011,11,13,1,122.0,-3.0,0.0,1026.0,NW,1.79,0.0,0.0
2011,11,2,21,79.0,6.0,12.0,1028.0,SE,3.13,0.0,0.0
2012,9,3,13,112.0,17.0,24.0,1014.0,SE,7.6,0.0,0.0
2012,7,25,18,74.0,24.0,29.0,1005.0,SE,18.895983,0.0,0.0
2014,2,7,3,106.0,-7.0,-4.0,1027.0,SE,22.727224,3.358771,0.0
2014,10,8,13,247.58372,12.0,19.0,1018.0,cv,3.13,0.0,0.0
2012,3,8,11,170.0,-4.0,3.0,1022.0,NW,4.02,0.0,0.0
2010,1,12,7,46.0,-20.0,-14.433565,1027.0,cv,0.89,0.0,0.0
2011,7,14,2,78.0,22.0,23.0,1006.0,SE,4.92,0.0,3.9025674
2011,3,30,4,108.0,-4.0,7.0,1015.0,SE,20.11728,0.0,0.0
2013,10,4,23,286.86877,13.0,15.0,1013.0,cv,1.0855393,0.0,0.0
2012,4,25,7,14.0,-2.0,13.0,1009.0,NW,112.6049,0.0,0.0
2013,2,14,13,20.142536,-21.0,5.0,1024.0,NW,8.05,0.0,0.0
2011,4,17,18,65.0,-2.0,16.0,1011.0,cv,0.89,0.0,0.0
2010,2,15,14,23.0,-22.552452,-2.0,1034.0,NE,7.6,0.0,0.0
2013,7,18,2,100.0,21.716825,24.0,1005.0,cv,0.89,0.0,0.0
2012,5,11,6,69.0,8.0,19.0,1007.0,SE,41.07659,0.0,0.0
2011,8,10,17,81.07799,22.0,33.0,1003.0,SE,16.99,0.0,0.0
2012,5,18,12,127.0,13.0,28.0,1007.0,cv,1.78,0.0,0.0
2012,4,30,0,13.0,-16.0,10.0,1022.0,NW,61.099796,0.0,0.0
2011,4,19,3,101.0,-2.0,9.657464,1019.0,SE,44.794857,0.0,0.0
2012,2,19,13,97.0,-10.0,2.0,1023.0,SE,4.92,0.0,0.0
2011,11,15,16,210.66693,3.0,10.0,1024.0,cv,0.89,0.0,0.0
2010,12,16,0,18.0,-20.0,-4.0,1023.0,NW,114.79493,0.0,0.0
2013,4,24,4,158.44554,5.0,10.0,1011.0,cv,0.89,0.0,0.0
2010,5,8,23,83.0,7.0,18.0,1008.0,SE,46.05848,0.0,0.0
2013,5,8,6,97.73787,8.0,13.0,1005.0,NE,0.89,0.0,0.0
2011,12,10,18,26.0,-15.0,1.0,1029.0,NW,104.36405,0.0,0.0
2012,1,7,22,334.0544,-6.0,-5.0,1033.0,NE,0.89,0.0,0.0
2012,10,18,11,26.479109,-2.0,16.0,1018.0,cv,0.89,0.0,0.0
2011,3,22,0,25.0,-14.0,6.0,1025.0,cv,0.89,0.0,0.0
2012,10,5,16,70.37786,10.0,22.0,1017.0,SE,6.790452,0.0,0.0
2010,1,27,7,159.58336,-12.0,-4.0,1015.0,NW,8.308199,0.0,0.0
2012,8,3,23,65.0,22.0,24.0,1008.0,SE,38.742657,0.0,0.0
2010,11,16,14,93.0,-9.0,8.037248,1019.0,NW,40.484863,0.0,0.0
2014,3,8,12,57.47861,-15.0,7.0,1027.0,cv,1.34,0.0,0.0
2011,4,28,11,85.0,1.0,17.0,1013.0,SE,30.846943,0.0,0.0
2011,11,30,2,160.44807,-9.0,-6.0,1037.0,NW,3.13,0.0,0.0
2014,11,8,4,89.0,-5.0,-1.0,1029.0,NW,8.05,0.0,0.0
2010,10,9,2,424.1447,12.0,13.0,1011.0,NE,1.79,0.0,0.0
2013,10,15,14,56.0,-2.0,18.0,1022.0,cv,0.89,0.0,0.0
2012,10,2,11,32.0,7.0,22.0,1015.0,NW,8.04,0.0,0.0
2013,7,23,14,63.0,21.0,30.0,1000.0,SE,14.75,0.0,4.0
2012,4,7,23,93.81483,-4.0,14.0,1013.0,SE,42.456776,0.0,0.0
2011,4,22,20,64.206955,6.0,13.0,1011.0,SE,3.58,0.0,0.0
2013,7,23,7,34.0,15.0,27.0,1003.0,NW,1.79,0.0,0.0
2011,12,20,16,59.177055,-15.0,3.0,1028.0,SE,8.05,0.0,0.0
2011,8,26,4,88.0,19.0,21.0,1012.0,NW,2.67,0.0,0.0
2013,3,1,11,388.93793,-2.0,5.0,1023.0,cv,0.89,0.0,0.0
2011,10,16,5,38.0,3.0,8.0,1015.0,cv,1.79,0.0,0.0
2013,5,5,11,62.0,1.0,25.0,1012.0,NW,21.907423,0.0,0.0
2012,4,19,7,68.0,8.0,11.0,1012.0,cv,1.78,0.0,0.0
2013,8,23,17,91.39922,21.0,28.0,1008.0,SE,8.04,0.0,0.0
2014,12,12,17,17.0,-17.0,3.0,1027.0,SE,3.13,0.0,0.0
2011,9,30,5,163.00433,12.0,11.0,1015.0,cv,1.79,0.0,0.0
2014,6,22,6,35.0,17.0,22.0,1009.0,cv,1.79,0.0,0.0
2013,1,27,22,330.79608,-5.0,-5.0,1028.0,cv,0.89,5.4508443,0.0
2013,3,11,8,100.670975,-8.0,2.0,1021.0,NW,0.89,0.0,0.0
2011,5,2,17,30.0,-9.0,24.0,1010.0,NW,146.90659,0.0,0.0
2013,7,8,1,89.90909,20.0,22.128904,1000.0,cv,0.45,0.0,0.0
2011,4,19,12,155.08896,0.0,20.0,1009.092,SE,1.79,0.0,0.0
2010,9,22,19,117.0,18.0,23.0,1014.0,SE,11.624772,0.0,0.0
2013,5,14,16,137.34883,-2.0,29.0,1003.0,SE,12.52,0.0,0.0
2012,11,18,9,10.0,-12.0,3.0,1018.0,NW,248.26247,0.0,0.0
2014,10,23,4,150.0,9.0,11.0,1015.0,cv,1.79,0.0,0.0
2013,1,8,8,157.0,-15.0,-10.0,1030.0,NW,5.37,0.0,0.0
2010,12,1,5,243.62238,-1.0,1.0,1015.0,cv,4.92,0.0,0.0
2010,10,25,18,15.0,-10.0,10.0,1031.0,NW,138.4344,0.0,0.0
2012,2,9,17,18.0,-20.0,-1.0,1025.0,NW,168.70143,0.0,0.0
2012,10,13,12,210.17783,9.0,21.0,1016.0,SE,8.5,0.0,0.0
2011,9,20,6,91.03451,9.0,11.0,1018.0,NW,9.84,0.0,0.0
2014,7,31,20,120.0,22.0,29.0,1006.0,SE,28.16,0.0,0.0
2013,3,17,2,144.0,-5.0,4.0,1018.0,cv,1.78,0.0,0.0
2011,9,26,22,220.862,15.0,18.0,1017.0,SE,2.68,0.0,0.0
2010,5,27,4,69.0,11.0,20.0,1013.0,cv,1.3800317,0.0,0.0
2010,11,12,20,237.49103,-5.0,2.0,1023.0,cv,1.78,0.0,0.0
2013,4,8,20,14.0,-19.0,11.0,1012.0,NW,106.8259,0.0,0.0
2011,4,27,4,51.0,2.0,8.0,1010.0,cv,0.89,0.0,0.0
2012,1,11,23,131.0,-15.0,-4.0,1032.0,SE,12.07,0.0,0.0
2011,4,21,7,45.0,-18.0,14.0,1018.0,NW,33.074917,0.0,0.0
2011,6,10,19,48.0,10.0,31.0,1000.0,SE,18.778204,0.0,0.0
2013,12,20,21,69.054405,-18.0,-2.0,1036.0,SE,1.79,0.0,0.0
2014,12,19,1,6.0,-21.0,-1.0,1028.0,NW,99.15509,0.0,0.0
2014,3,6,7,139.0,-4.0,-1.0,1026.0,NW,3.57,0.0,0.0
2012,12,29,20,123.0,-11.0,-5.0,1030.4238,SE,16.98,0.0,0.0
2014,10,30,23,277.02612,10.0,10.635551,1019.0,cv,0.45,0.0,0.0
2014,1,19,10,127.0,-11.0,2.0,1025.0,NE,13.86,0.0,0.0
2010,3,29,23,33.0,-7.0,7.0,1019.0,NE,1.79,0.0,0.0
2011,10,19,8,200.28644,12.0,12.0,1022.0,cv,0.89,0.0,0.0
2013,11,6,21,236.1754,1.0,5.0,1016.0,NW,4.92,0.0,0.0
2011,10,9,11,404.51578,15.0,22.0,1019.0,NW,2.68,0.0,0.0
2011,7,18,17,132.0,22.0,30.0,1003.0,SE,13.068344,0.0,0.0
2012,8,14,5,73.657295,22.0,22.0,1006.0,SE,46.342644,0.0,3.0
2013,8,22,10,131.63206,20.0,25.0,1010.0,NE,1.79,0.0,0.0
2013,8,18,15,26.0,15.0,33.12991,1006.0,SE,3.58,0.0,0.0
2014,7,22,12,15.0,17.0,28.0,1006.0,NW,3.58,0.0,0.0
2014,4,15,17,15.103597,-9.472193,22.0,1014.0,NW,29.057142,0.0,0.0
2011,6,3,16,12.0,3.0,32.0,1004.0,SE,15.650243,0.0,0.0
2011,4,10,11,126.0,5.0,20.0,1015.0,SE,14.76,0.0,0.0
2011,8,31,0,148.0,22.0,23.0,1010.0,cv,0.89,0.0,0.0
2012,1,10,23,10.0,-24.594809,-4.0,1035.0,NW,167.36177,0.0,0.0
2012,1,10,8,134.67389,-10.0,-6.0,1031.0,SE,1.79,4.1543508,0.0
2010,7,6,19,129.0,23.0,30.0,1006.0,cv,0.89,0.0,0.0
2011,2,25,15,105.0,-8.896063,5.1222596,1029.0,SE,8.05,0.0,0.0
2014,3,11,2,231.69492,-4.0,2.0,1018.0,SE,8.5,0.0,0.0
2014,12,21,7,10.0,-21.0,-3.0,1028.0,NW,18.556536,0.0,0.0
2014,11,20,4,333.27982,-1.0,-1.0,1018.0,cv,2.68,0.0,0.0
2014,1,5,8,87.37645,-20.0,-9.0,1033.0,NW,4.92,0.0,0.0
2011,2,3,22,83.0,-14.0,-1.0,1021.0,NE,6.26,0.0,0.0
2012,9,23,11,112.594025,15.0,23.171843,1014.0,cv,4.47,0.0,0.0
2013,1,19,5,197.11958,-8.0,-3.0,1028.0,cv,0.89,0.0,0.0
2014,1,16,13,110.0,-16.0,0.0,1031.0,SE,4.02,0.0,0.0
2014,11,5,14,7.161683,-8.0,17.0,1019.0,NE,1.79,0.0,0.0
2014,8,21,17,11.0,13.0,33.0,1006.0,SE,12.07,0.0,0.0
2010,11,30,4,183.0,-5.0,-5.0,1019.0,NW,7.15,0.0,0.0
2010,7,29,23,89.0,22.0,29.0,1001.0,SE,52.191097,0.0,0.0
2012,3,27,16,50.0,-10.0,21.0,1020.0,cv,3.13,0.0,0.0
2014,3,3,14,36.0,-14.0,20.0,1018.0,SE,11.17,0.0,0.0
2013,5,11,8,88.0,9.0,16.0,1013.2299,SE,45.593323,0.0,0.0
2013,12,27,14,24.0,-24.0,0.0,1029.0,NW,217.45503,0.0,0.0
2012,3,13,3,121.032455,-6.0,-2.0,1023.0,cv,0.89,0.0,0.0
2013,12,4,2,155.0,-8.0,0.0,1020.0,cv,1.78,0.0,0.0
2012,12,12,8,24.0,-16.0,-5.0,1033.0,NW,38.894608,0.0,0.0
2014,6,23,19,19.0,18.0,24.328882,1005.0,NE,1.79,0.0,0.0
2012,10,24,21,258.99115,9.0,13.0,1013.0,cv,0.89,0.0,0.0
2014,4,23,1,90.4895,9.0,13.0,1014.0,SE,1.79,0.0,0.0
2013,9,26,2,68.59111,12.0,17.0,1015.0,SE,35.71741,0.0,0.0
2014,10,4,14,26.0,12.0,14.0,1018.0,SE,12.52,0.0,5.5451965
2010,11,7,3,79.0,5.0,10.0,1016.0,cv,0.89,0.0,0.0
2013,1,23,3,100.0,-6.0,-4.0,1022.0,SE,77.759384,0.0,0.0
2014,4,19,22,66.0,6.0,14.0,1021.0,SE,12.97,0.0,0.0
2012,6,3,23,79.0,18.0,25.0,1000.0,SE,8.05,0.0,0.0
2011,4,29,8,34.0,-3.0,15.0,1014.0,NE,11.63,0.0,0.0
2011,11,9,11,15.0,-4.0,14.0,1025.0,NW,7.15,0.0,0.0
2011,9,29,7,229.0,12.0,16.0,1017.0,NW,3.13,0.0,0.0
2014,11,17,9,31.0,-8.447124,5.0,1032.0,cv,1.79,0.0,0.0
2014,5,4,6,112.0,11.0,16.0,1010.0,cv,2.23,0.0,0.0
2013,7,2,12,26.0,19.0,32.0,997.0,cv,1.79,0.0,0.0
2012,10,31,19,58.53137,-4.0,13.0,1017.0,SE,21.008253,0.0,0.0
2010,3,16,22,69.0,-9.0,3.743019,1020.0,SE,44.77373,0.0,0.0
2013,9,12,13,148.0,15.0,26.0,1011.0,SE,4.2040086,0.0,0.0
2014,8,19,14,57.89169,18.0,30.0,1009.0,SE,3.425034,0.0,0.0
2012,6,3,10,205.0,18.0,24.0,1004.0,cv,0.89,0.0,0.0
2013,10,4,1,92.86944,11.0,14.328774,1016.0,SE,17.872093,0.0,0.0
2011,6,28,14,142.20093,18.0,30.0,1004.0,SE,4.92,0.0,0.0
2014,8,4,19,61.0,23.0,29.0,1001.0,NE,1.78,0.0,0.0
2014,10,5,17,26.0,7.0,19.0,1018.0,cv,1.78,0.0,0.0
2014,7,28,7,91.0,20.0,31.0,1003.0,SE,46.356003,0.0,0.0
2012,2,1,16,62.0,-11.0,-3.0,1025.0,SE,48.130615,0.0,0.0
2010,2,9,9,207.86258,-10.0,-1.0,1026.0,SE,1.79,0.0,0.0
2011,8,9,10,205.32526,25.0,30.0,1004.0,cv,1.1898698,0.0,0.0
2012,3,17,11,247.14702,4.0,7.0,1013.0,cv,1.79,0.0,0.0
2014,6,20,15,54.0,16.0,33.0,1005.0,SE,16.54,0.0,0.0
2012,3,31,6,22.0,-8.0,3.0,1022.0,NE,0.89,0.0,0.0
2011,6,21,17,80.0,13.0,33.858242,999.0,SE,35.108486,0.0,0.0
2011,12,28,21,80.0,-7.0,-2.0,1033.0,SE,8.041026,0.0,0.0
2013,2,16,15,182.87567,-7.0,4.0,1019.0,SE,4.018256,0.0,0.0
2012,11,11,16,65.0,-9.0,11.0,1014.0,SE,19.672031,0.0,0.0
2014,11,25,22,229.09741,0.0,2.0,1019.3932,cv,2.9297333,0.0,0.0
2014,7,6,1,139.97603,23.0,26.0,1003.0,SE,39.528713,0.0,0.0
2010,8,12,13,59.0,21.0,31.0,1002.0,SE,3.13,0.0,0.0
2010,12,28,7,82.0,-18.0,-8.0,1020.0,NE,1.79,0.0,0.0
2014,12,2,1,6.0,-17.0,-3.0,1027.0,NW,108.22876,0.0,0.0
2010,2,1,17,54.0,-12.0,-1.0,1026.0,SE,15.649442,0.0,0.0
2012,10,26,18,253.94345,12.0,15.0,1017.0,SE,13.026684,0.0,0.0
2010,7,9,22,70.0,19.0,22.0,1005.0,cv,0.89,0.0,0.0
2014,12,16,15,14.134665,-18.0,3.0,1029.0,NW,9.323197,0.0,0.0
2013,7,7,5,80.0,21.0,23.0,1000.0,cv,0.89,0.0,0.0
2013,10,6,2,25.0,6.0,9.0,1024.0,SE,1.79,0.0,0.0
2011,5,4,18,76.0,1.0,24.0,1009.0,SE,5.369751,0.0,0.0
2014,4,4,20,93.0,5.0,15.0,1013.0,cv,3.58,0.0,0.0
2013,3,10,5,55.917984,-8.0,0.0,1025.0,SE,54.04481,0.0,0.0
2010,12,10,21,14.0,-18.585741,-3.0,1025.0,NW,127.9741,0.0,0.0
2014,11,6,5,24.443785,-5.0,6.0,1024.0,NW,8.94,0.0,0.0
2012,1,30,12,16.0,-23.0,-3.0,1032.0,NW,266.52368,0.0,0.0
2014,1,23,13,226.56357,-13.865201,4.0,1016.0,cv,2.68,0.0,0.0
2010,11,12,19,84.0,-7.0,5.0,1023.0,cv,0.89,0.0,0.0
2011,7,17,14,150.0,22.0,29.0,1004.3542,SE,8.94,0.0,0.0
