year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014,6,20,17,95.0,18.0,26.0,1006.0,SE,11.18,0.0,0.0
2011,2,16,18,29.0,-17.0,2.0,1025.0,NW,16.197502,0.0,0.0
2011,2,21,23,440.02582,-6.0,-3.0,1024.0,cv,1.78,0.0,0.0
2011,4,10,20,19.0,-12.0,15.0,1018.0,NW,79.72709,0.0,0.0
2011,10,29,22,261.80032,8.0,9.0,1021.0,cv,0.89,0.0,0.0
2013,4,20,22,59.0,-5.0,14.0,1019.0,NW,15.2,0.0,0.0
2014,8,3,10,32.0,19.0,28.0,1004.0,NW,4.47,0.0,0.0
2014,6,24,22,64.0,16.0,28.0,1004.0,SE,29.058197,0.0,0.0
2011,3,21,22,16.0,-17.0,6.0,1026.0,NW,126.59295,0.0,0.0
2010,3,11,4,129.0,-6.0,2.0,1011.0,SE,44.23858,0.0,0.0
2014,9,15,12,80.0,16.0,23.0,1012.0,NE,4.02,0.0,0.0
2012,7,17,14,68.0,20.0,31.0,1006.0,cv,3.13,0.0,0.0
2011,4,7,17,86.0,-5.0,19.0,1008.0,SE,37.3827,0.0,0.0
2010,5,7,17,38.0,0.0,22.0,1004.0,NW,82.36571,0.0,0.0
2012,8,6,5,74.0,22.0,22.0,1010.0,SE,26.82,0.0,0.0
2013,3,26,5,174.46283,-5.0,2.625793,1017.0,NW,16.99,0.0,0.0
2013,1,11,8,82.0,-8.0,-6.0,1028.0,NW,21.01,0.0,0.0
2011,3,3,23,104.0,-13.0,2.0,1024.0,NW,3.13,0.0,0.0
2011,6,24,23,140.0,21.0,24.0,1002.0,SE,6.71,0.0,0.0
2011,2,20,9,291.00922,-4.0,0.0,1027.0,SE,7.15,0.0,0.0
2014,11,18,10,62.0,-7.0,6.0,1030.0774,NW,4.92,0.0,0.0
2011,11,15,17,227.57799,-4.0,1.3286961,1028.0,NW,3.13,0.0,0.0
2014,3,29,12,30.504128,-3.0,20.0,1015.0,cv,1.79,0.0,0.0
2013,9,23,14,39.0,13.0,21.0,1017.0,cv,2.67,0.0,0.0
2011,11,19,19,118.0,2.0,5.0,1021.0,cv,0.89,0.0,0.0
2011,7,25,11,30.0,22.0,29.0,1002.0,NW,6.26,0.0,0.0
2011,6,18,7,83.0,18.0,22.0,1006.0,NW,3.58,0.0,0.0
2012,8,17,8,101.0,21.0,24.308302,1010.0,SE,8.04,0.0,0.0
2014,3,13,1,92.01441,-11.0,-1.0,1024.0,NW,1.79,0.0,0.0
2011,7,31,19,70.0,20.0,26.0,1004.0,NW,4.92,0.0,0.0
2011,4,24,23,165.0,5.0,12.0,1010.0,NE,1.79,0.0,0.0
2013,11,26,8,51.0,-11.0,-1.0,1018.0,NW,10.29,0.0,0.0
2014,11,15,15,13.0,-10.612642,14.0,1021.0,NW,20.11,0.0,0.0
2013,1,6,2,242.21909,-7.0,-3.0,1025.0,NW,8.05,0.0,0.0
2013,2,13,3,250.90384,-13.0,-7.0,1026.0,NW,3.58,0.0,0.0
2011,6,3,1,82.0,12.0,25.0,1004.0,SE,37.85073,0.0,0.0
2012,4,23,14,236.4992,14.0,21.0,1007.0,SE,8.05,0.0,0.0
2010,8,11,17,100.0,22.0,27.0,1004.0,SE,33.966377,0.0,0.0
2013,1,29,0,130.0,-12.0,-7.0,1028.0,NW,1.79,0.0,0.0
2014,5,9,14,43.0,4.0,25.0,1007.0,NW,22.80492,0.0,0.0
2011,6,19,3,156.0,18.0,20.0,1007.0,NW,3.13,0.0,0.0
2011,5,4,11,40.0,-3.0,16.0,1014.0,NW,94.77597,0.0,0.0
2010,8,25,13,79.0,17.0,28.0,1014.0,SE,3.13,0.0,0.0
2010,4,13,9,59.0,3.0,12.0,1015.0,NW,3.57,0.0,0.0
2010,1,11,1,50.023666,-17.0,-8.0,1032.0,NW,10.28,0.0,0.0
2011,6,1,8,45.0,10.736052,24.0,1009.0,NE,3.58,0.0,0.0
2013,8,7,0,95.0,23.0,26.0,1002.0,cv,1.79,0.0,0.0
2014,5,5,12,46.0,-5.0,19.0,1016.0,SE,4.02,0.0,0.0
2013,4,2,15,96.0,-7.0,6.0,1021.0,SE,10.151273,0.0,0.0
2011,11,5,11,53.0,5.0,13.0,1026.0,SE,2.67,0.0,0.0
2011,9,20,4,117.725624,11.0,12.0,1017.0,NW,3.13,0.0,0.0
2010,6,26,14,131.0,16.0,31.0,1005.0,SE,11.18,0.0,0.0
2010,7,10,19,80.0,19.0,24.0,1006.0,SE,18.339804,0.0,0.0
2010,12,22,1,169.55238,-9.0,-3.0,1017.0,cv,1.79,0.0,0.0
2012,8,5,3,45.0,21.0,21.0,1010.0,cv,4.92,0.0,0.0
2010,11,9,20,77.0,-5.0,5.0,1021.0,SE,13.072593,0.0,0.0
2010,10,9,1,209.29626,12.0,13.0,1015.0,SE,3.58,0.0,0.0
2014,1,23,5,63.0,-18.0,-5.0,1023.0,NW,5.81,0.0,0.0
2013,7,28,20,95.006805,22.0,27.0,1000.0,SE,3.13,0.0,0.0
2012,3,26,8,111.0,-4.0,1.0,1019.0,SE,0.89,0.0,0.0
2011,3,31,23,173.0,0.0,19.0,1016.0,cv,3.13,0.0,0.0
2013,9,25,22,48.77284,9.0,20.0,1015.0,SE,29.204708,0.0,0.0
2012,11,13,1,12.0,-4.0,2.0,1014.0,NW,97.96293,0.0,8.869373
2012,3,13,21,104.971596,-12.0,7.0,1019.0,SE,19.21774,0.0,0.0
2012,9,3,7,114.0,17.0,19.0,1015.0,cv,1.79,0.0,0.0
2010,2,6,13,54.0,-18.0,-1.0,1030.0,SE,4.02,0.0,0.0
2014,8,22,20,82.12479,20.0,24.0,1008.0,SE,14.75,0.0,0.0
2013,7,24,15,73.0,20.0,26.0,1004.0,SE,1.79,0.0,0.0
2011,1,19,23,337.2663,-6.0,-2.0,1027.0,NW,6.71,0.0,0.0
2011,9,6,14,103.0,3.0,24.0,1012.0,SE,14.750681,0.0,0.0
2012,1,7,16,209.45872,-11.0,0.20760095,1030.0,cv,1.79,0.0,0.0
2014,3,6,19,82.0,-7.0,15.0,1017.0,SE,15.2,0.0,0.0
2014,4,11,0,68.0,-3.0,14.0,1018.0,SE,7.15,0.0,0.0
2011,7,29,12,70.0,23.0,29.0,1003.0,NW,15.196222,0.0,0.0
2010,8,2,20,53.0,17.0,25.0,1008.0,NW,1.79,0.0,0.0
2014,12,17,1,173.0,-12.0,-4.0,1027.0,SE,2.68,0.0,0.0
2010,2,27,15,126.96843,-5.0,1.0,1014.0,NW,7.15,0.0,0.0
2013,9,30,19,39.0,8.0,16.0,1019.0,NW,15.984805,0.0,0.0
2012,4,2,8,62.993935,-7.0,8.0,1017.0,NE,4.463497,0.0,0.0
2011,3,3,22,60.0,-8.0,3.0,1025.0,SE,2.23,0.0,0.0
2010,6,13,1,55.0,15.0,22.0,1012.0,SE,8.04,0.0,0.0
2011,4,5,8,129.0,-4.8012404,11.0,1022.0,cv,1.8284554,0.0,0.0
2011,12,2,0,311.88,-4.0,-3.0,1025.0,cv,0.89,0.0,0.0
2012,9,19,7,73.0,15.0,18.0,1013.0,NW,8.94,0.0,0.0
2011,8,6,4,68.0,20.0,21.0,1012.0,NW,11.18,0.0,0.0
2013,8,23,9,38.0,15.0,26.0,1010.0,NW,36.202667,0.0,0.0
2011,9,18,14,23.0,4.0,20.0,1024.0,SE,3.58,0.0,0.0
2014,5,6,8,72.0,-1.0,17.0,1013.0,NW,14.757895,0.0,0.0
2013,1,7,10,72.0,-13.0,-3.0,1027.0,NE,4.47,0.0,0.0
2012,12,10,7,177.54295,-5.0,-3.0,1028.0,cv,1.79,0.0,0.0
2011,9,2,21,51.097862,14.0,19.0,1013.0,NE,2.67,0.0,0.0
2013,3,7,18,170.50604,-4.0,11.0,1011.0,SE,19.667118,0.0,0.0
2014,11,5,19,199.0,3.0,7.0,1016.0,cv,2.6645646,0.0,0.0
2014,8,19,11,90.82631,19.0,30.0,1012.0,cv,1.79,0.0,0.0
2011,11,26,1,66.0,-4.0,3.0,1025.0,NW,12.07,0.0,0.0
2013,3,6,5,176.47533,-6.34012,-2.0,1018.0,NE,2.23,0.0,0.0
2013,3,15,1,177.50337,-3.0,1.0,1024.0,SE,2.3350077,0.0,0.0
2014,12,3,11,20.0,-20.0,1.0,1027.0,NW,12.96,0.0,0.0
2012,11,31,15,16.0,-12.0,10.0,1020.0,NW,54.55237,0.0,0.0
2012,3,11,16,167.0,-7.0,5.0,1017.93536,NW,6.9991946,0.0,0.0
2011,6,20,4,147.96349,18.0,21.0,1006.0,cv,0.89,0.0,0.0
2013,1,20,16,150.77437,-5.0,-1.0,1028.0,NW,8.05,0.0,0.0
2011,3,22,9,24.0,-16.026438,6.0,1028.0,NW,15.65,0.0,0.0
2011,5,3,14,15.0,-6.0,23.0,1013.0,NW,55.154434,0.0,0.0
2014,11,3,4,97.0,-3.0,3.0,1022.0,NW,5.37,0.0,0.0
2012,5,10,1,120.0,12.0,16.0,1008.0,SE,3.13,0.0,0.0
2012,8,19,14,101.0,21.0,30.0,1010.0,SE,9.84,0.0,0.0
2011,7,20,14,179.89668,24.0,30.0,1005.0,SE,9.84,0.0,0.0
2011,12,2,17,52.0,-18.0,-1.6603948,1032.0,NE,7.59066,0.0,0.0
2013,9,18,22,114.0,17.0,21.0,1018.0,SE,3.58,0.0,0.0
2010,6,6,23,170.0,16.0,23.0,1010.0,SE,6.71,0.0,0.0
2014,3,14,11,26.0,-21.0,12.0,1020.0,NW,4.02,0.0,0.0
2014,4,26,17,84.91423,12.0,20.0,1015.0,SE,8.04,0.0,0.0
2014,6,25,14,110.0,19.0,27.0,1003.0,SE,8.94,0.0,0.0
2014,4,27,20,77.55532,4.0,18.0,1019.0,cv,1.78,0.0,0.0
2011,1,6,17,83.0,-17.0,-2.0,1032.0,SE,9.39,0.0,0.0
2011,3,17,5,154.0,-6.0,2.0,1016.46234,NE,1.79,0.0,0.0
2012,2,3,22,67.0,-23.0,-3.0,1025.0,NW,10.505113,0.0,0.0
2012,4,23,0,193.45859,12.0,16.0,1004.0,cv,0.89,0.0,0.0
2011,4,24,1,98.4532,6.0,12.0,1006.0,SE,2.68,0.0,0.0
2013,6,24,22,70.0,20.0,23.0,1003.0,cv,0.89,0.0,0.0
2010,5,22,0,53.0,8.0,18.0,1013.0,SE,16.99,0.0,0.0
2014,5,5,22,36.0,-4.0,14.0,1009.0,SE,1.79,0.0,0.0
2013,4,11,13,59.0,-5.0,15.0,1014.0,SE,14.31,0.0,0.0
2013,6,10,5,68.0,12.0,17.0,1009.0,NW,9.39,0.0,0.0
2014,12,18,10,154.0,-9.0,-3.0,1028.0,SE,3.58,0.0,0.0
2011,5,27,5,54.160435,19.0,22.0,1001.0,NW,5.369715,0.0,0.0
2011,11,14,19,37.0,-11.0,10.0,1023.0,NW,75.7656,0.0,0.0
2014,6,21,0,63.0,17.0,21.0,1010.0,SE,12.97,0.0,0.0
2012,11,21,0,169.0,-3.0,0.0,1022.0,SE,1.79,0.0,0.0
2010,1,6,7,63.99385,-16.0,-9.0,1033.0,NW,1.79,0.0,0.0
2014,6,24,15,19.0,13.0,28.0,1005.0,NW,8.94,0.0,0.0
2013,9,2,21,80.0,15.0,22.0,1015.0,SE,5.343321,0.0,0.0
2010,10,22,20,126.0,8.0,10.0,1022.0,NW,6.26,0.0,0.0
2014,4,22,3,70.0,5.0,12.0,1015.0,SE,8.04,0.0,0.0
2012,8,23,1,44.44892,13.0,17.0,1015.0,SE,6.236489,0.0,0.0
2011,7,17,12,143.0,22.0,26.0,1006.0,SE,8.040761,0.0,0.0
2012,4,17,19,87.16661,2.0,20.0,1008.0,SE,48.014683,0.0,0.0
2011,3,7,1,45.0,-14.0,1.0,1023.0,NW,7.15,0.0,0.0
2011,10,16,16,34.0,3.2723002,17.0,1015.0,SE,4.02,0.0,0.0
2010,3,13,1,94.0,-5.0,1.0,1023.0,NW,6.71,0.0,0.0
2010,11,3,4,146.0,-3.0,0.0,1020.0,cv,1.79,0.0,0.0
2012,4,12,15,17.0,-14.0,16.0,1015.0,NW,200.5482,0.0,0.0
2011,4,25,0,27.0,0.0,13.0,1008.0,NW,48.81674,0.0,0.0
2012,7,26,16,56.0,21.0,30.0,1005.0,SE,16.09,0.0,0.0
2011,10,5,1,74.0,9.0,10.0,1019.0,NW,1.79,0.0,0.0
2013,4,3,4,48.0,-1.0,2.0,1018.0,NW,14.76,0.0,0.0
2011,6,17,20,90.0,17.0,23.510044,1007.0,NW,1.79,0.0,0.0
2011,6,24,22,81.218414,18.0,24.0,1004.0,cv,3.13,0.0,0.0
2013,8,9,4,51.0,19.0,23.0,1006.0,SE,30.848042,0.0,0.0
2012,4,18,3,81.0,5.0,12.0,1011.0,NW,2.67,0.0,0.0
2014,7,22,14,93.0,22.0,31.0,1006.0,SE,10.228974,0.0,0.0
2011,2,16,19,196.0,-8.0,-1.0,1020.0,cv,1.79,0.0,0.0
2011,11,17,20,28.0,-10.0,9.0,1021.0,NW,98.28451,0.0,0.0
2010,2,11,16,90.0,-12.0,3.4092698,1018.0,SE,14.76,0.0,0.0
2012,4,20,11,143.0,6.0,13.0,1020.0,cv,1.79,0.0,0.0
2010,5,24,23,27.0,7.0,21.0,1006.0,NW,22.344816,0.0,0.0
2014,6,2,8,37.0,15.0,23.0,1010.0,cv,1.79,0.0,0.0
2013,12,4,18,80.0,-12.0,6.0,1020.0,SE,6.71,0.0,0.0
2013,9,23,1,101.0,16.0,19.0,1015.0,cv,2.68,0.0,0.0
2014,3,11,7,196.09421,-4.0,3.7136385,1015.0,NW,4.02,0.0,0.0
2011,8,11,8,85.0,24.0,27.0,1007.0,SE,4.92,0.0,0.0
2010,2,14,18,66.0,-19.0,-1.0,1032.0,NW,7.16,0.0,0.0
2013,7,24,22,63.0,18.0,27.0,1004.0,NW,1.79,0.0,0.0
2011,3,15,22,20.267014,-17.0,3.0,1028.0,NW,112.08139,0.0,0.0
2012,7,13,20,15.0,19.0,26.0,1005.0,NW,16.99,0.0,0.0
2011,5,10,12,26.0,1.0,23.0,1009.0,NW,68.480286,0.0,0.0
2010,7,26,5,80.0,10.0,16.0,1010.0,SE,47.691643,0.0,0.0
2012,8,6,16,135.0,2.0,4.0,1018.0,cv,0.89,0.0,0.0
2010,12,7,5,209.1876,-10.0,-4.0,1016.0,NW,6.26,0.0,0.0
2014,12,13,23,167.52998,-7.0,-2.0,1029.0,SE,3.13,0.0,0.0
2012,3,11,5,100.0,-6.0,1.0,1019.0,SE,63.09957,0.0,0.0
2012,5,22,23,31.0,12.0,19.0,1011.0,NW,18.771955,0.0,0.0
2013,6,5,20,175.0,17.0,23.0,1010.0,SE,27.140835,0.0,0.0
2010,8,23,23,31.0,17.0,20.0,1015.0,NE,3.5665019,0.0,0.0
2013,9,11,14,36.0,12.0,22.0,1015.0,NW,3.58,0.0,0.0
2011,10,11,3,78.0,11.0,14.0,1024.0,NW,1.79,0.0,0.0
2011,7,5,8,135.0,20.0,25.0,1005.0,SE,27.52347,0.0,0.0
2013,9,20,0,69.0,16.0,20.0,1014.0,SE,2.67,0.0,0.0
2011,7,26,5,74.55128,22.300411,23.0,1001.0,NW,3.13,0.0,0.0
2010,1,21,14,42.416027,-14.0,2.0,1021.0,NW,8.5,0.0,0.0
2011,4,26,16,55.0,-2.0,10.0,1020.0,SE,13.010919,0.0,0.0
2010,12,4,14,113.0,-9.0,5.0,1011.7438,SE,3.123901,0.0,0.0
2012,4,30,7,170.28908,13.0,14.0,1009.0,NW,5.5479307,0.0,0.0
2014,8,6,17,10.0,13.0,31.0,1007.0,SE,4.92,0.0,0.0
2012,12,31,16,72.0,-16.0,1.0,1016.0,SE,5.37,0.0,0.0
2014,4,5,7,117.0,0.0,14.0,1022.0,SE,21.907234,0.0,0.0
2014,4,2,3,93.9462,0.0,8.0,1016.0,NW,6.26,0.0,0.0
2013,9,23,6,110.0,16.0,18.0,1016.0,cv,0.89,0.0,0.0
2010,2,6,19,35.0,-22.0,0.0,1028.0,NW,66.51395,0.0,0.0
2011,3,18,17,26.0,-15.0,9.0,1023.0,NW,10.28,0.0,0.0
2012,11,7,12,68.0,-5.0,13.0,1020.0,NW,3.58,0.0,0.0
2011,5,7,1,92.45489,7.0,14.0,1003.0,NW,1.79,0.0,0.0
2012,3,19,5,27.872627,-4.0,1.0,1023.0,NW,3.57,0.0,0.0
2013,4,15,1,45.0,-3.0,3.0,1020.0,SE,60.46606,0.0,0.0
2010,8,13,19,152.39174,24.0,28.0,1001.0,SE,24.59,0.0,0.0
2014,10,26,12,58.141083,0.0,13.0,1024.0,SE,3.58,0.0,0.0
2011,4,14,20,185.0,3.0,18.0,1011.0,SE,35.749977,0.0,0.0
2010,3,17,17,15.0,-12.0,5.0,1021.0,NW,120.47559,0.0,0.0
2013,1,20,18,48.0,-19.0,-2.0,1030.0,NW,4.92,0.0,0.0
2014,12,13,0,20.0,-15.899322,-3.0,1029.0,SE,3.58,0.0,0.0
2011,3,8,22,30.0,-16.0,3.0,1024.0,SE,7.16,0.0,0.0
2011,1,11,5,20.0,-20.0,-8.0,1026.0,NW,10.28,0.0,0.0
2012,7,16,9,84.0,20.0,27.0,1008.0,SE,9.84,0.0,0.0
2010,11,18,1,343.60052,-2.0,0.0,1021.3098,NW,5.34723,0.0,0.0
2010,11,7,11,121.0,3.0,14.0,1016.0,NW,4.9171386,0.0,0.0
2011,9,11,9,32.020565,12.0,19.0,1021.0,NW,9.39,0.0,0.0
2011,7,29,10,114.16558,24.0,28.0,1004.0,cv,1.79,0.0,0.0
2014,3,26,17,52.0,-10.0,15.0,1019.0,SE,14.75,0.0,0.0
2014,6,16,19,107.0,19.0,25.92216,1001.0,SE,14.936862,0.0,0.0
2011,1,19,12,26.75189,-19.0,0.44303554,1030.0,NW,12.97,0.0,0.0
2014,7,19,20,52.0,22.0,32.0,1007.0,SE,23.329227,0.0,0.0
2011,10,17,14,104.0,8.0,19.0,1020.0,cv,3.1241074,0.0,0.0
2013,10,14,8,37.520885,0.0,8.0,1025.0,NW,15.652333,0.0,0.0
2014,4,7,12,87.0,-1.0,19.0,1014.0,cv,1.79,0.0,0.0
2013,9,17,18,101.0,16.0,20.0,1014.0,NW,3.58,0.0,0.0
2010,2,25,15,34.0,-12.0,-1.0,1026.0,NE,1.79,0.0,0.0
2010,3,19,13,217.07703,0.47686195,6.0,1008.0,SE,4.47,0.0,0.0
2011,4,19,22,132.0,-1.0,12.0,1020.0,SE,2.68,0.0,0.0
2011,11,13,11,24.0,-8.770342,11.6532135,1025.0,NW,30.848766,0.0,0.0
2011,2,23,19,342.14087,-5.0,3.0,1019.0,NW,12.52,0.0,0.0
2013,3,17,0,105.0,-7.0,1.0,1029.0,SE,30.409658,0.0,0.0
2014,2,10,18,74.0,-18.0,-2.0,1032.0,SE,14.75,0.0,0.0
2013,6,17,22,76.0,17.0,21.0,1006.0,SE,6.26,0.0,0.0
2011,8,5,12,112.0,23.0,29.0,1008.0,SE,1.79,0.0,0.0
2013,8,10,20,71.67944,22.0,27.0,1005.0,cv,0.89,0.0,0.0
2014,12,6,23,47.0,-15.0,-3.0,1027.0,NE,2.68,0.0,0.0
2011,5,7,7,29.0,1.042499,20.0,1009.0,NW,21.405598,0.0,0.0
2012,4,9,8,104.0,1.0,17.0,1011.60486,SE,9.84,0.0,0.0
2010,6,16,2,156.58868,18.0,21.0,1003.0,cv,0.89,0.0,0.0
2011,8,4,10,97.0,21.0,28.0,1006.0,SE,3.13,0.0,0.0
2010,10,23,3,122.0,9.0,9.0,1023.0,NW,4.02,0.0,0.0
2014,4,19,1,69.0,5.0,11.0,1021.0,NE,1.79,0.0,0.0
2013,8,21,1,64.0,19.0,24.0,1007.0,SE,34.86786,0.0,0.0
2010,12,12,14,27.0,-21.0,1.0,1022.0,NW,15.2,0.0,0.0
2011,6,17,8,136.57137,18.0,24.0,1004.0,SE,14.304501,0.0,0.0
2011,1,9,6,143.0,-18.0,-10.890172,1024.0,NW,1.79,0.0,0.0
2011,5,4,7,63.0,9.0,16.0,1010.0,cv,0.89,0.0,0.0
2014,6,3,5,24.878239,12.5587,16.0,1012.0,NW,7.15,0.0,0.0
2014,6,21,1,76.643456,18.0,22.0,1007.84436,SE,4.02,0.0,0.0
2014,12,12,18,99.0,-16.0,1.0,1027.0,SE,12.682326,0.0,0.0
2013,7,19,19,91.0,21.0,29.0,1003.0,SE,20.126207,0.0,0.0
2013,1,27,5,305.36145,-7.0,-5.3445044,1026.8705,cv,0.89,0.0,0.0
2011,11,4,8,94.66355,9.0,11.0,1024.0,cv,0.89,0.0,0.0
2011,4,14,1,59.0,-7.0,8.0,1022.0,NE,3.13,0.0,0.0
2012,6,26,20,91.24219,20.0,26.0,1001.0,cv,0.89,0.0,0.0
2012,5,3,18,57.0,6.0,27.0,1005.0,SE,61.836243,0.0,0.0
2012,2,5,7,122.0,-14.0,-8.0,1020.0,NE,1.79,0.0,0.0
2011,2,11,22,18.451954,-15.0,-3.0,1031.0,NW,38.26753,0.0,0.0
2011,11,6,8,77.13128,4.0,9.0,1028.0,NW,9.84,0.0,0.0
2012,10,21,16,23.0,-2.0,20.0,1018.0,SE,8.94,0.0,0.0
2011,7,17,16,103.0,21.0,28.0,1005.0,SE,12.96,0.0,0.0
2011,10,6,8,26.0,8.0,19.0,1014.0,NW,14.303046,0.0,0.0
2014,11,23,1,231.80127,2.0,4.0,1020.0,NW,3.58,0.0,0.0
2010,4,21,14,63.0,-4.0,15.0,1018.0,SE,16.99,0.0,0.0
2014,3,26,8,222.96254,4.0,11.0,1013.0,SE,5.40741,0.0,0.0
2013,1,3,1,280.87192,-12.0,-3.0,1024.0,NW,3.13,0.0,0.0
2012,11,3,20,190.56993,6.0,8.0,1019.0,cv,0.89,0.0,0.0
2013,3,24,18,42.0,-15.0,7.0,1019.0,SE,18.776722,0.0,0.0
2011,4,2,10,167.29803,-2.0,13.0,1020.0,cv,1.79,0.0,0.0
2011,5,20,10,112.0,10.0,23.0,1013.0,cv,1.79,0.0,0.0
2014,8,19,17,22.0,15.0,32.0,1007.5001,SE,4.02,0.0,0.0
2013,6,5,5,129.0,16.0,18.0,1010.7999,cv,0.89,0.0,0.0
2014,11,20,13,181.5687,0.0,10.0,1020.0,SE,8.0424385,0.0,0.0
2011,3,9,7,18.0,-15.0,3.0,1028.0,NW,7.15,0.0,0.0
2012,9,22,18,94.0,16.0,23.0,1010.0,SE,4.92,0.0,0.0
2013,1,13,14,131.7653,-10.0,2.0,1026.0,cv,1.79,0.0,0.0
2013,8,24,21,37.0,15.0,25.0,1008.0,cv,1.79,0.0,0.0
2013,4,17,5,25.231646,-1.0,7.0,1013.0,cv,0.89,0.0,0.0
2011,12,17,16,40.0,-11.0,7.0,1028.0,NW,7.15,0.0,0.0
2010,5,16,17,89.0,11.0,22.341486,1012.0,SE,61.714237,0.0,0.0
2012,7,15,10,49.0,20.0,28.0,1006.0,cv,0.89,0.0,0.0
2010,1,2,7,34.0,-20.0,-9.594836,1035.0,NE,9.117673,0.0,0.0
2014,3,28,14,118.0,4.0,21.0,1007.0,cv,3.58,0.0,0.0
2011,1,3,16,113.0,-14.0739,-3.0,1028.0,cv,2.67,0.0,0.0
2011,9,6,4,73.0,14.0,16.0,1013.0,NW,1.79,0.0,0.0
2011,9,26,12,142.36804,15.0,19.0,1018.0,NW,4.02,0.0,1.8280892
2010,2,19,1,68.6154,-2.0,11.0,1018.0,SE,48.37076,0.0,0.0
2012,3,3,1,98.0,-6.0,0.0,1027.0,SE,35.968033,0.0,0.0
2014,9,13,12,78.0,14.0,26.0,1015.0,SE,5.81,0.0,0.0
2012,2,5,23,147.54544,-18.0,-4.6281223,1022.0,SE,4.92,0.0,0.0
2011,2,7,17,132.0,-9.0,3.0,1016.0,NW,11.18,0.0,0.0
2013,7,30,19,29.0,18.0,31.0,998.0,NE,5.3699846,0.0,0.0
2012,7,26,22,61.512856,23.0,25.0,1005.0,NW,1.79,0.0,0.0
2013,11,7,3,126.03649,-5.0,2.0,1020.0,NW,1.79,0.0,0.0
2011,12,25,22,139.0,-13.0,-3.0,1033.0,NW,9.84,0.0,0.0
2011,2,26,18,173.0,-4.0,1.0,1022.0,NW,3.58,0.0,0.0
2014,4,14,23,184.96541,6.0,14.0,1015.0,cv,1.7858132,0.0,0.0
2011,10,15,3,168.07555,8.0,8.0,1017.0,SE,1.78,0.0,0.0
2013,7,6,17,36.0,18.0,34.16846,994.85034,NE,4.02,0.0,0.0
2011,2,16,4,61.0,-15.0,-4.0,1026.0,NW,73.326225,0.0,0.0
2013,9,18,0,116.0,18.0,20.0,1019.0,cv,1.79,0.0,0.0
2011,2,28,14,67.0,-10.0,6.0,1023.0,NW,12.97,0.0,0.0
2010,12,4,16,111.56462,-9.0,5.0,1011.0,SE,7.147619,0.0,0.0
2011,4,15,3,80.0,1.0,8.0,1012.0,NW,5.52287,0.0,0.0
2012,5,3,18,88.0,10.0,26.0,1008.0,SE,21.454824,0.0,0.0
2010,2,22,14,72.0,-6.0,4.0,1015.0,cv,0.89,0.0,0.0
2010,4,6,19,17.0,-19.0,14.0,1021.0,NW,98.73426,0.0,0.0
2011,7,15,7,74.0,21.0,24.0,1005.0,SE,8.94,0.0,0.0
2014,3,4,11,170.21477,-5.0,3.0,1022.0,SE,12.96617,0.0,0.0
2010,4,22,8,50.0,2.0,11.0,1022.0,SE,25.476944,0.0,0.0
2013,2,6,17,94.0,-10.0,2.0,1022.0,SE,13.991434,0.0,0.0
2011,3,3,22,29.0,-13.0,6.0,1025.0,SE,3.13,0.0,0.0
2011,2,2,12,26.0,-15.0,9.0,1024.0,NE,4.2664685,0.0,0.0
2010,11,7,12,57.0,2.0,14.0,1017.0,cv,0.89,0.0,0.0
2011,3,11,18,36.36473,-18.0,9.0,1017.0,SE,14.84678,0.0,0.0
2012,3,15,11,198.1458,-4.0,7.0,1022.0,SE,3.13,0.0,0.0
2011,9,26,5,66.0,11.0,12.0,1018.0,NW,8.94006,0.0,0.0
2011,6,20,4,111.02198,17.0,20.0,1007.0,SE,3.57,0.0,0.0
2011,9,16,4,64.0,19.0,21.0,1009.0,SE,6.71,0.0,0.0
2014,3,15,22,128.92816,-6.0,13.0,1011.0,SE,19.67369,0.0,0.0
2014,11,9,4,70.35392,-4.0,0.0,1026.0,NW,1.79,0.0,0.0
2012,10,10,12,25.0,2.0,20.0,1016.0,cv,4.46,0.0,0.0
2014,5,15,20,74.0,12.0,21.0,1005.0,NW,5.37,0.0,0.0
2011,6,6,11,96.0,15.0,28.0,1004.0,SE,2.67,0.0,0.0
2010,1,17,7,448.2063,-10.0,-6.0,1027.0,cv,0.89,0.0,0.0
2013,10,11,7,130.0,6.0,15.762165,1016.0,SE,22.342562,0.0,0.0
2012,5,29,17,80.37632,13.0,29.0,1007.0,SE,36.879696,0.0,0.0
2011,12,3,18,151.0,-3.0,1.0,1028.0,cv,1.79,0.0,0.0
2013,12,5,21,126.0,-13.0,3.0,1022.0,SE,1.79,0.0,0.0
2010,1,27,16,95.0,-12.0,5.0,1013.0,NW,14.76,0.0,0.0
2011,8,2,18,81.26597,22.0,29.0,1006.0,SE,16.09,0.0,0.0
2011,4,3,17,85.07813,-12.0,17.0,1020.0,SE,4.92,0.0,0.0
2011,3,29,12,85.0,-9.0,18.0,1025.0,SE,9.421225,0.0,0.0
2012,6,17,7,74.0,17.0,25.560268,1006.0,SE,14.204895,0.0,0.0
2011,2,1,21,76.0,-7.0,-1.0,1023.0,cv,1.79,0.0,0.0
2014,8,2,17,60.00439,16.0,22.073875,1009.0,NW,10.281954,0.0,0.0
2013,12,3,10,39.686275,-14.0,13.0,1022.0,NW,12.96,0.0,0.0
2011,11,18,20,99.05523,5.0,11.0,1015.0,NW,4.02,0.0,0.0
