CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
738.21423,Spain,Female,63.990166,5.0,98293.945,1.0,1,0,20768.178,0
390.63873,France,Male,56.0,5.0,107717.234,1.0,1,1,103565.805,1
641.8578,Germany,Female,35.0,3.0,124553.96,1.0,1,0,133162.22,0
563.3625,France,Male,46.0,5.0,0.0,2.0,0,1,8283.703,0
649.9957,Spain,Female,26.0,9.0,0.0,1.0,1,1,40126.56,1
705.96594,Germany,Male,23.499472,8.0,155116.9,2.0,1,0,79790.83,0
696.96075,France,Female,38.0,0.0,0.0,2.0,1,1,177920.92,0
799.92334,Spain,Male,31.0,2.6464684,0.0,2.0,1,0,116063.65,0
689.76855,Germany,Female,55.718388,5.0,90592.38,1.0,1,0,175300.9,1
611.7212,Germany,Female,40.724773,10.0,94363.086,1.0,1,0,14127.573,0
637.07556,Germany,Female,42.0,2.0,132159.92,2.0,1,0,114560.01,0
579.0,France,Female,41.0,3.0,0.0,2.0,1,0,160545.34,0
633.59985,Spain,Male,30.0,1.0,81078.73,2.0,1,1,123666.16,0
735.7162,France,Male,38.0,10.0,137918.83,1.0,1,1,42452.99,0
796.5234,France,Female,38.0,1.9124566,132910.33,1.0,1,0,76196.6,0
720.86945,France,Male,51.0,6.0,206394.73,1.0,0,0,100825.29,1
848.87305,France,Female,38.0,8.0,0.0,2.0,1,1,56673.938,0
773.3087,France,Female,37.0,5.0,108617.99,1.0,1,0,179425.95,0
677.0996,Germany,Male,72.278404,7.0,148964.1,1.0,0,1,26187.424,0
679.69824,France,Female,33.0,7.0,119418.86,1.0,1,1,27504.809,0
850.0,Spain,Male,27.0,3.0,108264.34,1.0,1,1,183603.31,0
734.53564,France,Female,31.0,1.0333221,150147.19,1.0,0,1,138838.03,0
629.881,Germany,Female,52.0,5.0,128473.22,1.0,0,1,94109.41,0
736.6686,Germany,Male,28.323751,4.0,137353.48,1.0,1,0,49588.797,1
574.97833,France,Female,35.0,10.0,107725.164,1.0,1,1,42487.867,0
763.15137,Germany,Female,53.0,3.0,131500.22,1.0,1,1,103879.086,0
559.3781,France,Male,31.0,1.0,125716.56,1.0,0,1,74502.766,0
760.4101,France,Male,41.0,1.0,0.0,2.0,1,0,5702.586,0
659.622,France,Female,23.0,5.0,113801.31,2.0,1,1,35670.973,0
691.07446,France,Male,31.0,5.0,143382.53,1.0,0,0,59207.86,0
658.3441,Spain,Female,40.0,3.0,0.0,2.0,1,0,12455.032,0
669.9243,France,Female,29.0,6.0,139968.3,2.0,1,1,168435.06,0
695.21344,France,Female,48.630444,4.0,117060.12,1.0,1,1,153288.83,1
631.00055,Spain,Male,40.965633,0.0,0.0,1.0,1,1,137767.34,0
675.0025,Spain,Male,32.0,6.0,134551.08,1.0,0,1,131945.08,0
521.08514,Germany,Male,32.0,4.0,151976.02,2.0,1,0,101953.01,0
554.3894,France,Male,36.0,2.0,0.0,1.0,0,1,55736.594,0
610.166,Germany,Male,22.0,5.0,77442.93,2.0,1,0,67282.14,0
669.2018,France,Male,19.463017,7.0,82215.87,2.0,1,0,173636.19,0
622.61066,Spain,Male,39.0,5.0,0.0,1.0,1,1,170910.38,1
762.5505,France,Female,35.0,7.0,123494.8,1.0,1,1,198088.34,1
808.24854,Spain,Male,46.0,3.0,0.0,1.0,0,1,132053.97,0
701.9227,France,Female,44.0,2.0,201933.88,1.0,1,0,78370.58,0
722.3761,Germany,Female,35.0,2.0,160806.44,2.0,0,0,196579.9,0
520.48737,Germany,Male,28.0,9.583746,171024.44,1.0,1,0,137746.75,0
647.16364,Germany,Female,58.554726,1.0,135817.47,1.0,1,1,130758.26,1
513.19635,France,Female,35.0,7.0,0.0,2.0,1,1,26461.742,0
757.86743,Spain,Male,33.0,6.0,0.0,2.0,1,0,194099.72,0
660.4872,Germany,Female,55.0,9.0,119744.68,2.0,1,1,19709.03,0
517.3052,France,Female,32.0,10.0,103011.61,1.0,1,0,143564.77,0
732.8341,France,Male,32.0,5.0,100519.03,1.0,1,1,191313.58,0
753.32404,Spain,Male,44.0,3.0,0.0,2.0,0,0,183838.72,0
684.95306,France,Female,51.0,6.0,101564.86,1.0,1,1,31170.43,0
794.57794,Spain,Male,34.0,2.0,168843.45,1.0,1,1,194886.69,0
677.8269,Spain,Male,29.0,4.0,0.0,2.0,0,0,98115.79,0
711.17126,Germany,Male,32.0,2.0,146178.17,2.0,0,1,190033.28,0
633.0,Spain,Male,36.0,8.0,77653.73,1.0,1,0,120369.555,0
600.9419,France,Male,44.0,1.18273,0.0,1.0,1,0,36855.355,1
500.04138,Spain,Female,65.520996,7.0,158834.48,1.0,1,0,160717.16,1
679.0933,France,Female,31.038069,10.0,107027.89,2.0,1,1,114240.53,0
584.0,France,Female,29.0,7.0,104043.85,2.0,1,0,134201.97,1
567.8351,Germany,Male,34.0,4.0,140210.53,1.0,1,1,167268.06,0
707.1991,Germany,Male,35.0,6.0,109108.97,2.0,1,1,134728.06,0
778.4694,France,Male,32.0,9.0,0.0,2.0,1,0,98664.555,0
584.909,France,Female,40.0,9.0,0.0,1.0,1,1,13667.428,0
722.19165,Germany,Female,36.0,2.0,80495.11,2.0,1,1,70034.39,0
431.60312,France,Male,49.0,3.0,0.0,2.0,1,0,94783.76,0
689.9895,France,Female,37.915894,3.0,119933.5,2.0,1,0,148052.38,0
496.33032,France,Female,31.0,2.0,136493.56,1.0,1,1,118198.766,0
579.0,Germany,Female,34.0,10.0,160088.39,1.0,1,0,198669.14,0
607.8099,France,Male,39.0,2.0,90648.84,2.0,0,0,42110.89,1
688.9001,France,Male,34.0,1.0,94240.375,1.0,1,0,87271.29,0
615.3831,France,Female,48.0,8.0,134929.08,1.0,0,0,76633.01,0
651.0,Germany,Female,22.383715,5.0,100502.22,1.0,0,1,105640.37,0
612.25824,France,Male,35.0,9.0,0.0,2.0,0,1,159501.98,0
646.462,Germany,Male,35.0,9.0,118939.84,1.0,0,0,110744.02,0
670.31036,Germany,Male,46.0,7.0,109176.67,1.0,1,0,120472.77,1
450.01947,Spain,Male,55.173874,9.0,81753.055,1.0,1,0,158158.11,1
722.85205,France,Female,40.0,4.0,120576.91,1.0,1,1,126241.586,0
707.4009,Spain,Male,32.0,2.0,154612.33,1.0,0,1,178299.16,0
708.25024,France,Female,28.46168,7.0,0.0,2.0,1,1,97755.74,0
710.0,France,Male,62.115143,9.0,79067.45,2.0,0,1,159636.16,0
484.09958,Spain,Female,51.0,1.0,62329.6,1.0,0,1,56631.383,0
499.24326,France,Female,36.0,5.0,0.0,2.0,1,0,39003.69,0
565.0737,Spain,Male,31.0,3.0,0.0,2.0,1,0,130619.3,0
775.9422,Germany,Male,49.0,7.0,151051.28,2.0,1,0,79840.08,0
652.0335,France,Male,30.0,8.0,0.0,2.0,0,0,10808.974,0
850.0,France,Female,37.0,6.0,112414.305,1.0,1,0,4831.674,0
501.57327,France,Female,46.0,8.0,0.0,2.0,0,1,78649.55,0
667.0,Germany,Female,29.0,9.0,145392.03,1.0,1,0,143581.95,1
716.3884,Germany,Female,35.0,2.0,131663.27,1.0,0,0,147665.73,1
438.4471,Germany,Male,37.0,3.0,119823.74,2.0,1,0,113865.87,0
664.5946,Spain,Female,35.0,7.0,0.0,1.0,0,1,82718.12,1
850.0,Germany,Female,29.0,7.0,78141.06,1.0,1,0,104267.1,0
711.2326,France,Female,41.0,4.0,128984.766,2.0,1,1,117647.85,0
774.67755,France,Male,73.94695,9.0,0.0,2.0,1,1,92761.67,0
613.5716,France,Female,57.0,5.0,0.0,2.0,0,1,19552.809,0
772.185,France,Female,58.218243,1.7339431,49691.297,1.0,1,0,138252.86,1
589.13196,Germany,Male,23.0,3.0,135282.75,1.0,1,1,87059.21,0
639.81635,France,Female,37.0,9.0,0.0,2.0,0,0,155489.17,0
814.7195,Spain,Male,40.0,8.0,157557.53,1.0,0,1,8642.614,0
463.4455,Spain,Male,41.0,10.0,0.0,2.0,0,1,148562.42,0
678.0,Spain,Male,45.0,10.0,48987.04,1.0,1,1,116899.98,0
586.2733,Spain,Female,22.813759,10.0,118255.19,1.0,1,1,22105.402,0
701.89624,Germany,Male,26.0,3.0,125102.18,1.0,0,1,92853.58,0
697.0691,Germany,Female,31.0,1.0,132923.19,2.0,1,0,141541.77,0
513.3165,Spain,Male,31.0,3.0,0.0,2.0,0,1,55167.81,0
723.5252,Spain,Male,34.954857,3.0,126531.13,1.0,1,0,109591.81,0
510.46744,France,Female,40.0,0.0,0.0,1.0,0,1,114476.39,0
668.78687,France,Male,42.0,8.0,0.0,2.0,1,0,140504.42,0
818.5054,Germany,Male,38.0,4.0,144771.38,1.0,1,0,88596.77,0
676.7413,France,Male,35.0,2.0,97834.836,2.0,1,0,171511.39,0
609.7971,France,Female,44.0,9.0,129762.46,1.0,0,1,167341.92,0
667.0,Germany,Male,49.0,2.0,146061.47,1.0,0,1,143391.39,0
755.84894,Germany,Male,40.0,0.0,159537.28,1.0,1,0,192778.98,1
589.34717,France,Female,31.0,1.0,117700.88,1.0,0,0,3772.1023,0
685.4899,Germany,Female,28.0,10.0,131254.48,1.0,1,1,97556.375,0
590.35034,Spain,Female,49.0,2.0,73250.77,1.0,1,1,39557.285,1
745.54004,Spain,Male,44.86473,5.0,137884.28,1.0,1,0,152431.62,1
630.7065,France,Male,40.0,8.0,158590.78,1.0,1,0,132090.42,0
522.0338,France,Female,43.0,2.0,0.0,1.0,1,0,183312.25,1
597.59326,France,Female,34.0,6.0,0.0,1.0,1,1,79910.25,0
781.78564,Germany,Male,30.0,10.0,119667.22,2.0,1,0,109087.375,0
632.87616,Spain,Female,24.400658,4.0,104899.29,1.0,1,0,139975.22,0
678.0,France,Male,67.0751,1.0,173021.4,2.0,1,1,31802.693,0
682.98517,Spain,Male,34.0,10.0,0.0,2.0,0,0,146436.75,0
657.1368,Germany,Female,42.0,9.0,105678.31,2.0,1,0,123754.74,1
629.0316,Germany,Female,44.0,8.0,128117.26,2.0,1,1,67274.18,0
669.1384,France,Male,25.0,6.0,0.0,2.0,0,1,197869.95,0
513.34045,Germany,Male,48.0,3.0,150300.78,2.0,0,1,22200.271,0
645.0323,Germany,Male,48.345734,4.0,138306.19,2.0,1,1,136684.56,0
680.28125,France,Male,38.0,7.0,140647.39,1.0,1,0,122842.9,0
417.29193,Germany,Male,41.0,8.0,113720.56,3.0,1,0,27473.195,1
741.115,France,Male,67.26997,4.0,126540.14,1.0,1,1,112980.164,0
722.799,Spain,Female,43.0,9.0,144572.1,1.0,1,1,188197.05,0
744.6828,Spain,Female,23.0,1.0,0.0,2.0,1,1,52359.793,0
712.125,France,Male,29.0,8.0,0.0,3.0,1,1,100566.734,0
850.0,Germany,Female,26.0,9.0,135543.22,1.0,1,0,132399.36,0
821.9848,France,Male,37.0,2.0,153254.58,1.0,1,1,36242.6,0
756.5962,Spain,Male,48.256657,2.0,0.0,2.0,1,0,136267.19,0
814.4713,France,Female,39.0,3.0,109802.18,2.0,1,0,13730.225,0
567.6304,Spain,Female,40.0,2.0,131920.14,1.0,0,0,156467.47,1
572.07184,Spain,Male,41.0,2.0,158599.39,1.0,1,1,17438.87,0
540.3754,Germany,Male,57.06306,1.0,115195.92,1.0,1,1,1003.5518,1
757.64233,France,Male,31.0,4.0,0.0,2.0,1,0,104830.7,0
680.6747,Spain,Female,31.0,5.0,107009.24,1.0,1,1,138009.98,0
550.6663,Germany,Male,42.0,2.0,129580.664,1.0,1,0,80970.57,1
678.8837,Germany,Female,41.0,1.0,81121.9,1.0,1,0,91035.39,1
751.3476,France,Male,32.0,9.0,0.0,1.0,1,1,92844.79,0
527.4897,France,Female,30.0,2.0,108134.18,2.0,1,1,138556.67,0
738.46173,France,Male,30.0,3.0,176486.72,2.0,1,0,145578.28,0
737.5308,France,Male,34.0,8.0,0.0,2.0,1,0,177891.61,0
526.506,Spain,Female,33.0,5.0,102370.47,1.0,1,0,83323.92,0
435.81577,France,Male,60.0,8.0,100279.62,1.0,1,0,123973.414,0
451.52698,Germany,Female,47.0,8.0,137574.98,1.0,1,0,50201.867,1
653.1906,France,Male,41.0,3.0,0.0,1.0,1,0,135825.67,0
614.13934,Germany,Male,41.0,10.0,67069.12,2.0,0,1,12629.014,0
646.0,France,Male,36.0,6.0,0.0,3.0,1,0,80379.9,0
695.3247,France,Male,47.570286,7.0,120898.5,1.0,0,1,154517.84,1
474.6309,Germany,Male,37.0,2.0,116265.46,1.0,1,1,35113.066,0
587.6894,Germany,Male,57.0,2.0,164903.45,1.0,1,0,84186.484,1
646.0,Spain,Female,39.0,4.0,157871.44,2.0,1,1,92119.25,0
559.1618,France,Female,26.0,2.0,0.0,2.0,0,0,130830.164,0
610.9076,France,Female,31.30573,2.0,0.0,2.0,1,0,51041.74,0
750.56976,France,Male,28.0,2.0,107035.21,2.0,1,1,197595.58,0
683.0,France,Male,41.0,0.0,117669.61,1.0,0,1,138235.48,0
726.4269,France,Female,39.0,4.0,0.0,2.0,0,0,171890.34,0
522.0658,Germany,Male,37.0,3.0,115793.04,1.0,1,1,183223.31,0
480.2002,Spain,Male,31.404621,10.0,0.0,2.0,1,1,7966.1685,0
655.0,Spain,Female,19.271755,5.0,130805.59,1.0,0,0,88119.96,0
579.11847,France,Female,39.0,1.0,0.0,2.0,1,0,12020.494,0
592.19183,France,Female,45.0,1.0,0.0,2.0,1,1,116985.72,0
669.0447,Germany,Male,27.0,10.0,131303.64,2.0,0,0,83045.24,0
771.5376,France,Male,23.366869,5.0,170162.62,2.0,0,1,169143.81,0
586.0316,France,Male,35.0,3.0,76243.47,1.0,1,0,67837.61,0
722.5226,France,Male,33.0,0.0,163807.19,1.0,0,0,81410.79,1
585.91986,France,Male,36.77301,9.0,0.0,2.0,1,0,72701.32,0
700.7098,France,Male,38.0,3.0,123296.625,2.0,0,1,49400.12,0
579.0,France,Male,30.0,3.0,0.0,3.0,1,1,71109.58,0
704.20374,Germany,Female,39.0,6.0,166162.34,1.0,0,0,137123.75,0
647.2932,Spain,Male,60.31779,1.0,111488.8,1.0,1,1,111734.66,0
515.0116,Germany,Female,34.0,6.0,150345.22,1.0,0,0,135392.47,0
647.9728,Germany,Female,32.0,3.0,137909.6,2.0,1,0,90768.195,0
626.5824,Spain,Female,56.0,9.0,102394.48,1.0,0,1,116475.2,0
801.4157,France,Female,39.0,4.0,147658.62,1.0,1,0,145140.61,0
684.7003,France,Male,39.0,4.800156,0.0,2.0,0,0,137126.73,0
674.9006,France,Female,31.0,4.0,0.0,2.0,1,1,117310.766,0
632.5574,France,Male,41.0,9.0,142171.34,1.0,1,1,31127.273,0
543.65936,Germany,Female,29.0,7.0,139410.75,2.0,1,1,37317.57,0
560.511,Germany,Female,34.0,5.0,98411.22,1.0,1,0,128563.11,1
647.9963,Spain,Male,28.0,3.0,0.0,2.0,0,1,139323.92,0
751.50165,France,Female,44.61302,5.0,126743.9,1.0,1,0,106151.33,0
667.0,Germany,Female,29.0,5.0,112374.67,1.0,1,1,45228.797,0
641.0,France,Male,61.0,1.0,145922.61,1.0,1,0,36239.562,1
642.90546,Germany,Male,29.0,1.0,101999.53,1.0,1,1,60655.76,0
627.5626,France,Female,41.0,9.0,101342.46,1.0,0,0,13354.952,0
543.2893,France,Female,38.0,4.0,91929.89,2.0,1,0,144355.98,0
850.0,France,Female,40.0,1.0,117241.12,1.0,1,1,190947.22,0
542.1216,Germany,Female,24.0,8.0,126842.81,2.0,1,0,182982.78,0
533.88257,France,Female,45.0,8.0,72767.016,1.0,1,0,5984.391,0
559.139,Spain,Male,26.0,5.0,0.0,1.0,1,1,90142.94,0
629.6664,France,Male,27.0,5.0,139638.4,1.0,1,0,172825.75,0
718.23016,Germany,Male,29.0,8.0,112659.93,2.0,0,0,32986.79,0
726.8729,Germany,Female,45.0,5.0,73499.95,1.0,1,0,158912.8,0
662.0311,Germany,Male,33.0,2.0,141656.31,1.0,1,0,92888.99,0
522.1151,France,Female,30.0,5.0,0.0,2.0,1,1,74639.6,0
641.0,Spain,Male,35.0,8.0,0.0,2.0,0,1,142006.66,0
539.0814,Germany,Male,48.0,7.0,102902.25,1.0,1,0,188732.94,1
741.97186,France,Male,43.0,1.0,83784.29,2.0,1,1,198780.08,0
594.9808,France,Female,58.0,8.0,153359.52,1.0,1,0,110078.805,1
769.5907,France,Female,47.0,3.0,0.0,2.0,1,0,27048.668,0
576.32855,France,Male,42.0,2.0,0.0,2.0,0,1,92549.14,0
699.7391,France,Male,21.465029,10.0,0.0,2.0,1,1,132865.5,0
740.5834,France,Female,32.0,4.0,0.0,2.0,0,1,43898.484,0
655.0,Spain,Female,37.0,1.0,96639.28,2.0,0,1,114850.37,0
761.00354,France,Male,39.0,7.0,0.0,2.0,1,1,141939.6,0
636.73413,Germany,Male,33.0,4.0,108055.15,2.0,1,0,68167.11,1
637.99524,Germany,Female,35.0,8.0,188723.5,2.0,1,0,191678.42,0
663.9838,Spain,Female,35.0,3.0,0.0,1.0,1,0,5051.678,0
564.4349,France,Male,37.0,6.0,0.0,2.0,1,1,87793.7,0
580.6902,Spain,Female,31.0,8.0,115791.02,1.0,1,0,153040.4,0
428.4925,Germany,Male,29.0,5.0,0.0,2.0,1,1,61695.863,0
541.9309,France,Male,25.0,1.0,77808.49,1.0,0,0,57143.3,0
618.3582,France,Male,56.0,4.0,155662.27,1.0,1,1,119561.18,0
554.1505,France,Female,36.0,6.0,126298.125,1.0,1,1,143374.33,0
531.43054,Spain,Female,28.105013,7.0,79859.89,2.0,1,0,132238.75,0
731.6379,France,Male,74.7475,8.0,0.0,2.0,1,1,76133.94,0
654.4391,Spain,Male,34.0,2.0,0.0,1.0,1,1,76955.73,1
565.65704,France,Male,46.0,1.0,0.0,2.0,1,0,113464.79,0
467.25558,Spain,Male,37.0,5.0,0.0,2.0,1,1,105506.51,0
771.5162,Germany,Male,34.0,4.0,132861.34,2.0,1,1,63306.523,0
536.1835,Spain,Male,34.0,2.0,0.0,2.0,1,1,36063.668,0
589.30255,France,Male,36.0,3.2745194,126790.32,1.0,1,1,152902.77,0
654.1397,Spain,Female,27.0,3.0,0.0,2.0,1,1,110731.555,0
513.52545,France,Female,36.0,8.0,75709.44,1.0,0,1,121357.28,1
668.3647,France,Male,31.0,5.3877306,120736.95,1.0,1,1,118125.71,0
529.63403,France,Male,38.0,6.0,0.0,2.0,1,1,131468.16,0
687.0,France,Male,44.0,8.0,110483.55,1.0,1,1,120552.305,1
710.0,France,Male,41.0,7.0,0.0,1.0,0,1,194653.11,1
634.07794,Spain,Female,40.0,7.0,0.0,1.0,0,1,92855.695,0
711.2175,France,Female,31.0,10.0,100895.55,1.0,1,1,7995.1064,0
705.0,Germany,Male,27.0,4.0,97383.055,1.0,0,1,3099.1619,0
752.0192,Germany,Male,51.0,1.0,114432.71,1.0,1,0,188514.75,1
612.3344,France,Male,23.949669,1.0,101162.586,1.0,1,1,153754.11,0
554.58325,France,Male,35.0,5.0,0.0,2.0,1,0,189987.72,0
415.71616,France,Male,42.0,0.0,119702.695,1.0,1,1,108733.24,0
677.67816,France,Female,35.0,0.0,0.0,1.0,0,0,124189.07,1
600.05646,France,Female,40.41836,1.0,133731.58,1.0,0,0,32116.756,0
624.7806,France,Male,40.0,3.0,162581.06,1.0,1,1,113093.85,0
500.09955,France,Male,32.0,1.0,85015.68,1.0,0,1,91555.7,0
741.747,France,Female,68.68735,1.0,0.0,2.0,0,1,175327.42,0
677.1573,France,Male,40.0,3.0,136072.64,2.0,1,0,67617.35,0
440.08078,Germany,Male,39.0,5.0,99014.12,1.0,1,0,126047.23,1
729.6895,France,Male,33.0,7.0,0.0,2.0,1,0,161167.42,0
654.39636,Spain,Female,38.0,8.0,71695.664,2.0,0,0,12463.297,0
667.0959,Spain,Male,30.0,6.0,154052.95,1.0,0,0,177678.98,0
691.4425,France,Female,45.0,6.0,0.0,2.0,1,1,158090.97,0
590.40894,France,Female,37.0,9.0,0.0,2.0,1,0,53138.633,0
707.5519,Germany,Male,32.0,10.0,98390.26,1.0,0,1,128059.18,1
624.77026,France,Male,37.0,0.0,0.0,2.0,0,0,142563.89,0
350.0,Spain,Female,92.0,10.0,250898.1,4.0,1,0,11.58,1
572.8374,France,Male,28.0,8.0,161424.67,1.0,1,0,184939.16,0
606.8415,France,Female,53.0,9.0,0.0,1.0,1,0,162761.1,1
491.20197,Germany,Female,46.65556,9.0,156687.39,1.0,1,0,173593.44,1
598.518,France,Male,35.0,1.0,141556.48,1.0,1,0,121397.37,0
601.325,France,Male,30.210236,9.0,0.0,2.0,1,1,137291.42,0
612.4214,France,Male,51.0,8.0,90345.086,1.0,1,0,116806.72,0
823.4012,France,Male,29.0,1.0,103718.78,2.0,1,1,54874.793,0
584.95087,France,Female,31.0,7.0,130298.57,2.0,1,1,121971.98,0
514.8964,Spain,Female,38.87257,3.0,0.0,2.0,1,0,52944.668,0
744.05475,France,Male,28.0,7.0,0.0,2.0,1,0,61275.05,0
655.0,France,Male,53.0,6.0,115033.58,1.0,1,0,120447.21,1
490.08478,France,Female,41.0,4.0,0.0,2.0,1,0,141441.83,0
694.5092,Germany,Male,44.0,6.0,130578.805,1.0,1,1,51873.113,0
814.8248,Germany,Male,29.0,1.0,0.0,1.0,0,1,150015.47,0
681.15344,Germany,Male,45.0,9.0,120831.86,1.0,1,1,113671.86,1
818.7231,France,Male,37.0,5.0,0.0,2.0,1,1,158076.45,0
734.52765,France,Male,39.0,1.0,102874.42,1.0,1,1,95452.84,0
588.9103,Germany,Female,40.0,8.267329,98279.67,1.0,1,0,131954.7,1
550.31647,France,Male,33.0,9.0,79305.79,1.0,1,0,38604.273,0
556.7415,Spain,Female,36.0,7.0,0.0,2.0,0,0,162388.52,0
594.364,France,Male,21.292965,7.0,0.0,2.0,0,1,73338.11,0
660.74976,Spain,Male,36.0,1.0,0.0,2.0,1,1,65683.336,0
831.90894,France,Male,40.0,2.0,0.0,1.0,1,0,22167.047,1
699.8839,France,Female,71.41666,4.0,94105.33,1.0,1,1,51202.664,0
651.0,Germany,Male,32.0,8.0,116497.945,2.0,0,1,33513.91,0
576.44775,Spain,Female,59.65378,5.0,0.0,2.0,1,1,150961.9,0
660.45667,Spain,Male,34.0,6.0,78808.45,1.0,0,1,179606.08,0
527.3544,Spain,Female,39.0,1.0,0.0,2.0,1,0,79059.45,0
685.04645,Spain,Male,51.0,1.0,157093.48,1.0,1,1,32863.867,0
629.21796,Spain,Male,32.0,2.0,128746.9,1.0,1,0,126997.95,0
550.2603,France,Male,26.0,9.0,138598.12,1.0,1,0,83472.72,0
777.80914,Spain,Female,37.0,4.0,141089.3,1.0,1,0,58445.266,0
732.9762,Germany,Male,38.0,1.0,91734.67,1.0,1,0,163883.16,0
505.114,France,Male,31.0,4.0,111199.81,2.0,1,1,5380.8936,0
736.30365,Germany,Female,51.0,10.0,117155.14,1.0,0,1,2892.2122,1
774.567,France,Male,37.0,8.0,0.0,2.0,0,1,143260.33,0
528.45355,France,Female,35.0,7.0,0.0,2.0,1,1,4196.694,0
714.31335,France,Male,24.0,1.0,0.0,2.0,0,0,154225.94,0
653.8461,Germany,Male,25.0,5.0,122633.5,1.0,0,1,125817.2,1
556.2376,Spain,Male,35.0,4.0,109635.3,2.0,1,1,96368.18,0
701.16675,France,Male,31.0,4.0,0.0,2.0,1,1,178039.64,0
678.1465,France,Female,59.9338,0.0,174177.11,1.0,1,1,182638.23,0
766.8543,France,Male,39.621883,5.0,0.0,1.0,1,0,65017.31,1
597.5942,Germany,Male,41.0,4.0,98125.96,1.0,1,1,96451.125,0
761.06647,France,Male,49.0,9.0,0.0,1.0,1,0,80855.414,1
587.5775,France,Female,33.0,5.0,104822.55,1.0,0,0,78782.39,0
436.27637,Spain,Male,55.0,1.0,0.0,1.0,1,1,30179.428,1
707.6067,France,Female,24.0,1.0,0.0,1.0,1,1,86529.836,0
679.88586,France,Male,42.0,4.0,133045.23,1.0,1,1,177726.75,0
644.6273,Germany,Male,49.861008,2.0,104231.914,1.0,1,1,116155.055,0
726.77625,Germany,Male,60.0,5.0,158375.97,1.0,1,1,125550.91,0
632.476,Germany,Female,51.24078,1.0,177817.11,1.0,1,1,81433.98,1
716.06665,France,Female,30.0,8.0,153537.31,2.0,1,1,112873.19,0
697.80756,Spain,Male,52.0,7.0,0.0,1.0,0,1,49419.992,1
743.60474,France,Female,46.0,9.0,0.0,2.0,0,1,121281.4,1
624.24713,France,Female,35.0,9.0,0.0,2.0,1,1,192504.62,0
671.18494,France,Female,35.0,4.0,74949.164,1.0,0,0,198319.08,1
559.864,Spain,Male,31.0,9.0,64280.43,1.0,1,0,113088.86,0
620.2832,France,Female,35.0,4.0,0.0,2.0,0,1,120469.24,0
666.1223,France,Female,40.37914,7.0,0.0,2.0,1,0,150066.64,0
752.44946,Spain,Female,53.0,4.0,23409.941,1.0,1,1,167425.39,0
726.32465,Germany,Female,36.0,2.0,102700.82,3.0,1,0,191679.42,1
653.5982,Spain,Female,58.179943,4.0,173237.4,1.0,0,1,28017.416,0
526.86993,France,Female,36.0,9.0,111496.36,1.0,1,0,69458.14,0
747.2217,France,Female,25.0,3.0,0.0,2.0,0,1,138246.98,0
768.42194,France,Female,40.0,8.0,0.0,1.0,0,1,158152.53,1
754.37177,Germany,Male,33.0,3.0,125898.47,1.0,1,1,178899.81,0
608.623,France,Female,31.0,2.0,99117.516,1.0,0,0,42433.18,0
823.60187,Germany,Male,45.0,1.0,153556.31,1.0,1,1,154446.58,0
633.0,Germany,Female,26.0,3.0,151900.73,2.0,1,0,22962.113,0
667.0,Spain,Male,35.0,4.0,145822.22,1.0,1,1,79034.13,0
583.69293,France,Female,52.0,6.0,0.0,1.0,0,1,54735.176,1
545.5106,France,Male,73.239845,3.0,0.0,2.0,1,0,73626.695,0
632.7216,Spain,Male,47.0,5.0,0.0,3.0,0,0,76668.96,1
753.43304,Germany,Female,33.0,6.0,112503.33,2.0,1,1,88379.7,0
633.0,Germany,Male,24.0,6.0,100908.92,2.0,1,1,158326.02,0
630.0054,Germany,Male,34.0,9.0,171597.38,2.0,1,0,195356.75,0
579.0,France,Male,62.3617,8.0,0.0,3.0,1,1,45842.4,1
669.0143,Germany,Male,51.0,2.0,110343.93,1.0,1,0,72746.65,1
494.31308,France,Male,42.0,1.0,0.0,1.0,1,0,105859.51,1
703.7229,France,Male,23.577904,1.0,0.0,2.0,1,1,58819.023,0
572.53375,Germany,Male,26.0,7.0,110477.32,1.0,1,1,132473.52,0
811.4694,Germany,Female,43.0,6.0,139583.11,1.0,0,0,119828.91,1
713.9991,Germany,Male,32.0,8.061018,134193.86,1.0,0,1,25765.69,0
675.2924,Spain,Male,42.0,0.0,0.0,2.0,0,0,78964.945,0
850.0,Germany,Male,32.0,0.0,125978.555,2.0,1,0,108224.41,0
706.6152,Germany,Female,28.0,9.0,105600.15,2.0,1,0,62511.492,0
798.39453,Spain,Male,30.0,6.0,155390.53,1.0,1,1,196452.73,1
598.3592,Spain,Male,28.0,7.0,125851.25,1.0,1,0,97716.52,0
835.72687,Germany,Male,42.0,4.0,101703.875,2.0,0,0,60273.63,0
726.34607,Germany,Male,49.0,3.0,136462.28,1.0,0,1,108072.88,1
718.7515,Spain,Female,31.0,1.0,160759.06,2.0,1,1,72191.91,0
696.32294,Germany,Female,36.0,1.0,140698.31,3.0,0,1,177231.75,1
755.0206,Spain,Female,38.0,0.0,0.0,2.0,1,0,66853.35,0
623.9618,Spain,Female,32.0,1.0,119376.08,1.0,1,0,69931.25,0
846.12067,France,Female,43.64478,4.0,0.0,2.0,1,0,196737.86,0
798.403,France,Female,48.43706,9.0,82840.51,1.0,0,0,190111.58,0
655.0,France,Male,37.149403,1.0,106809.09,1.0,1,1,72494.125,0
