year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014,8,22,13,10.0,16.0,27.0,1011.0,cv,1.78,0.0,0.0
2012,10,6,11,70.0,11.0,16.0,1025.0,cv,0.89,0.0,0.0
2013,7,6,18,40.0,16.0,33.0,998.0,SE,15.2,0.0,0.0
2010,3,16,9,55.0,-7.0,-1.0,1029.0,NW,34.613758,0.0,0.0
2013,9,1,9,34.0,16.984333,24.0,1013.0,NE,3.13,0.0,0.0
2013,8,25,6,17.0,14.0,19.0,1011.0,NW,1.79,0.0,0.0
2014,11,30,5,79.0,-6.0,3.0,1018.0,NW,4.02,0.0,0.0
2014,6,13,0,55.0,16.0,25.0,1009.0,SE,0.89,0.0,0.0
2011,4,10,4,13.0,-9.0,6.0,1028.0,NW,74.09662,0.0,0.0
2014,10,12,14,4.0,-1.0,20.0,1028.0,NE,5.3494887,0.0,0.0
2010,3,11,4,16.0,-16.0,-2.0,1025.0,cv,0.89,0.0,0.0
2012,3,5,0,269.59802,-7.0,-4.0,1015.0,NW,3.13,0.0,0.0
2012,4,29,9,48.0,-5.0,19.0,1011.0,NW,44.72718,0.0,0.0
2014,10,18,13,38.38004,-5.0,20.0,1020.0,NW,3.13,0.0,0.0
2014,5,11,18,22.0,10.0,21.0,999.6477,NW,1.79,0.0,0.0
2012,8,28,19,107.0,21.0,30.0,1001.0,SE,27.265709,0.0,0.0
2012,8,25,4,72.0,19.0,21.0,1012.0,SE,3.186697,0.0,0.0
2014,12,24,15,16.0,-16.0,6.0,1027.0,NW,91.75768,0.0,0.0
2014,7,12,13,6.0,12.0,38.28176,1002.0,cv,12.079149,0.0,0.0
2010,4,6,23,15.0,-20.0,6.0,1028.0,NW,155.21826,0.0,0.0
2013,5,29,2,120.0,2.0,19.0,1006.0,SE,87.607376,0.0,0.0
2014,10,12,9,4.896165,-1.0,9.0,1035.0,NW,16.09,0.0,0.0
2012,12,11,12,31.0,-8.0,2.0,1038.0,cv,1.79,0.0,0.0
2014,9,30,13,11.0,3.0,12.0,1022.0,SE,4.02,0.0,0.0
2011,8,20,4,67.21148,21.0,22.0,1011.0,cv,0.89,0.0,0.0
2013,11,7,8,151.55751,-4.0,2.0,1020.0,NW,4.02,0.0,0.0
2010,8,5,7,10.0,12.0,24.0,1006.9442,NW,71.488205,0.0,0.0
2012,9,19,16,11.0,-2.0,24.396147,1016.0,SE,28.616951,0.0,0.0
2010,2,7,0,57.284107,-21.0,-11.0,1039.8804,NE,0.89,0.0,0.0
2010,5,29,11,27.0,8.0,26.0,1009.0,NE,3.58,0.0,0.0
2012,6,18,11,196.72626,17.0,27.691381,1002.0,SE,8.05,0.0,0.0
2013,6,16,20,113.0,16.0,27.0,1003.0,SE,21.000166,0.0,0.0
2011,2,5,7,27.0,-4.0,-2.0,1022.0,SE,3.1231453,0.0,0.0
2012,5,29,3,133.0,14.0,19.0,1006.39056,cv,0.89,0.0,0.0
2013,3,13,13,76.622856,-12.0,10.0,1019.0,SE,14.76,0.0,0.0
2013,8,19,2,64.18671,18.0,22.0,1009.0,cv,0.89,0.0,0.0
2011,12,8,20,23.0,-12.0,-2.0,1037.0,NE,3.13,0.0,0.0
2011,1,31,6,17.0,-19.0,-9.0,1028.0,NW,37.66902,0.0,0.0
2012,4,10,8,60.0,1.0,17.0,1015.0,SE,2.68,0.0,0.0
2013,8,11,0,54.254723,23.0,25.0,1006.0,cv,1.78,0.0,0.0
2012,4,17,9,67.1429,-1.0,17.0,1011.0,SE,19.67,0.0,0.0
2014,5,16,5,27.0,7.0,8.0,1018.0,cv,0.89,0.0,0.0
2010,10,21,2,158.55571,7.0,6.7661567,1020.0,cv,1.78,0.0,0.0
2010,4,13,1,24.0,-8.0,5.0,1023.0,SE,6.71,0.0,0.0
2011,10,13,15,62.0,6.0,21.0,1024.0,SE,23.696733,0.0,0.0
2011,12,30,22,20.0,-18.0,-3.0,1026.0,NW,43.351974,0.0,0.0
2014,8,11,3,69.0,19.0,22.0,1005.0,cv,0.89,0.0,0.0
2014,8,15,9,97.0,19.0,27.0,1006.0,cv,0.89,0.0,0.0
2011,11,6,9,124.98987,9.0,14.0,1026.0,cv,0.89,0.0,0.0
2011,9,17,7,17.528524,11.161394,11.0,1022.0,NW,47.555794,0.0,0.0
2010,5,11,19,4.126558,4.0,8.0,1016.0,NW,70.63251,0.0,0.0
2013,1,21,18,20.0,-23.819853,-3.0,1032.0,cv,1.79,0.0,0.0
2014,5,31,17,174.0,21.0,31.0,999.0,SE,25.93,0.0,0.0
2010,12,23,10,37.0,-24.0,-5.0,1036.0,NE,8.94,0.0,0.0
2014,3,14,11,166.0,-6.0,9.101987,1019.0,cv,1.79,0.0,0.0
2013,7,22,10,34.0,16.0,29.0,1001.0,NE,6.26,0.0,0.0
2011,11,19,8,80.0,-2.0,3.0,1029.0,SE,2.67,0.0,0.0
2012,2,26,13,129.0,-15.0,5.0,1024.0,SE,5.37,0.0,0.0
2014,8,31,8,82.0,20.0,21.0,1015.0,NE,0.89,0.0,0.0
2013,10,1,17,13.0,5.0,20.0,1017.0,NW,17.88,0.0,0.0
2010,8,17,23,132.0,21.0,27.0,1006.0,cv,4.92,0.0,0.0
2012,9,2,14,30.153217,14.0,29.0,1011.0,cv,3.13,0.0,0.0
2014,1,31,15,12.0,-22.347132,12.0,1023.0,NW,15.2,0.0,0.0
2010,11,25,20,133.0915,-11.0,-1.0,1025.0,cv,1.78,0.0,0.0
2013,1,14,11,448.35416,-3.0,-4.0,1027.0,SE,5.81,0.0,0.0
2010,7,10,0,113.0,20.915386,25.0,1007.0,SE,17.16004,0.0,0.0
2011,3,24,2,19.328169,-17.0,4.5815973,1024.0,NW,203.7507,0.0,0.0
2013,1,2,10,16.0,-27.0,-8.0,1044.4086,NW,183.31699,0.0,0.0
2013,7,12,12,11.0,16.0,31.0,1000.0,cv,3.58,0.0,0.0
2012,2,16,19,12.0,-26.0,-4.0,1030.0,NW,59.268265,0.0,0.0
2011,9,10,21,125.0,19.0,23.0,1013.0,SE,24.59,0.0,0.0
2014,7,12,23,54.0,17.0,25.0,1001.0,cv,0.89,0.0,0.0
2011,11,3,15,29.62915,0.0,19.0,1026.0,SE,3.56,0.0,0.0
2011,4,14,3,61.0,-2.0,14.0,1015.0,SE,14.76,0.0,0.0
2013,9,7,18,82.061165,10.0,23.0,1014.0,SE,13.404825,0.0,0.0
2014,5,9,23,84.0,6.0,18.0,1017.0,SE,12.07,0.0,0.0
2013,7,18,8,94.0,22.0,26.0,1006.0,cv,2.67,0.0,0.0
2011,11,9,20,109.0,5.0,12.0,1024.0,SE,1.79,0.0,0.0
2011,11,6,18,15.0,-4.0,13.0,1027.0,NW,30.391949,0.0,0.0
2012,5,14,19,100.0,6.0,25.0,1004.0,SE,10.73,0.0,0.0
2014,7,19,16,76.0,22.0,31.0,1006.9793,SE,23.7,0.0,0.0
2010,9,6,17,89.0,21.0,24.0,1009.0,cv,0.89,0.0,0.0
2011,9,26,6,136.0,16.0,17.0,1018.0,cv,0.45,0.0,0.0
2010,6,21,13,40.0,12.0,31.0,1007.0,NE,5.369788,0.0,0.0
2013,5,8,6,79.0,3.0,14.0,1002.0,NW,6.71,0.0,0.0
2012,8,25,20,20.0,14.0,23.0,1015.0,cv,0.89,0.0,0.0
2012,1,2,19,25.0,-19.0,-1.7501183,1027.0,NW,25.928732,0.0,0.0
2011,10,13,4,163.0,14.0,16.0,1012.0,SE,0.89,0.0,0.0
2011,12,29,10,30.0,-12.0,-1.0,1033.0,SE,18.78,0.0,0.0
2011,4,27,8,49.0,-1.0,15.0,1012.0,NW,41.48482,0.0,0.0
2014,1,29,9,24.067274,-18.0,0.0,1030.0,NW,9.39,0.0,0.0
2013,5,26,11,117.0,18.0,18.0,1009.21735,cv,2.67,0.0,0.0
2012,5,6,8,97.0,8.0,21.0,1005.0,NE,8.133333,0.0,0.0
2012,2,4,22,47.0,-27.0,-8.0,1029.0,SE,29.940382,0.0,0.0
2013,10,23,21,194.71188,6.0,12.0,1017.0,SE,4.92,0.0,0.0
2014,3,7,4,141.50497,-9.0,-2.0,1028.0,cv,1.79,0.0,0.0
2012,4,18,7,134.0,10.0,12.0,1011.0,SE,3.13,0.0,0.0
2014,8,28,19,56.0,17.0,27.0,1014.0,SE,3.12,0.0,0.0
2014,6,28,16,48.0,16.0,34.0,1003.0,SE,7.598304,0.0,0.0
2010,8,14,16,132.0,23.0,30.62393,1005.0,SE,21.741112,0.0,0.0
2013,1,28,3,540.7152,-6.0,-4.0,1023.0,cv,0.89,0.0,0.0
2012,9,8,0,175.0,18.0,19.0,1016.0,SE,5.369643,0.0,0.0
2010,10,24,11,456.523,14.0,18.0,1012.0,cv,1.79,0.0,0.0
2013,9,2,15,31.0,12.0,27.0,1014.0,SE,7.15,0.0,0.0
2013,1,27,15,203.71751,-9.0,-3.0,1028.0,cv,0.89,0.0,0.0
2014,2,3,23,17.0,-30.733,3.0,1024.0,NW,25.477854,0.0,0.0
2012,7,17,4,50.0,20.0,24.0,1006.0,NW,31.21558,0.0,0.0
2010,1,7,17,20.0,-21.0,-4.0,1031.0,NW,59.637577,0.0,0.0
2012,10,17,11,6.2946415,-7.0,18.0,1019.0,NW,25.405022,0.0,0.0
2013,10,26,6,257.73602,5.0,7.0,1020.0,NW,1.79,0.0,0.0
2014,9,16,17,32.0,13.0,22.0,1017.0,SE,8.05,0.0,0.0
2014,12,19,12,75.0,-12.0,4.0,1024.0,cv,4.47,0.0,0.0
2011,3,23,4,14.0,-14.0,1.9604998,1027.0,NW,195.11255,0.0,0.0
2014,2,15,9,355.7767,-12.0,-3.0,1027.0,NW,3.5689342,0.0,0.0
2014,1,27,11,11.0,-21.0,1.0,1027.0,NW,33.5861,0.0,0.0
2013,2,8,17,11.13317,-23.73421,4.0,1020.0,NW,47.616528,0.0,0.0
2011,12,2,22,329.6751,-5.0,-3.0,1025.0,cv,1.78,0.0,0.0
2011,3,8,1,11.0,-17.0,3.0,1025.0,NW,37.899837,0.0,0.0
2011,8,25,11,79.00644,21.0,25.0,1012.0,NW,33.078297,0.0,0.0
2012,4,7,16,51.0,-2.8896415,23.52357,1004.0,SE,25.978506,0.0,0.0
2013,5,25,0,30.0,11.0,19.0,1013.0,SE,2.68,0.0,0.0
2011,8,20,7,130.0,21.0,23.0,1012.0,cv,0.89,0.0,0.0
2012,6,8,16,12.0,8.0,33.0,998.0,NE,3.56,0.0,0.0
2010,4,27,5,22.0,-8.0,5.0,1017.0,NW,72.98666,0.0,0.0
2014,5,4,4,104.0,-7.0,11.0,1013.0,NW,90.13686,0.0,0.0
2013,10,20,22,191.11166,5.0,9.0,1024.0,NE,1.78,0.0,0.0
2011,10,12,5,161.96921,9.0,11.0,1016.0,cv,0.45,0.0,0.0
2013,4,10,2,42.0,-7.0,6.0,1018.0,SE,32.46994,0.0,0.0
2014,10,20,10,180.0,11.0,13.0,1021.0,cv,0.89,0.0,0.0
2013,2,13,16,100.65009,-9.0,-2.0,1022.0,SE,20.569893,0.0,0.0
2013,3,27,2,248.06927,-3.0,4.0,1011.0,cv,0.89,0.0,0.0
2014,6,9,2,93.394646,18.0,20.0,1006.0,SE,2.68,0.0,0.0
2012,11,18,22,95.0,2.0,7.0,1020.0,cv,0.89,0.0,14.593259
2010,9,2,11,122.07106,18.0,25.0,1018.0,SE,8.05,0.0,0.0
2011,12,5,12,12.0,-15.0,6.0,1030.0,NW,11.171071,0.0,0.0
2011,2,2,2,22.0,-19.0,-4.0,1032.0,NW,146.59126,0.0,0.0
2010,2,19,6,226.07771,-11.0,-5.0,1007.0,cv,1.78,0.0,0.0
2010,4,29,5,994.0,28.0,42.0,991.0,NE,565.49,27.0,36.0
2011,5,24,2,18.0,-3.0,16.0,1008.0,NW,147.17119,0.0,0.0
2014,11,10,13,19.0,-5.0,9.0,1030.0,cv,1.79,0.0,0.0
2013,5,25,3,65.0,12.0,17.0,1007.0,NE,1.6670438,0.0,0.0
2014,7,27,17,42.0,17.0,31.0,1004.0,SE,22.350245,0.0,0.0
2012,6,18,7,241.69151,20.0,23.0,1004.0,SE,42.663837,0.0,0.0
2011,9,28,12,289.42224,17.0,16.0,1017.0,cv,2.23,0.0,0.0
2014,9,22,16,74.0,15.0,28.0,1014.0,SE,8.94,0.0,0.0
2013,10,25,11,6.0,-7.0,16.0,1025.0,NW,57.744934,0.0,0.0
2012,5,28,0,28.0,12.0,25.0,1008.0,SE,31.14553,0.0,0.0
2011,12,20,22,137.77046,-13.0,-3.0,1027.0,cv,0.89,0.0,0.0
2013,10,12,10,123.0,3.0,17.0,1013.0,SE,8.5,0.0,0.0
2010,1,7,6,994.0,-40.0,-19.0,1046.0,NW,565.49,0.0,0.0
2014,5,2,21,95.59789,7.0,16.0,1012.0,NW,5.81,0.0,0.0
2010,11,25,14,45.0,-9.0,5.0,1026.0,SE,1.79,0.0,0.0
2012,6,5,17,43.0,8.0,32.0,1003.0,SE,12.07,0.0,0.0
2011,1,24,12,62.0,-18.339474,5.0,1027.0,NW,41.57856,0.0,0.0
2011,8,25,9,25.0,17.0,22.0,1015.61957,NW,19.22,0.0,0.0
2013,1,3,2,7.0,-31.119818,-12.0,1035.0,NW,85.770706,0.0,0.0
2010,1,28,11,164.28622,-13.0,1.0,1019.0,NE,2.67,0.0,0.0
2013,7,7,6,30.0,18.0,27.0,1002.0,SE,1.79,0.0,0.0
2011,4,13,10,56.0,-2.0,19.0,1012.0,SE,18.78,0.0,0.0
2012,4,8,6,55.7556,-4.0,11.0,1020.0,NW,78.38424,0.0,0.0
2010,11,29,20,31.0,-12.0,9.0,1021.0,NW,103.271675,0.0,0.0
2014,1,27,1,80.57344,-13.148701,-2.0,1035.0,NW,14.3,0.0,0.0
2014,12,30,15,11.0,-20.685303,9.0,1019.0,NW,51.378765,0.0,0.0
2013,3,5,19,293.4481,0.0,5.0,1013.0,SE,29.948845,0.0,0.0
2013,7,25,18,20.738323,17.83811,31.0,999.0,SE,19.522057,0.0,0.0
2010,3,21,16,333.93417,-1.0,15.0,1003.0,SE,6.26,0.0,0.0
2014,7,29,2,136.96056,21.0,26.0,1004.0,SE,58.641132,0.0,0.0
2012,10,6,15,27.0,3.0,24.0,1021.0,SE,3.13,0.0,0.0
2014,4,11,9,161.0,5.0,11.0,1018.0,NW,3.13,0.0,0.0
2013,1,15,5,148.0,-13.0,-9.0,1029.0,cv,0.89,0.0,0.0
2012,5,29,15,50.0,7.0,36.439114,1004.0,cv,1.79,0.0,0.0
2012,6,12,12,8.0,5.0,30.0,998.0,cv,0.89,0.0,0.0
2012,10,13,11,32.42797,7.0,20.0,1011.0,NE,1.79,0.0,0.0
2010,10,23,20,229.95448,12.0,12.0,1020.0,cv,0.89,0.0,0.0
2011,10,2,8,13.0,3.0,9.0,1029.0,cv,0.89,0.0,0.0
2013,1,26,2,444.3334,-8.0,-9.0,1026.0,NW,0.89,0.0,0.0
2013,11,14,18,12.0,-16.0,12.0,1023.0,NW,95.64182,0.0,0.0
2014,8,4,1,205.32884,19.0,24.0,1006.0,cv,0.89,0.0,0.0
2012,1,1,8,190.4558,-6.0,-4.6456347,1030.0,NW,3.13,0.0,0.0
2012,1,29,3,330.9431,-13.0,-10.0,1030.0,NW,1.78,0.0,0.0
2011,6,9,17,62.0,18.0,23.0,1004.0,SE,4.02,0.0,0.0
2011,7,30,12,76.95218,23.0,24.433908,1005.0,SE,3.57,0.0,2.0
2010,1,26,2,167.0,-15.0,-10.0,1027.0,NE,1.78,0.0,0.0
2013,7,1,16,119.77241,22.0,27.0,1001.0,SE,3.13,0.0,0.0
2013,6,23,1,120.0,20.0,20.0,1003.0,SE,3.13,0.0,0.0
2010,11,9,19,42.0,-7.0,5.0,1024.0,NW,3.13,0.0,0.0
2014,7,22,15,92.0,21.0,34.0,1002.0,SE,48.400784,0.0,0.0
2011,6,6,9,80.0,18.0,23.0,1001.0,NW,3.13,0.0,0.0
2012,8,22,6,11.0,13.0,20.0,1010.0,NE,7.15,0.0,0.0
2011,11,29,9,314.97397,1.0,0.0,1027.0,NW,1.79,0.0,0.0
2014,4,18,9,158.51848,8.0,19.0,1016.0,cv,0.89,0.0,0.0
2013,8,5,15,13.0,12.0,33.0,998.0,NW,71.727684,0.0,0.0
2014,1,13,8,183.0,-17.0,-5.0,1030.0,NW,25.33739,0.0,0.0
2011,1,26,0,135.0,-19.0,-7.0,1038.0,NW,19.67,0.0,0.0
2010,5,11,6,58.0,7.0,12.0,1006.0,NW,46.88259,0.0,0.0
2014,4,12,20,153.0,0.0,17.0,1014.0,SE,34.863106,0.0,0.0
2013,3,9,21,11.0,-17.0,9.0,1025.0,NW,27.279871,0.0,0.0
2013,5,12,11,24.0,1.0,25.0,997.0,SE,19.225416,0.0,0.0
2011,1,28,22,80.0,-16.0,-5.0,1035.0,NW,26.21644,0.0,0.0
2012,3,27,22,159.0,0.0,7.0,1014.0,SE,0.89,0.0,0.0
2011,10,23,6,26.0,-3.0,5.0,1024.0,NW,12.473776,0.0,0.0
2014,9,4,3,107.411194,17.0,20.0,1009.0,cv,0.89,0.0,0.0
2014,1,20,0,10.0,-23.0,-5.0,1036.0,NW,116.46284,0.0,0.0
2014,4,22,18,125.0,2.0,24.0,1011.0,SE,9.84,0.0,0.0
2011,6,6,1,135.29288,14.0,22.0,1003.8168,SE,37.795536,0.0,0.0
2014,4,13,14,163.0,8.0,25.0,1012.0,SE,4.02,0.0,0.0
2012,5,29,17,98.0,12.0,28.0,1008.0,SE,16.914888,0.0,0.0
2013,3,13,15,28.0,-16.0,11.0,1021.0,SE,12.07,0.0,0.0
2013,12,3,2,19.0,-12.0,-1.0,1027.0,NW,12.96,0.0,0.0
2010,4,22,20,124.0,7.0,21.0,1007.0,SE,13.41,0.0,0.0
2010,4,26,10,11.0,-13.0,12.0,1016.0,NW,23.690855,0.0,0.0
2010,11,14,9,8.353569,-9.0,-1.0,1035.0,NW,142.31604,0.0,0.0
2011,6,16,2,35.0,15.0,15.0,1007.26337,NW,10.28,0.0,0.0
2011,1,25,21,111.0,-13.0,-4.0,1030.0,cv,1.4466668,0.0,0.0
2010,2,2,10,59.0,-18.0,-8.0,1027.0,NW,3.56,0.0,0.0
2013,11,8,21,16.0,-12.0,5.0,1023.0,NW,94.38719,0.0,0.0
2014,7,17,13,95.0,19.0,32.0,1006.0,SE,15.916788,0.0,0.0
2010,1,6,7,13.0,-27.0,-18.478037,1038.0,NE,33.676662,0.0,0.0
2012,7,24,14,132.33838,24.0,32.0,1007.0,cv,5.37,0.0,0.0
2013,2,11,16,91.0,-14.0,-2.0,1029.0,SE,2.67,0.0,0.0
2014,12,28,21,110.0,-7.0,0.0,1026.0424,SE,16.99,0.0,0.0
2011,4,15,0,65.0,-1.0,16.0,1013.0,SE,8.94,0.0,0.0
2014,6,6,16,110.0,18.0,25.0,1003.0,NW,8.04,0.0,0.0
2012,5,1,7,217.34154,15.0,18.0,1009.8866,SE,7.16,0.0,0.0
2014,9,1,21,103.01517,21.0,19.19693,1014.0,SE,0.89,0.0,0.0
2014,5,8,12,159.0,12.0,21.0,1014.0,NE,8.05,0.0,0.0
2012,12,3,18,29.0,-19.0,-4.0,1022.0,NE,3.13,0.0,0.0
2012,4,11,16,30.0,0.0,15.0,1014.0,SE,3.13,0.0,0.0
2010,11,10,13,350.6545,6.0,8.0,1011.0,NW,8.94,0.0,0.0
2014,6,17,2,70.0,16.0,21.0,1004.0,SE,1.79,0.0,0.0
2014,2,21,7,209.45695,-6.0,-3.0,1028.8965,NW,7.6,0.0,0.0
2014,11,2,14,13.0,-7.0,19.0,1022.0,NW,4.92,0.0,0.0
2012,7,2,18,68.0,19.0,25.0,1002.0,SE,19.22,0.0,0.0
2014,8,28,7,30.0,11.0,19.0,1014.0,NW,23.591114,0.0,0.0
2010,2,27,3,131.30995,-5.0,-3.0,1020.0,NW,4.02,0.0,0.0
2012,11,3,0,183.45457,5.0,8.120585,1016.0,SE,10.73,0.0,0.0
2013,8,11,4,136.8364,24.0,28.0,1004.0,SE,5.3540473,0.0,0.0
2013,2,5,11,21.0,-21.0,-7.0,1032.4766,SE,4.92,0.0,0.0
2010,7,23,19,69.0,22.0,26.0,1008.0,NE,1.79,0.0,0.0
2011,11,27,21,120.0,-6.0,-1.0,1025.0,NE,1.78,0.0,0.0
2011,7,6,4,186.61792,20.0,25.0,997.2464,NW,1.79,0.0,0.0
2014,12,28,3,121.0,-10.0,-4.0,1029.0,cv,0.89,0.0,0.0
2014,1,24,8,202.2771,-14.0,-3.0,1025.0,NW,6.26,0.0,0.0
2013,10,26,7,194.16324,2.0,4.0,1026.0,cv,0.89,0.0,0.0
2011,12,11,0,169.00974,-10.0,0.0,1029.0,cv,0.89,0.0,0.0
2012,1,7,16,34.0,-23.0,-4.0,1033.0,NW,126.620705,0.0,0.0
2010,3,14,15,52.0,0.0,0.0,1017.0,NW,27.72,7.026391,0.0
2010,3,1,20,25.0,-9.0,-1.0,1020.0,SE,123.45639,0.0,0.0
2013,1,13,22,276.04666,-4.0,0.0,1027.0,SE,0.89,0.0,0.0
2012,3,11,9,22.0,-17.0,0.0,1033.0,NW,41.912056,0.0,0.0
2014,10,23,3,206.46027,8.0,10.0,1018.0,NE,0.89,0.0,0.0
2011,3,10,9,32.0,-15.0,2.0,1027.0,NE,2.67,0.0,0.0
2011,8,13,5,60.0,24.0,25.0,1003.0,SE,28.16,0.0,0.0
2010,3,13,14,79.56217,-15.0,10.0,1024.0,SE,22.8,0.0,0.0
2014,12,8,21,22.0,-15.0,2.0,1029.0,NW,47.90762,0.0,0.0
2010,10,16,7,77.0,5.0,12.0,1020.0,NE,3.58,0.0,0.0
2013,10,8,6,78.0,7.0,15.0,1014.0,cv,8.04,0.0,0.0
2011,6,14,8,103.0,16.0,27.0,1002.0,SE,12.069206,0.0,0.0
2014,4,26,9,197.31064,12.0,18.0,1017.0,SE,7.141808,0.0,0.0
2012,1,29,7,39.0,-18.0,-10.0,1034.0,NW,1.79,0.0,0.0
2010,8,2,22,104.0,21.0,23.0,1010.0,SE,24.14,0.0,0.0
2014,10,5,2,24.0,2.0,9.0,1025.0,NW,0.89,0.0,0.0
2014,3,11,2,64.0,-8.0,2.0,1024.0,cv,1.79,0.0,0.0
2014,9,1,4,139.0,18.0,19.0,1011.0,cv,0.89,0.0,0.0
2014,12,20,12,11.0,-17.0,3.0,1028.0,NW,159.43594,0.0,0.0
2014,12,24,18,8.0,-19.0,3.0,1029.0,NW,109.24807,0.0,0.0
2010,3,14,2,244.41512,-5.0,-5.0,1021.0,NW,1.79,0.0,0.0
2014,1,3,17,11.0,-22.0,7.0,1026.0,NE,0.89,0.0,0.0
2010,3,17,7,43.0,-10.0,2.0,1029.0,SE,55.94774,0.0,0.0
2014,9,8,4,26.0,10.0,14.0,1016.57263,NE,8.05,0.0,0.0
2011,3,11,8,16.0,-13.0,6.0,1024.0,NW,18.620571,0.0,0.0
2010,3,31,18,35.0,-14.0,14.0,1021.0,NW,3.13,0.0,0.0
2013,10,30,4,14.0,-6.0,2.0,1026.0,NE,0.89,0.0,0.0
2013,11,6,20,10.0,-13.0,11.0,1019.0,NW,36.81202,0.0,0.0
2010,10,6,10,272.91644,16.743063,20.0,1021.0,cv,3.13,0.0,0.0
2012,8,25,1,92.041176,17.0,21.0,1013.0,cv,0.89,0.0,0.0
2014,9,19,16,73.0,16.0,27.0,1013.0,SE,9.84,0.0,0.0
2011,9,8,11,114.92198,17.0,23.0,1012.0,cv,0.89,0.0,0.0
2012,1,29,7,19.595688,-18.0,-5.0,1032.0,NE,7.16,0.0,0.0
2011,3,5,14,14.0,-15.0,14.0,1021.0,NW,31.735205,0.0,0.0
2012,2,17,1,9.0,-21.0,-4.0,1033.9015,NW,53.907932,0.0,0.0
2010,4,27,13,45.0,-8.0,15.0,1013.0,SE,4.92,0.0,0.0
2014,11,13,0,13.0,-12.0,0.0,1026.0,NW,0.89,0.0,0.0
2011,3,23,14,20.0,-16.0,12.0,1023.0,NW,81.43191,0.0,0.0
2011,9,16,7,15.470214,10.0,16.0,1020.0,NW,18.78,0.0,0.0
2014,2,16,6,301.63666,-9.0,-5.0,1029.0,NW,1.78,0.0,0.0
2012,5,20,21,109.0,16.0,22.0,1011.0,SE,47.06524,0.0,0.0
2011,7,12,2,147.0,21.0,22.0,1006.0,SE,0.89,0.0,0.0
2014,1,1,9,26.0,-18.0,6.0,1018.0,NW,62.6364,0.0,0.0
2014,12,5,18,126.0,-16.59894,5.0,1018.0,SE,20.57,0.0,0.0
2014,2,21,22,463.07947,-5.0,0.0,1029.0,cv,0.89,0.0,0.0
2011,5,2,19,70.0,-12.0,22.0,1015.0,NW,178.72568,0.0,0.0
2014,9,14,10,26.0,14.0,22.762732,1018.0,NW,8.94,0.0,0.0
2012,10,23,21,167.0,3.0,10.0,1016.0,cv,0.45,0.0,0.0
2013,12,3,14,19.0,-18.0,11.0,1023.0,NW,76.14344,0.0,0.0
2011,9,13,17,38.0,15.0,22.0,1017.0,SE,17.114914,0.0,0.0
2014,12,12,7,7.0,-19.0,-5.0,1030.0,NW,122.35878,0.0,0.0
2012,1,5,20,217.87962,-13.0,-8.0,1025.0,cv,1.78,0.0,0.0
2013,5,4,9,51.0,-4.0,19.0,1005.0,cv,1.78,0.0,0.0
2013,11,20,6,143.0549,-10.0,-2.0,1028.0,NE,1.79,0.0,0.0
2012,2,11,9,64.0,-17.0,-7.0,1032.0,SE,1.79,0.0,0.0
2013,3,1,2,3.1125917,-24.0,0.0,1031.0,NW,4.92,0.0,0.0
2014,1,3,23,12.0,-24.0,-4.0,1032.0,NE,0.89,0.0,0.0
2013,1,2,12,36.0,-23.0,-8.0,1037.0,NW,43.810978,0.0,0.0
2012,9,24,12,34.0,3.0,30.0,1015.0,SE,2.6726234,0.0,0.0
2014,3,25,9,297.52203,-1.0,12.0,1012.0,NE,1.78,0.0,0.0
2012,10,17,21,173.24203,10.0,11.0,1014.0,cv,0.89,0.0,0.0
2013,3,8,14,283.37143,-1.0,15.0,1010.0,cv,1.79,0.0,0.0
2014,7,24,3,53.0,18.0,24.0,1007.0,NW,16.128199,0.0,0.0
2011,6,27,7,114.807335,19.0,23.0,1002.0,cv,0.89,0.0,1.0
2012,9,23,15,17.0,9.0,21.0,1013.0,NE,11.17,0.0,0.0
2014,6,16,15,126.36126,19.0,27.0,1003.0,SE,28.16,0.0,0.0
2012,2,16,0,16.0,-18.0,-2.0,1027.0,NW,11.63,0.0,0.0
2011,1,31,14,33.23767,-17.0,3.0,1030.0,cv,1.79,0.0,0.0
2012,9,3,20,18.0,12.0,23.0,1006.0,cv,3.13,0.0,0.0
2014,5,2,18,119.18204,-5.0,25.0,1006.0,NW,36.216385,0.0,0.0
2014,7,26,0,96.0,20.0,26.0,1008.0,NE,1.78,0.0,0.0
2011,7,6,2,29.0,15.0,21.0,998.0,cv,1.79,0.0,0.0
2011,8,20,19,99.0,21.0,28.0,1009.0,SE,11.18,0.0,0.0
2013,4,20,15,132.33472,-1.0,20.0,1015.0,SE,24.59,0.0,0.0
2013,4,10,14,7.0,-25.0,14.0,1024.0,NW,40.946842,0.0,0.0
2010,11,24,14,91.0,-6.0,8.0,1019.0,SE,5.81,0.0,0.0
2011,5,18,19,85.0,8.0,28.0,1005.0,SE,65.12262,0.0,0.0
2011,2,19,20,295.1849,-8.0,-1.0,1020.0,cv,0.89,0.0,0.0
2012,5,7,21,63.0,0.0,19.0,1009.0,NW,4.92,0.0,0.0
2013,7,4,18,147.31982,23.0,30.0,994.618,SE,11.621978,0.0,0.0
2010,9,7,23,134.0,18.0,23.0,1016.0,NE,0.89,0.0,0.0
2012,3,14,12,59.0,-16.0,7.0,1024.0,SE,3.13,0.0,0.0
