CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
584.51715,France,Male,30.0,8.0,0.0,2.0,1,1,127546.53,0
573.25867,France,Male,43.0,3.0,0.0,2.0,1,0,151292.73,0
700.16516,Spain,Male,30.0,8.0,141052.27,2.0,1,1,54350.094,0
785.86975,France,Male,32.0,8.0,0.0,2.0,1,1,60083.848,0
578.6461,Germany,Female,40.0,10.0,132555.34,1.0,1,0,52816.24,1
673.66754,Spain,Male,35.11762,4.0,171765.0,1.0,1,1,114799.805,0
814.7364,Germany,Female,64.59435,8.0,143060.31,1.0,1,0,39045.33,1
575.74384,France,Male,24.0,3.0,142628.73,1.0,1,1,120923.0,0
646.0,France,Male,37.0,6.0,136693.06,2.0,1,0,3944.236,0
794.02045,France,Male,33.0,2.0,139144.19,1.0,1,1,7034.291,0
612.5626,France,Female,53.0,1.0,0.0,3.0,0,1,86635.45,1
628.5734,France,Female,44.0,3.0,120708.586,1.0,0,0,177062.27,1
416.18445,Germany,Female,41.0,5.0,141751.19,1.0,1,0,116523.59,1
703.51794,France,Male,45.0,9.0,0.0,2.0,1,1,119558.375,0
601.71405,France,Female,38.0,3.21917,125752.46,1.0,1,1,94945.4,0
762.5833,Spain,Male,40.0,8.0,123853.56,1.0,1,0,135488.02,0
626.21783,France,Female,51.0,2.0,0.0,2.0,1,0,50916.273,0
653.85706,France,Female,33.0,4.0,98322.1,2.0,1,1,186921.4,0
731.52747,France,Female,57.0,3.0,0.0,1.0,1,0,122501.22,1
790.27765,Spain,Female,59.0,2.0,77294.19,1.0,0,1,169612.95,1
784.43555,Spain,Male,33.0,5.0,0.0,2.0,1,0,109259.32,0
766.45404,France,Female,43.0,7.0,0.0,1.0,1,0,113041.18,1
749.6891,Germany,Male,32.0,10.0,142221.67,2.0,1,1,146814.2,0
651.0,France,Male,41.0,1.0,116908.74,1.0,0,1,133475.83,0
517.6229,Spain,Female,29.48299,2.0,162093.22,1.0,0,0,154155.16,0
695.2088,Germany,Female,34.0,2.0,85164.805,1.0,0,0,42065.113,0
650.331,Germany,Female,47.0,4.0,131558.53,1.0,1,0,127606.42,1
539.3118,France,Female,38.0,2.0,0.0,2.0,1,0,116480.0,0
545.23285,Germany,Female,26.0,7.0,130572.25,2.0,1,0,54475.516,0
634.38226,Spain,Male,29.0,2.0,84378.055,2.0,0,1,135303.34,0
501.03247,Spain,Male,44.0,8.0,111714.56,1.0,0,0,170616.25,1
626.83154,France,Male,38.0,9.0,157446.02,1.0,1,0,98365.43,0
641.0,Germany,Male,36.0,5.0,95509.62,2.0,1,0,8921.502,0
849.70026,France,Male,38.0,6.0,0.0,2.0,1,1,67387.055,0
789.94885,Germany,Male,46.0,8.0,115878.64,2.0,0,0,177410.89,0
793.0471,Spain,Female,54.189026,7.0,86877.5,1.0,0,1,144236.28,1
809.44086,France,Male,37.0,10.0,125473.36,2.0,0,0,46596.477,0
585.72546,France,Female,39.0,8.0,0.0,1.0,0,0,42792.05,0
610.6174,France,Female,33.0,2.0,0.0,1.0,1,0,64531.94,0
700.10205,Germany,Male,36.0,9.0,135217.92,1.0,1,1,112508.625,0
594.8456,Germany,Female,33.0,2.0,136378.92,1.0,1,1,180248.98,0
715.0084,France,Male,29.0,0.0,0.0,2.0,1,0,67972.57,0
610.88684,Spain,Male,28.963808,0.0,0.0,2.0,1,1,46956.582,0
579.0,France,Male,30.0,8.0,41306.277,1.0,1,0,137810.05,0
666.6872,Spain,Female,24.0,8.0,84039.21,2.0,1,0,40978.074,1
755.0159,France,Female,35.0,4.0,0.0,2.0,1,0,100521.43,0
774.7057,France,Male,38.0,4.0,94584.83,2.0,1,1,42198.492,0
515.08,Spain,Male,44.0,0.0,137248.28,1.0,1,0,38904.457,0
644.7673,Germany,Female,48.0,4.0,138188.78,2.0,1,0,91703.51,0
621.99963,France,Female,31.0,5.0,113917.08,1.0,1,0,46447.395,1
541.21893,France,Male,38.0,4.0,0.0,2.0,1,0,874.60376,0
665.471,France,Male,74.94838,5.0,0.0,2.0,0,1,127583.52,0
605.9358,Germany,Male,48.0,2.0,116678.49,1.0,1,0,47834.254,1
602.73334,Spain,Female,44.0,3.0,0.0,2.0,1,0,153429.58,0
748.24347,Spain,Female,28.0,6.0,0.0,2.0,1,1,75854.51,0
614.9843,Spain,Male,29.0,4.0,156049.55,1.0,0,0,106529.8,0
789.19855,France,Female,26.0,2.0,0.0,2.0,1,0,7104.511,0
540.8409,Spain,Female,49.0,5.0,81818.88,1.0,1,0,56942.547,1
801.8033,France,Female,39.0,9.0,108496.24,1.0,1,0,9796.589,1
565.26434,France,Male,41.832375,8.0,188397.58,1.0,1,0,171501.98,1
644.0522,France,Male,37.0,4.0,0.0,2.0,1,1,167277.4,0
539.6596,France,Male,68.13723,4.0,139238.69,1.0,1,1,9685.994,0
809.82263,France,Female,22.0,2.0,89259.0,2.0,0,0,158514.31,0
584.5876,Germany,Male,46.0,4.0,148886.9,1.0,1,0,196246.34,1
487.43137,Germany,Male,35.0,5.0,144737.64,2.0,1,0,112983.52,0
670.77423,Spain,Male,46.0,1.0,99015.58,1.0,0,1,23654.863,0
752.19696,France,Female,36.0,3.0,108499.93,1.0,1,0,75879.69,0
712.7788,Spain,Male,36.0,1.0,120071.29,1.0,1,0,33118.605,0
549.45435,Germany,Female,31.0,4.0,145781.6,1.0,1,0,13529.147,0
663.1154,Spain,Male,36.0,8.0,83119.11,2.0,1,0,74047.875,0
623.3879,Spain,Male,39.0,4.0,147232.98,1.0,1,1,67339.66,0
622.8697,France,Female,33.0,4.0,109317.66,2.0,1,1,164653.86,0
649.77527,Spain,Female,23.0,1.0,0.0,2.0,0,1,141983.72,0
529.8854,Spain,Female,39.0,6.0,113953.7,2.0,0,0,121530.32,0
482.60287,Spain,Male,35.0,4.5518503,0.0,1.0,0,0,185859.55,1
766.0339,Germany,Female,30.0,10.0,81073.08,2.0,0,1,122291.87,0
665.6047,Germany,Female,49.0,2.0,89760.945,1.0,0,0,119080.53,1
503.76822,France,Male,34.99126,9.0,0.0,2.0,1,0,192393.77,0
707.2091,Germany,Female,49.0,8.0,165541.16,2.0,1,1,156801.64,0
608.69916,France,Female,39.0,6.0,0.0,2.0,1,0,22572.93,0
646.0,France,Male,27.0,3.0,129654.445,1.0,1,0,73829.28,0
554.49286,Spain,Male,32.0,9.0,90342.01,1.0,1,0,136718.8,0
720.1491,France,Male,26.0,9.0,0.0,2.0,1,0,173577.33,0
579.6765,Spain,Male,46.0,6.0,110939.805,3.0,1,1,105479.75,1
602.71936,Spain,Male,48.0,9.0,0.0,2.0,0,0,101323.23,1
653.16907,Spain,Male,42.0,4.0,152889.11,2.0,0,0,9435.867,0
614.09467,France,Male,22.0,8.0,0.0,2.0,0,0,35841.79,0
522.4804,Germany,Male,37.0,4.0,87210.61,1.0,1,0,128462.6,1
607.48376,Germany,Female,49.0,8.0,110383.37,1.0,0,0,147342.5,1
607.2856,France,Male,37.762707,1.0,0.0,2.0,1,1,4158.0356,0
604.6006,Germany,Male,26.0,1.0,103716.01,1.0,0,1,26782.086,0
718.30585,Germany,Male,38.0,10.0,144325.67,1.0,1,1,28540.986,0
789.7604,France,Female,40.213943,3.0,0.0,2.0,0,0,161318.58,0
469.14786,Germany,Male,53.0,1.0,107907.7,3.0,1,1,82996.01,1
713.39435,Spain,Male,35.0,7.0,77803.63,1.0,1,0,159565.94,0
737.9122,Germany,Male,55.0,10.0,107340.39,3.6656473,0,1,177334.5,1
589.7481,France,Female,53.0,10.0,0.0,3.0,1,1,188600.03,1
775.8825,France,Male,39.0,8.0,157792.9,1.0,0,0,188151.62,0
536.72797,France,Male,25.0,8.0,0.0,1.0,1,0,41168.914,0
665.8997,Germany,Male,31.0,7.0,146199.6,2.0,0,1,128773.836,0
541.22565,Spain,Female,23.0,9.0,157007.66,1.0,1,0,88110.88,0
807.052,France,Female,24.138193,4.0,0.0,2.0,1,1,199679.7,0
741.2123,France,Male,31.0,6.0,107931.53,2.0,1,1,81723.03,0
743.3629,France,Female,35.0,5.0,93220.875,2.0,0,0,87160.97,0
545.2651,Spain,Female,42.0,9.0,152255.84,1.0,1,0,47924.633,0
621.0118,Spain,Male,41.0,7.0,0.0,2.0,0,0,14219.196,0
630.8182,Spain,Female,29.0,4.0,88912.914,1.0,1,1,147644.02,0
825.12225,France,Female,19.88801,3.0,137890.34,2.0,1,1,168435.95,0
672.4843,France,Male,38.0,6.0,88652.57,1.0,1,0,50598.867,0
630.2262,Spain,Male,49.0,5.0,0.0,1.0,1,1,94552.52,0
589.1171,Spain,Female,44.0,0.0,0.0,1.0,1,1,42740.758,0
685.73804,France,Male,37.0,6.0,0.0,2.0,0,0,147514.17,0
667.6967,Germany,Male,26.0,1.0,109162.03,2.0,1,0,175302.14,0
610.01184,Germany,Male,38.0,5.0,126801.39,1.0,1,1,101197.84,0
591.97406,France,Female,35.0,9.0,0.0,2.0,1,0,109710.39,0
721.7334,France,Male,49.0,4.0,103407.46,1.0,1,0,25717.4,0
678.58057,Germany,Female,51.0,9.0,114844.86,3.9023485,0,0,152963.16,1
723.58154,France,Male,28.0,4.0,112554.06,1.0,1,1,6395.158,0
820.7305,France,Male,47.0,0.0,161327.44,1.0,0,0,130956.97,0
672.9572,Spain,Female,32.0,9.0,81157.41,1.0,1,0,36268.703,0
679.9442,Germany,Male,29.0,9.0,84677.64,2.0,1,0,170797.83,0
474.84088,France,Female,32.0,0.0,0.0,1.0,1,0,254.17595,0
548.83167,Germany,Male,39.0,7.89488,170667.83,1.0,1,1,4436.544,0
710.54877,Germany,Female,45.0,1.0,90936.805,1.0,0,1,49707.094,0
531.99115,Germany,Female,27.0,5.0,111480.35,2.0,1,0,190962.44,0
593.64056,Germany,Female,35.0,5.0,106947.9,1.0,1,0,32163.586,0
643.8308,Spain,Female,42.0,0.0,0.0,1.0,1,1,173161.27,0
683.2794,France,Male,70.566154,0.0,0.0,2.0,1,0,121392.195,0
571.3642,Spain,Male,49.0,7.0,117678.41,2.0,1,0,141531.23,1
713.27136,Germany,Male,29.0,9.0,149837.73,2.0,1,1,75878.3,0
679.0682,Germany,Female,38.0,2.0,97852.59,1.0,0,0,58111.4,0
850.0,Spain,Female,34.0,6.0,0.0,2.0,1,0,138497.05,0
576.48615,France,Male,43.0,2.0,126621.13,1.0,0,1,126299.47,0
643.8273,France,Female,39.0,4.0,77078.93,2.0,1,1,56416.26,0
696.31537,Germany,Female,18.375322,1.0,148702.14,2.0,0,0,7016.937,0
628.1485,Spain,Female,41.0,8.0,0.0,2.0,0,0,91873.11,1
588.02496,France,Male,43.0,4.0,0.0,2.0,0,1,162874.0,0
701.06696,France,Female,49.0,0.0,110106.91,1.0,0,0,117921.56,1
772.6282,France,Female,44.0,3.0,0.0,2.0,0,1,100442.93,0
429.91943,France,Female,48.0,5.0,0.0,1.0,1,0,70440.164,0
443.51498,France,Female,40.151436,0.0,29956.496,2.0,1,0,20861.256,0
641.60175,Germany,Female,36.414345,2.0,74974.41,2.0,1,0,35541.54,0
850.0,France,Male,19.479212,5.0,103231.39,2.0,0,0,95222.914,0
763.5511,France,Male,40.0,6.0,0.0,1.0,1,0,14367.325,0
647.2565,Germany,Male,18.053713,6.0,98360.52,1.0,1,0,124392.125,0
595.3315,France,Female,42.0,0.0,0.0,1.0,1,1,23607.252,1
721.1664,France,Male,34.0,9.0,148972.47,2.0,1,0,153392.98,0
563.96686,Germany,Female,47.0,5.0,123072.07,1.0,1,0,60945.168,1
625.0,France,Female,30.0,1.0,0.0,2.0,0,0,8345.076,0
658.9632,France,Male,39.0,0.0,122969.66,1.0,0,0,143358.1,1
726.7904,Germany,Female,52.231293,1.0,134399.84,2.0,1,0,104081.75,0
673.83545,France,Male,50.0,3.0,113254.44,1.0,0,1,41099.242,0
662.0,France,Female,39.0,4.1868424,0.0,2.0,0,1,170134.58,1
606.0284,France,Female,36.0,7.0,0.0,2.0,1,1,33790.84,0
738.85376,France,Male,35.0,1.0,111951.93,2.0,1,0,124277.97,0
783.384,Germany,Male,29.0,2.0,93296.875,1.0,0,1,70746.586,0
774.18274,France,Male,31.0,9.0,0.0,2.0,1,1,146875.5,0
621.133,Germany,Female,37.784187,1.0,123637.8,1.0,1,1,95204.55,1
777.6987,France,Female,37.0,7.0,0.0,2.0,1,1,158304.78,0
602.16327,France,Female,26.0,7.0,146230.83,1.0,1,0,27138.354,0
517.5699,France,Male,30.0,7.0,105980.33,1.0,0,0,27448.822,0
787.5909,France,Female,41.0,1.0,119705.805,2.0,1,1,138965.64,0
696.0249,France,Male,31.0,2.0,0.0,2.0,0,0,50173.215,0
463.08118,Spain,Male,35.0,7.0,0.0,1.0,0,1,67808.445,0
600.99243,Spain,Male,41.0,6.0,145243.95,1.0,1,1,83946.875,0
498.74393,France,Female,25.0,0.0,0.0,1.0,1,0,13414.523,0
575.3664,France,Female,44.0,5.0,0.0,2.0,1,0,97715.97,0
668.3917,France,Male,28.0,8.0,0.0,2.0,1,1,55315.926,0
612.9239,Germany,Female,61.68309,8.0,104504.0,2.0,1,1,186636.92,1
480.52545,France,Male,32.0,4.0,121174.805,1.0,1,0,103838.35,0
618.3148,Germany,Female,35.0,8.0,139788.08,1.0,0,0,103853.09,0
773.0532,France,Female,31.41385,9.0,117089.734,1.0,1,0,54300.89,0
656.671,Germany,Female,33.0,1.0,137238.75,1.0,1,1,28146.203,0
585.55475,Germany,Male,50.0,0.0,95616.38,2.0,1,0,140056.67,1
589.6958,France,Male,53.0,8.0,150813.33,1.0,1,1,136859.77,1
716.03326,Spain,Male,42.0,7.0,0.0,1.0,0,0,151570.48,1
768.2927,France,Female,28.0,8.0,0.0,2.0,1,1,41002.668,0
559.9848,Germany,Female,41.0,1.0,127751.945,2.0,1,0,4742.829,0
478.53848,Spain,Female,35.0,3.0,0.0,2.0,1,0,21984.31,0
644.8477,France,Female,45.0,4.0,129241.305,1.0,1,0,21055.953,1
546.5369,France,Male,37.0,9.7077675,0.0,2.0,1,1,94525.96,0
544.1256,France,Female,49.0,5.0,0.0,2.0,1,0,183223.14,0
716.5769,Spain,Male,35.0,4.0,164156.2,2.0,0,0,73687.14,0
673.8978,Spain,Male,37.0,2.0,90433.26,1.0,1,0,35057.043,0
603.903,Spain,Female,40.34305,8.0,0.0,2.0,1,0,158686.23,0
571.1078,France,Male,33.0,1.0,0.0,1.0,0,0,182387.34,0
626.6021,Spain,Male,34.037502,6.0,0.0,2.0,1,1,193042.53,0
495.12262,Spain,Male,32.709545,6.0,0.0,1.0,1,0,50964.53,0
437.5719,France,Male,38.0,9.0,0.0,2.0,1,0,139194.67,0
383.13455,Germany,Male,25.0,6.0,114545.98,1.0,1,0,182667.52,0
544.0424,Spain,Male,36.163834,7.0,165486.86,1.0,0,1,141247.25,1
539.40247,Germany,Female,41.0,1.0,164302.58,1.0,1,1,52776.74,0
666.77673,Germany,Female,37.0,7.2948103,150401.61,2.0,1,1,105942.46,0
664.2186,France,Male,29.0,7.0,0.0,2.0,1,0,186538.75,0
718.47876,France,Female,63.36492,10.0,150466.88,1.0,0,0,16896.07,1
597.36475,France,Male,33.0,5.0,0.0,2.0,1,0,33472.74,0
490.97977,France,Female,37.0,8.0,75887.836,1.0,1,0,74387.805,0
675.142,Germany,Male,29.0,0.0,168476.0,1.0,0,0,98657.47,1
614.2425,Germany,Female,36.0,6.0,106935.17,2.0,0,0,173747.72,1
771.0076,Germany,Male,20.241903,0.0,130160.78,1.0,0,1,188063.25,0
744.21704,Spain,Male,37.0,0.0,0.0,2.0,1,0,101876.82,1
561.2144,France,Male,30.0,9.0,141436.14,1.0,1,0,68716.34,0
593.6628,France,Female,48.0,10.0,0.0,1.0,1,0,118125.195,1
821.74615,France,Female,29.0,6.0,0.0,2.0,0,0,192810.56,0
617.6913,France,Male,33.0,9.0,103271.79,1.0,1,0,190968.73,0
529.0143,Spain,Female,51.0,4.0,0.0,2.0,0,1,120475.3,0
636.92444,Spain,Female,44.0,8.0,0.0,1.0,1,1,124856.32,0
683.0848,Spain,Female,39.0,8.0,0.0,2.0,0,1,143933.27,0
662.0,Spain,Male,36.0,9.0,0.0,1.0,1,0,172365.78,0
705.49963,France,Male,40.0,5.0,93444.06,1.0,0,0,187194.16,0
681.5093,Spain,Male,25.0,10.0,147337.03,1.0,0,0,164257.03,0
803.9326,Spain,Male,47.0,9.0,134938.3,1.0,1,0,178481.94,1
559.5819,France,Male,38.0,2.0,0.0,2.0,1,0,126572.99,0
746.18726,France,Male,26.0,8.0,128815.17,2.0,0,0,109054.27,0
811.08575,France,Female,35.0,9.0,74160.586,1.0,1,0,63084.83,0
668.0232,Germany,Female,29.0,1.0,106076.195,1.0,1,0,198878.27,1
464.5496,Germany,Female,45.0,4.0,81742.875,1.0,0,0,56132.42,0
850.0,Germany,Male,35.0,10.0,146963.61,2.0,1,0,179382.73,0
657.0229,France,Male,39.0,5.0,134699.25,2.0,0,0,133473.56,0
694.2706,France,Female,23.261662,2.0,126238.94,1.0,1,0,151014.44,0
458.75836,France,Male,34.0,7.0,0.0,1.0,1,1,133454.92,0
596.7822,France,Female,44.0,2.0,0.0,1.0,1,0,66347.58,1
664.5096,Spain,Male,36.0,2.0,123582.98,2.0,1,1,198513.1,0
662.7407,France,Male,31.367144,7.0,89311.32,1.0,1,0,36799.44,0
648.86725,France,Male,29.0,2.0,147887.16,1.0,1,1,129497.2,0
677.6658,Spain,Male,34.0,1.0,0.0,1.0,1,0,17681.873,0
820.0232,Germany,Male,36.0,3.0,114700.805,1.0,1,1,186242.39,0
541.68774,Spain,Male,50.0,8.0,69545.59,1.0,1,0,43580.387,1
548.7582,France,Female,25.0,8.0,0.0,2.0,1,1,118437.86,0
761.16815,Spain,Male,47.700024,2.0,61941.867,1.0,1,1,166487.6,1
750.9702,France,Male,46.40334,0.0,116400.6,2.0,1,1,8316.523,0
456.33493,Spain,Male,32.0,6.0,90991.87,1.0,1,0,164388.72,0
710.0384,France,Male,28.0,9.978623,0.0,2.0,1,0,126998.3,0
777.32294,Germany,Female,24.0,3.0,177671.4,1.0,1,0,58940.617,0
626.9704,Germany,Male,32.0,9.0,143987.14,1.0,0,1,28562.975,0
680.8632,Spain,Female,44.0,6.0,0.0,1.0,0,1,163212.53,0
529.0659,France,Male,35.0,4.0,0.0,2.0,0,0,42036.61,0
472.3758,France,Female,34.0,6.7101817,0.0,2.0,1,0,40788.52,0
783.9033,Spain,Male,42.0,7.0,0.0,1.0,1,0,58450.336,0
608.0,Spain,Female,58.0,1.0,116422.97,1.0,1,1,36611.81,0
587.03705,Germany,Female,25.0,8.0,97505.7,2.0,1,1,120974.09,0
733.5773,Spain,Male,39.0,1.0,100512.35,1.0,0,0,161908.42,1
537.66907,Germany,Male,34.0,6.0,128364.78,1.0,1,1,91589.26,0
695.0,France,Female,31.0,6.0,122353.12,2.0,0,0,109642.945,1
584.1803,France,Male,58.0,1.0,104773.36,2.0,0,0,16930.89,1
674.59753,France,Female,53.0,6.0,137730.14,1.0,1,1,88859.266,0
658.14746,Spain,Male,41.0,4.7886224,113937.09,1.0,1,0,14140.825,0
627.61786,Spain,Female,42.0,2.0,163249.78,2.0,1,0,186781.86,1
732.48846,France,Female,47.0,9.0,137594.8,1.0,1,1,21808.6,1
605.2746,Germany,Male,53.0,1.0,108277.82,2.0,1,0,62854.5,1
678.8732,France,Male,36.539352,6.0,118962.73,1.0,1,0,81676.05,0
682.5344,France,Male,37.0,4.0,143998.31,2.0,1,1,89533.43,0
850.0,France,Female,37.0,4.0,184141.89,1.0,1,0,9304.843,0
438.6048,Germany,Male,38.0,6.0,96639.414,2.0,0,0,56772.754,0
579.8178,Spain,Female,46.0,9.0,125448.91,1.0,1,1,109796.18,0
699.3619,Spain,Male,29.0,5.0,0.0,2.0,0,0,184022.88,0
620.2766,France,Male,46.0,5.0,90278.34,2.0,1,0,95712.97,1
683.82886,France,Male,37.0,4.0,0.0,2.0,1,1,184009.05,0
652.90375,France,Male,74.35271,10.0,123962.52,2.0,1,0,68821.36,0
557.08856,Germany,Female,32.0,4.0,93243.945,1.0,0,0,199130.98,0
610.7691,France,Female,36.0,5.0,150873.16,1.0,1,0,143012.33,1
542.8811,France,Male,32.071568,7.0,0.0,2.0,0,1,118291.55,0
713.2235,Germany,Female,26.43529,1.0,139569.7,1.0,1,1,112066.62,1
592.4025,France,Male,36.0,8.0,7532.8584,1.0,1,0,10090.048,0
567.39496,France,Male,47.0,7.0,109004.91,1.0,0,0,109587.28,0
830.53156,Germany,Female,29.0,2.0,145820.3,2.0,0,0,64497.285,1
708.30164,Germany,Female,28.0,7.0,130721.25,2.0,0,0,178202.16,0
486.381,Germany,Male,61.636074,0.0,177064.78,1.0,0,1,70615.41,0
757.94037,Germany,Female,28.0,1.0,132146.45,1.0,0,1,140623.19,0
753.5819,Germany,Female,33.0,7.0,99127.06,1.0,1,0,145694.67,0
597.9993,France,Female,32.0,9.0,0.0,2.0,1,1,155950.53,0
684.1935,Germany,Male,27.0,7.0,148527.61,2.0,1,0,91527.375,0
722.861,Spain,Male,52.0,3.0,0.0,1.0,1,1,125345.65,0
618.58203,Spain,Male,23.0,2.0,137669.95,2.0,1,1,131504.77,0
598.34204,Spain,Male,50.0,6.0,60090.53,1.0,1,0,190048.61,1
666.1992,France,Male,38.0,10.0,0.0,2.0,1,1,43377.855,0
618.99805,France,Male,59.0,7.0,124097.28,2.0,1,0,163858.58,0
825.5484,Spain,Male,42.0,5.0,108097.56,2.0,0,1,85558.22,0
576.2946,France,Male,44.032494,0.0,70272.02,2.0,1,0,105418.28,0
522.3315,Germany,Female,48.0,9.0,96116.0,1.0,0,1,184606.53,1
515.97186,Spain,Male,23.59321,2.0,0.0,2.0,1,0,98567.94,0
614.68256,Germany,Male,40.0,2.0,96608.52,2.0,0,1,199404.12,0
744.6424,France,Male,31.0,9.0,0.0,1.0,1,0,16931.523,0
672.72375,France,Female,24.0,5.0,80516.65,1.0,1,0,177874.72,0
640.69574,France,Male,28.0,4.0,0.0,2.0,1,0,134666.1,0
612.26685,Spain,Female,28.8335,10.0,0.0,2.0,1,0,59250.082,0
587.44116,France,Male,36.0,7.0,158820.69,3.0,1,0,33494.566,1
776.2918,France,Male,30.0,9.0,0.0,2.0,1,0,153256.1,0
753.0713,France,Male,45.0,8.0,153879.45,1.0,1,0,180256.44,1
562.4957,Germany,Female,48.0,10.0,102455.14,2.0,1,0,21922.201,1
750.98834,Germany,Female,32.0,7.0,109784.375,1.0,1,1,186214.08,0
804.9348,France,Male,31.0,1.0,82206.18,1.0,1,0,77764.85,0
610.03467,Germany,Female,35.0,2.0,134574.33,2.0,1,0,9617.842,0
579.0,Germany,Male,20.789454,2.0,178067.84,2.0,1,0,181344.45,0
757.84296,France,Male,30.0,4.0,0.0,2.0,0,0,179977.42,0
739.70013,France,Male,48.51289,6.0,0.0,1.0,0,1,74229.89,1
678.0,France,Male,46.0,1.0,0.0,2.0,1,0,181164.2,0
752.5189,Germany,Female,39.0,2.0,164083.52,1.0,1,0,2738.7852,1
551.0819,France,Male,42.289215,8.0,0.0,2.0,1,0,178388.19,0
713.9297,Germany,Female,32.0,8.0,115355.87,1.0,1,1,163795.9,0
790.39606,Germany,Female,43.0,8.0,121605.76,1.0,1,0,147217.75,1
774.0547,Spain,Male,39.0,4.0232644,125091.836,1.0,1,0,141619.39,0
805.6005,France,Male,35.0,4.0,144902.78,2.0,1,0,123084.125,0
589.4677,France,Male,41.0,9.0,0.0,2.0,1,0,122894.695,0
742.92303,Spain,Female,40.0,4.0,0.0,1.0,1,0,16566.861,0
826.8813,Spain,Female,24.916414,3.0,0.0,2.0,1,0,172487.56,0
738.55597,Spain,Female,32.0,5.0,119200.01,2.0,1,1,56081.11,1
639.532,Germany,Male,33.0,7.0,162284.53,2.0,1,0,42806.707,0
538.30664,Germany,Male,39.0,4.0,120321.59,1.0,0,1,141880.95,0
804.5762,France,Male,39.0,10.0,0.0,1.0,1,0,77304.47,0
697.2301,France,Male,40.0,2.0,0.0,2.0,0,1,134744.11,0
800.5525,France,Female,44.0,9.0,158188.39,1.0,1,0,76543.41,0
539.5543,France,Male,34.0,9.0,140092.95,2.0,1,0,16361.016,0
754.066,Spain,Male,28.600225,9.0,0.0,2.0,1,0,148716.75,0
663.05524,Germany,Female,40.0,8.0,98478.83,1.0,1,1,162820.06,0
767.4712,France,Female,38.0,9.0,0.0,2.0,0,0,136446.27,0
673.22003,France,Female,35.0,10.0,130795.63,1.0,1,0,82396.55,0
560.6134,France,Female,45.0,8.0,0.0,3.0,1,0,188970.33,1
697.47943,Spain,Female,44.0,6.0,0.0,2.0,1,0,57087.227,0
714.1209,Spain,Male,49.0,1.0,72842.4,1.0,0,0,106741.805,1
725.4399,France,Male,40.0,1.0,133654.52,1.0,1,0,86645.6,1
706.2172,Germany,Female,38.0,8.0,70455.57,2.0,0,0,2742.0078,0
593.56647,Germany,Female,55.0,2.0,165265.39,1.0,1,0,133818.48,1
633.4003,Spain,Female,63.600983,8.0,0.0,2.0,0,1,115704.766,0
636.7127,France,Male,21.0,9.0,0.0,2.0,1,0,74982.11,0
644.4573,Spain,Male,40.0,1.0,186486.45,1.0,0,1,175262.66,0
760.188,Spain,Male,29.0,9.0,127301.055,1.0,1,1,131078.95,0
608.0,France,Male,37.225147,7.0,98913.05,1.0,1,0,70351.56,0
590.69824,France,Male,52.0,5.0,132323.81,1.0,0,0,141320.7,1
849.0549,France,Female,52.0,3.0,72945.75,1.0,1,1,114157.43,0
587.13196,France,Male,34.0,4.008607,85749.016,1.0,1,0,154689.45,0
694.32574,France,Male,38.0,8.0,0.0,2.0,1,0,2952.509,0
643.3684,Spain,Male,35.0,9.0,0.0,2.0,1,1,138997.7,0
793.3949,France,Male,45.0,4.0,162703.33,1.0,1,1,166299.88,0
588.8279,France,Male,37.0,1.0,62026.3,1.0,1,1,95731.18,0
710.0,Germany,Female,32.0,1.0,119930.47,1.0,1,1,142830.2,0
710.38446,Spain,Male,38.0,8.0,0.0,2.0,1,0,116012.516,0
639.3912,France,Male,36.0,1.0,126844.02,1.0,1,1,93092.84,1
532.2329,France,Female,39.0,0.0,0.0,2.0,0,0,12378.371,0
721.37445,Spain,Male,39.0,6.0,109048.87,2.0,0,1,110642.43,0
613.28455,Spain,Male,30.0,1.0,0.0,2.0,1,1,3760.7415,0
546.2505,Germany,Male,35.0,5.0,237038.75,2.0,1,1,81007.805,0
583.3626,France,Male,33.0,0.0,0.0,2.0,1,0,40138.605,1
641.2539,Germany,Female,28.0,3.0,127275.336,1.0,1,0,34214.973,0
580.9159,Germany,Female,39.0,9.0,135379.38,1.0,1,1,24222.3,0
773.35016,France,Male,29.435738,3.0,85749.05,1.0,1,1,123725.45,0
689.05865,France,Female,42.0,6.0,133729.78,1.0,1,1,169515.23,1
666.0273,France,Female,36.0,5.0,138172.33,2.0,1,0,59740.76,1
699.25024,France,Male,41.0,1.0,130077.76,1.0,1,0,21482.459,0
528.30585,Spain,Male,29.0,2.0,0.0,2.0,0,0,196062.44,0
594.1006,France,Male,35.0,2.0,105186.61,1.0,1,0,170542.94,0
826.3329,Germany,Female,49.0,10.0,110702.15,3.0,0,0,88981.62,1
730.67896,France,Male,33.233517,7.0,0.0,2.0,0,1,140821.12,1
753.6271,Germany,Male,27.237198,9.0,129740.55,1.0,1,0,29955.246,0
789.45685,France,Female,37.0,4.1170983,0.0,1.0,1,0,83624.45,0
642.3176,France,Male,47.0,7.0,142822.42,1.0,0,0,164611.86,0
623.73193,France,Male,37.0,6.0,124538.875,1.0,0,1,186939.72,0
731.1236,Spain,Female,35.634834,4.0,0.0,2.0,0,0,199046.66,0
658.12195,France,Female,29.0,2.0,0.0,2.0,0,0,92290.86,0
