year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2013,1,28,23,460.4864,-7.0,1.0,1023.0,SE,40.40914,0.0,0.0
2013,12,24,18,218.58221,-6.0,5.0,1026.0,SE,3.57,0.0,0.0
2010,2,8,10,157.0,-8.0,-5.0,1025.0,cv,0.89,0.0,0.0
2010,10,30,8,101.0,0.0,2.0,1025.0,NW,7.6,0.0,0.0
2014,6,8,20,17.0,11.0,27.0,1005.0,SE,23.7,0.0,0.0
2010,6,10,5,127.0,17.0,22.0,1007.0,cv,1.78,0.0,0.0
2012,11,30,15,12.0,-22.0,5.0,1028.0,NW,45.601128,0.0,0.0
2013,5,22,12,66.0,2.0,29.0,1007.0,SE,14.751002,0.0,0.0
2010,4,25,15,110.0,0.0,18.0,1014.0,SE,65.13395,0.0,0.0
2013,11,24,8,294.73712,-2.0,4.0,1013.0,NW,12.07,0.0,0.0
2011,12,27,21,634.1492,-8.0,-4.0,1033.0,cv,0.89,0.0,0.0
2012,8,10,14,98.51632,25.0,19.0,991.6422,SE,3.13,0.0,18.616364
2010,4,8,3,153.0,2.0,8.0,1005.0,SE,131.98761,0.0,0.0
2013,4,12,22,17.0,3.3308442,6.0,1016.0,SE,78.74636,0.0,0.0
2014,1,23,2,370.99023,-18.0,-11.0,1027.0,NW,18.057194,0.0,0.0
2013,1,13,2,331.31842,-11.0,-7.9843493,1029.0,NW,1.79,0.0,0.0
2014,10,4,19,11.0,-5.0,11.0,1026.0,SE,1.79,0.0,0.0
2011,2,5,8,90.0,-9.0,-9.0,1032.0,cv,0.89,0.0,0.0
2012,4,18,20,167.0,6.0,20.0,1006.0,NE,1.79,0.0,0.0
2012,3,16,1,83.0,-15.0,12.0,1021.0,NW,6.71,0.0,0.0
2010,11,16,18,22.0,-3.0,-2.0,1025.0,NW,312.4968,0.0,0.0
2010,4,15,6,109.0,0.0,-1.0,1020.0,NW,12.067383,0.0,0.0
2010,11,11,8,229.0,-2.0,1.0,1009.0,NE,0.89,0.0,0.0
2011,8,4,0,192.13243,23.0,28.0,1007.0,NW,0.89,0.0,21.902401
2014,10,5,6,60.0,14.0,6.0,1025.0,cv,0.89,0.0,0.0
2012,11,17,9,38.0,-5.0,-2.0,1026.0,NW,4.92,0.0,0.0
2013,11,25,2,27.0,-13.0,-2.0,1020.0,NW,4.47,0.0,0.0
2013,9,24,22,128.0,10.0,20.0,1019.0,NE,0.89,0.0,0.0
2011,12,2,18,483.35883,9.0,0.0,1029.0,SE,0.89,0.0,0.0
2011,7,31,0,56.0,21.0,17.0,1006.0,NW,14.75,0.0,3.0084968
2012,1,21,6,10.0,-26.0,-11.0,1034.0,NE,26.376991,0.0,0.0
2014,11,4,16,29.0,-8.0,20.0,1018.0,cv,0.89,0.0,0.0
2014,2,12,23,52.0,-19.0,-5.0,1034.0,NE,0.89,0.0,0.0
2010,6,20,23,113.0,16.0,23.0,1009.0,SE,34.86811,0.0,0.0
2011,2,22,0,205.0,-4.0,-4.0,1025.0,SE,3.13,0.0,0.0
2014,6,2,19,16.0,16.0,17.923439,1011.0,cv,6.26,0.0,0.0
2011,8,3,19,125.34379,17.0,29.0,1002.0,SE,27.72,0.0,0.0
2010,1,8,3,214.63065,-15.0,-12.0,1033.0,NE,0.89,0.0,0.0
2014,6,15,14,120.82224,17.0,32.0,1003.0,SE,162.53984,0.0,0.0
2012,6,20,0,39.0,15.0,25.0,1005.0,SE,3.58,0.0,0.0
2010,6,15,2,98.993805,18.0,22.0,1003.0,NE,0.89,0.0,0.0
2012,4,21,16,36.0,-4.0,16.0,1010.0,NE,57.878727,0.0,0.0
2014,3,11,3,32.52394,-17.0,-3.0,1026.0,cv,0.45,0.0,0.0
2014,4,22,10,189.0,12.0,23.0,1016.0,SE,5.81,0.0,0.0
2011,9,12,8,154.51556,13.0,20.0,1018.0,NE,1.79,0.0,0.0
2014,3,5,8,19.0,-9.0,-4.9643283,1029.0,cv,0.89,0.0,0.0
2011,6,8,21,184.0,19.0,19.223948,998.0,NE,0.89,0.0,0.0
2011,7,27,12,44.0,23.0,26.0,1000.0,cv,1.79,0.0,0.0
2013,10,30,9,46.0,-1.0,18.0,1019.0,NE,0.89,0.0,0.0
2010,1,28,5,16.0,-16.0,-1.0,1023.0,NW,68.40838,0.0,0.0
2010,8,7,1,51.0,19.0,24.0,1009.0,cv,0.89,0.0,0.0
2010,3,16,1,129.78792,-6.0,14.0,1012.0,NW,22.350529,0.0,0.0
2010,10,16,14,68.0,0.0,20.0,1016.0,SE,15.206949,0.0,0.0
2014,11,17,3,94.0,-6.0,1.0,1027.0,NW,3.58,0.0,0.0
2014,7,16,13,46.0,15.0,33.0,1004.0,SE,6.2303057,0.0,0.0
2012,10,3,19,5.0,-12.0,18.0,1013.0,NW,82.67475,0.0,0.0
2012,6,13,15,11.0,16.0,31.0,1002.0,SE,8.607915,0.0,0.0
2014,4,27,16,40.0,-7.0,31.0,1017.0,SE,20.883364,0.0,0.0
2010,1,8,9,38.0,-28.0,-14.0,1036.0,cv,1.79,0.0,0.0
2012,4,27,4,9.0,-2.0,15.0,1003.0,NW,23.7,0.0,0.0
2014,12,21,7,9.0,-20.0,-8.0,1027.0,NW,377.59888,0.0,0.0
2010,12,23,22,22.0,-16.0,4.0,1029.0,NW,41.676224,0.0,0.0
2012,9,5,4,115.0,15.0,20.0,1017.0,cv,4.92,0.0,0.0
2011,8,11,11,225.7575,21.0,29.0,1004.0,cv,1.79,0.0,0.0
2014,7,4,12,186.62201,23.0,26.0,1004.0,NE,4.92,0.0,0.0
2014,1,25,2,10.0,-22.0,-7.0,1035.0,NW,0.89,0.0,0.0
2014,2,16,2,96.26579,-13.0,-2.0,1031.0,SE,4.02,0.0,0.0
2010,1,12,16,12.0,-27.748459,-13.892136,1035.0,NW,114.60232,0.0,0.0
2012,12,18,10,29.0,-16.425655,-5.0,1035.0,NW,39.14447,0.0,0.0
2012,7,13,16,6.0,21.0,32.0,1002.0,cv,1.79,0.0,0.0
2012,8,19,4,86.599976,23.0,22.0,1014.0,SE,34.86258,0.0,0.0
2014,3,11,9,361.1889,-3.0,5.0,1018.0,cv,1.79,0.0,0.0
2014,12,7,0,161.0,-11.0,-5.0,1032.0,NE,2.67,0.0,0.0
2012,12,23,18,314.1204,-5.0,-1.0,1025.0,cv,0.45,0.0,0.0
2012,4,21,6,92.0,-1.0,6.0,1010.0,NE,0.89,0.0,0.0
2013,12,29,5,11.0,-19.0,-5.0,1019.0,NW,13.856362,0.0,0.0
2010,4,4,20,72.0,-9.0,14.0,1016.0,SE,8.94,0.0,0.0
2014,10,28,4,101.0,2.0,7.0,1027.0,SE,1.79,0.0,0.0
2014,9,17,18,72.0,11.0,23.0,1016.0,SE,1.79,0.0,0.0
2011,7,15,11,100.0,22.0,26.0,1009.0,SE,3.57,0.0,3.0
2010,11,4,14,175.0,6.0,5.0,1014.0,cv,1.78,0.0,0.0
2013,7,25,15,17.0,23.0,31.0,998.0,SE,8.94,0.0,0.0
2012,9,30,10,29.0,4.0,11.0,1024.0,NW,94.7578,0.0,0.0
2014,5,11,9,83.25253,9.0,23.0,1006.0,SE,11.62,0.0,0.0
2014,10,28,2,264.5006,7.0,9.0,1020.0,NW,0.89,0.0,0.0
2011,6,17,4,234.20338,23.0,21.0,1006.0,cv,0.45,0.0,0.0
2010,5,2,17,67.26554,2.0,23.0,1004.0,NW,0.89,0.0,0.0
2012,6,24,9,136.0,17.0,28.0,1003.0,SE,11.18,0.0,0.0
2013,4,12,15,6.4868712,-19.0,19.0,1026.0,NE,1.79,0.0,0.0
2010,4,28,19,16.0,-14.0,12.0,1018.0,NW,291.75644,0.0,0.0
2012,9,28,5,36.0,7.0,14.0,1010.0,NW,4.92,0.0,0.0
2012,3,7,18,8.0,-23.0,6.0,1018.0,NW,4.47,0.0,0.0
2014,1,21,20,58.232254,-19.996878,-2.0,1021.0,cv,0.89,0.0,0.0
2012,4,4,22,14.0,-7.0,8.0,1013.0,cv,1.79,0.0,0.0
2011,10,28,2,388.37994,9.0,3.5598545,1028.0,cv,0.89,0.0,0.0
2011,12,4,13,9.0,-17.0,4.0,1028.0,cv,0.89,0.0,0.0
2014,8,9,9,51.0,16.0,29.0,1007.0,cv,0.89,0.0,0.0
2013,6,25,18,215.49287,23.0,24.0,1001.0,SE,22.784353,0.0,0.0
2012,2,18,18,14.0,-13.0,-2.0,1027.0,SE,21.908745,0.0,0.0
2014,10,26,15,133.43892,8.0,25.0,1010.0,SE,1.79,0.0,0.0
2012,9,17,9,3.607693,10.0,18.0,1014.0,NW,32.125412,0.0,0.0
2012,3,28,11,87.0,-5.0,14.0,1023.0,NW,28.16,0.0,0.0
2014,3,2,15,10.0,-13.0,7.0,1021.0,cv,0.89,0.0,0.0
2011,10,31,13,186.4537,8.714197,17.0,1022.0,SE,1.79,0.0,0.0
2012,8,16,1,9.0,19.0,20.0,1015.0,NW,0.89,0.0,0.0
2014,6,23,10,21.0,15.0,30.0,1003.0,NW,25.93,0.0,0.0
2013,1,20,0,50.160137,-10.0,-9.0,1032.0,NE,8.5,0.0,0.0
2011,8,16,0,90.0,24.0,22.0,1003.0,SE,1.6512024,0.0,0.0
2012,5,9,12,65.0,10.0,28.0,1011.0,SE,39.216904,0.0,0.0
2014,3,27,10,124.0,-5.0,14.0,1028.0,cv,3.13,0.0,0.0
2012,12,4,3,25.0,-5.0,-2.0,1020.0,cv,0.45,0.0,0.0
2012,3,19,16,101.0,4.0,7.0,1014.0,SE,16.09,0.0,0.0
2014,5,11,16,21.0,12.0,19.0,1004.7417,NW,18.188745,0.0,6.378421
2013,3,1,17,17.0,-24.0,5.0,1028.2579,NE,11.153969,0.0,0.0
2010,12,14,1,6.0,-18.0,-8.180862,1038.5566,NW,85.20575,0.0,0.0
2014,2,5,9,12.0,-19.763346,-5.0,1034.0,SE,2.23,0.0,0.0
2013,1,13,21,114.84001,-16.0,-6.0,1026.0,NW,12.97,0.0,0.0
2014,11,9,21,206.0,0.0,6.0,1022.0,NW,1.79,0.0,0.0
2013,6,1,10,72.0,11.0,29.0,1004.0,cv,0.89,0.0,0.0
2010,10,14,13,6.0,-3.0,21.402733,1006.0,NW,93.141106,0.0,0.0
2012,2,8,6,11.0,-28.0,-8.0,1035.0,NW,77.78947,0.0,0.0
2013,12,4,4,25.0,-13.0,-1.0,1026.0,cv,0.89,0.0,0.0
2010,6,14,7,90.0,18.0,22.0,1008.0,cv,0.89,0.0,0.0
2010,10,12,20,112.0,5.0,15.0,1018.0,SE,18.77588,0.0,0.0
2012,7,29,20,269.15317,27.827799,31.0,1000.0,SE,36.307434,0.0,0.0
2012,9,15,12,9.0,4.0,22.0,1012.0,NW,141.21739,0.0,0.0
2013,3,1,21,100.0,-14.0,-3.0,1036.7562,SE,12.70062,0.0,0.0
2012,7,7,11,124.16391,25.0,28.0,1001.0,SE,15.198797,0.0,0.0
2011,6,6,8,45.0,14.0,19.0,997.0,SE,3.56,0.0,0.0
2014,4,7,18,37.0,-11.0,20.0,1017.0,NE,1.79,0.0,0.0
2013,12,3,23,14.0,-20.0,-4.0,1020.07513,NW,0.89,0.0,0.0
2013,3,19,10,130.0,-1.0,3.0,1022.0,SE,3.58,0.0,0.0
2013,3,1,14,7.0,-22.0,5.0,1023.0,NE,26.36849,0.0,0.0
2010,9,14,3,414.5145,22.0,24.0,1007.0,SE,23.501678,0.0,0.0
2012,9,24,5,34.0,16.0,11.0,1014.0,NW,4.02,0.0,0.0
2010,3,8,5,16.0,-4.0,-5.0,1037.3954,SE,3.13,2.536506,0.0
2012,8,26,11,143.61086,16.0,27.0,1009.0,NW,1.79,0.0,0.0
2010,12,5,20,61.0,-9.0,0.0,1021.0,cv,0.89,0.0,0.0
2012,3,21,20,224.8175,-2.0,10.0,1024.0,SE,0.89,0.0,0.0
2010,4,3,23,62.0,-6.0,2.0,1018.0,NW,20.11,0.0,0.0
2012,7,14,15,16.0,20.0,32.0,1003.0,cv,1.34,0.0,0.0
2013,2,22,6,399.08273,-9.0,-6.0,1028.0,NW,33.08842,0.0,0.0
2012,8,9,14,17.0,16.0,35.66975,1008.0,SE,1.79,0.0,0.0
2014,9,1,0,101.21273,20.0,22.0,1012.0,NW,1.79,0.0,0.0
2010,10,8,12,419.1871,13.0,19.0,1014.0,NE,3.13,0.0,0.0
2010,7,7,23,17.0,18.0,19.0,1000.0,SE,1.78,0.0,0.0
2014,5,3,9,78.0,-7.0,24.0,1012.0,NW,34.23413,0.0,0.0
2013,11,8,1,194.0,-3.0,2.0,1023.0,NW,0.89,0.0,0.0
2012,9,28,9,100.83103,14.0,18.0,1018.0,NW,25.480814,0.0,0.0
2012,6,12,20,25.0,6.8233094,23.0,998.0,NE,1.79,0.0,0.0
2011,10,10,9,87.0,10.0,17.0,1026.0,cv,0.89,0.0,0.0
2014,8,1,2,34.0,20.0,25.0,1007.0,SE,53.552963,0.0,0.0
2011,12,28,7,88.0,-9.0,-4.0,1039.8612,NW,11.17,0.0,0.0
2012,1,5,2,81.0,-10.0,-8.0,1028.0,SE,0.89,0.0,0.0
2013,8,9,17,144.0,25.0,33.0662,997.0,SE,0.89,0.0,0.0
2010,3,3,6,83.0,-4.0,0.0,1014.0,cv,0.45,0.0,0.0
2010,10,23,14,117.04681,10.0,7.0,1016.0,NE,1.79,0.0,0.0
2011,2,5,11,42.0,-12.0,1.0,1023.0,SE,1.79,0.0,0.0
2011,9,14,6,72.47128,19.0,16.0,1010.0,SE,0.89,0.0,0.0
2012,8,18,3,15.0,17.0,19.0,1012.0,NW,23.249308,0.0,0.0
2012,11,27,5,32.0,-8.0,-9.0,1021.0,SE,4.016298,0.0,0.0
2014,11,24,20,174.06625,-6.0,6.0,1017.0,NW,5.81,0.0,0.0
2011,6,27,21,50.0,14.0,26.0,1002.0,SE,45.695126,0.0,0.0
2012,1,29,5,23.0,-13.0,-5.0,1030.0,cv,4.02,0.0,0.0
2010,6,21,23,38.0,16.0,21.0,1005.0,cv,0.89,0.0,0.0
2013,11,30,1,335.4088,-1.0,4.0,1018.0,NW,32.22154,0.0,0.0
2010,11,24,2,30.0,-14.0,0.0,1030.0,NW,24.59,0.0,0.0
2014,1,15,15,24.0,-22.0,-1.0,1034.0,SE,12.066231,0.0,0.0
2011,10,12,8,53.0,7.0,17.348675,1025.0,NW,24.14,0.0,0.0
2014,7,17,12,206.78564,22.0,29.0,999.0,SE,30.414,0.0,0.0
2010,2,20,4,382.51395,-9.0,-2.0,1011.0,SE,24.59,0.0,0.0
2012,4,12,3,41.0,-6.0,1.0,1022.0,SE,74.20753,0.0,0.0
2013,5,29,22,62.30173,-3.0,29.0,1008.0,SE,54.48374,0.0,0.0
2013,5,4,4,142.0,6.0,14.0,1005.467,cv,0.89,0.0,0.0
2011,1,14,0,16.0,-19.0,-5.0,1037.0724,NW,35.761604,0.0,0.0
2013,9,8,8,10.0,15.0,16.0,1007.329,NW,1.79,0.0,0.0
2013,10,30,11,18.0,-6.0,20.0,1024.0,NE,3.13,0.0,0.0
2010,1,3,6,84.0,-15.0,-8.0,1027.0,SE,110.45599,26.36409,0.0
2010,5,22,21,79.0,4.0,24.0,1007.0,SE,45.90704,0.0,0.0
2013,5,6,18,15.0,-2.0,33.0,992.05707,NW,55.58806,0.0,0.0
2011,8,18,23,151.0,21.0,25.0,1013.0,SE,2.68,0.0,0.0
2012,9,20,2,89.0,16.0,13.0,1014.0,cv,0.89,0.0,0.0
2011,3,23,0,55.0,-12.0,4.0,1028.0,cv,4.92,0.0,0.0
2010,11,15,18,52.0,-9.0,-3.0,1023.0,NW,172.51411,0.0,0.0
2013,1,21,0,136.0,-8.0,-6.691425,1028.0,cv,0.45,0.0,0.0
2014,8,6,13,16.0,20.0,35.83293,1002.0,cv,0.89,0.0,0.0
2010,6,29,17,198.25331,18.0,31.0,999.0,SE,18.338928,0.0,0.0
2011,12,14,19,14.0,-19.0,-4.0,1035.0,NW,354.34323,0.0,0.0
2014,3,31,15,14.0,-15.0,23.0,1017.0,NW,55.89657,0.0,0.0
2011,3,24,7,16.0,-14.0,3.0,1025.0,NW,18.779104,0.0,0.0
2010,4,3,11,74.0,-12.0,19.0,1022.0,NE,18.78,0.0,0.0
2011,8,20,20,66.0,20.0,24.0,1014.0,cv,1.78,0.0,0.0
2014,12,3,21,136.97844,-11.0,-7.0,1025.0,cv,0.89,0.0,0.0
2011,6,23,12,178.0,21.0,27.0,998.0,NE,2.68,0.0,0.0
2012,1,23,22,83.0,-22.048098,-12.219951,1029.0,NW,4.92,0.0,0.0
2013,2,8,20,15.0,-15.0,3.1466942,1025.0,NW,3.58,0.0,0.0
2014,7,5,15,103.0,21.0,34.482037,1003.0,SE,1.79,0.0,0.0
2012,8,14,16,79.0,16.0,31.0,1003.0,SE,25.474754,0.0,0.0
2012,11,4,6,7.0,7.0,9.0,1007.0,NW,161.0717,0.0,17.972555
2010,10,15,10,50.0,-1.0,18.0,1017.0,SE,12.97,0.0,0.0
2010,7,26,2,182.28644,23.0,27.0,1008.0,cv,4.02,0.0,0.0
2010,1,4,16,51.771805,-23.0,-6.0,1030.0,NE,61.657154,0.0,0.0
2012,7,7,4,19.0,18.0,18.867214,991.79144,NW,1.79,0.0,0.0
2011,1,2,10,29.0,-17.0,-6.0,1035.0,NW,18.33282,0.0,0.0
2011,10,27,6,199.51434,-2.0,3.0,1025.0,cv,1.79,0.0,0.0
2012,8,4,22,25.309866,21.911827,23.0,1011.0,cv,1.79,0.0,0.0
2011,9,16,7,51.0,11.0,23.0,1010.0,NW,3.13,0.0,0.0
2013,11,6,2,12.0,-7.0,6.0,1025.0,NW,0.89,0.0,0.0
2010,11,30,6,50.0,-12.0,0.0,1026.0,NW,381.7643,0.0,0.0
2013,4,26,0,140.0,1.0,6.0,1004.0,SE,30.390514,0.0,0.0
2010,9,16,11,106.0,19.0,22.0,1014.0,NE,11.18,0.0,0.0
2011,6,9,10,77.0,14.0,27.0,1005.0,cv,1.79,0.0,0.0
2014,6,18,7,99.0,19.0,23.0,1005.0,NE,0.89,0.0,0.0
2013,1,12,11,63.0,-20.0,-1.0,1027.0,NW,5.81,0.0,0.0
2012,5,13,20,110.0,7.0,24.0,1007.0,SE,127.47825,0.0,0.0
2014,9,22,19,35.0,14.0,19.0,1017.0,SE,12.97,0.0,0.0
2011,1,13,20,21.0,-20.0,-1.0,1033.0,NW,127.981514,0.0,0.0
2011,8,10,20,79.0,23.0,27.0,1014.0,SE,21.59057,0.0,0.0
2012,9,21,11,109.0,17.0,22.0,1016.0,SE,18.320253,0.0,0.0
2013,12,2,8,14.666798,-9.486636,1.0,1030.0,NE,9.39,0.0,0.0
2013,9,2,7,23.0,15.0,7.0,1018.0,NE,1.78,0.0,0.0
2012,12,8,5,12.354488,-33.42877,-9.0,1031.0,NW,96.34649,0.0,0.0
2010,1,6,20,32.0,-17.0,-9.0,1035.0,NW,33.4196,0.0,0.0
2012,11,24,17,17.487617,-17.0,1.0,1018.0,NE,3.58,0.0,0.0
2014,1,13,21,175.0,-25.0,-1.0,1034.0,cv,1.78,0.0,0.0
2013,9,2,4,47.0,14.0,14.0,1016.0,SE,1.78,0.0,0.0
2010,4,18,4,204.65776,-3.0803947,5.0,1016.0,cv,0.45,0.0,0.0
2012,6,12,11,114.145035,18.0,27.0,998.0,NW,2.67,0.0,0.0
2010,12,9,20,113.0,-13.0,-1.0,1015.0,cv,0.45,0.0,0.0
2011,11,1,7,224.32101,10.0,11.0,1023.0,SE,1.379337,0.0,0.0
2011,11,10,12,46.0,-6.0,15.0,1015.0,NW,37.111786,0.0,0.0
2013,7,25,15,9.0,14.0,35.0,1000.3828,SE,4.92,0.0,0.0
2011,6,19,10,404.77145,20.0,27.0,1008.0,SE,18.308777,0.0,0.0
2012,10,23,10,53.0,8.0,15.0,1017.0,SE,2.68,0.0,0.0
2013,8,11,13,86.860435,25.0,26.0,1002.0,SE,4.02,0.0,0.0
2013,9,22,13,127.0,15.0,26.0,1016.0,cv,0.89,0.0,0.0
2010,3,29,13,118.40887,-8.0,15.0,1025.0,SE,4.9139442,0.0,0.0
2012,6,4,8,87.0,14.0,30.0,998.0,NW,1.79,0.0,0.0
2010,8,30,10,26.0,19.0,26.0,1011.0,cv,9.84,0.0,0.0
2010,7,14,20,121.0,20.0,20.0,1010.0,SE,24.648563,0.0,0.0
2014,12,1,3,40.0,-11.0,-2.0,1025.0,NW,8.05,0.0,0.0
2011,6,21,21,170.0,18.0,23.0,1001.0,cv,0.89,0.0,0.0
2010,8,30,10,218.29701,23.0,24.0,1008.0,NE,0.89,0.0,0.0
2011,1,23,7,16.0,-24.0,-12.0,1034.0,NW,360.5845,0.0,0.0
2010,5,16,5,139.33376,14.0,14.0,1004.0,SE,65.451004,0.0,0.0
2014,1,22,16,105.0,-19.0,7.0,1024.0,SE,27.72,0.0,0.0
2011,3,21,16,25.0,-21.0,9.0,1028.0,NW,40.67216,0.0,0.0
2013,10,6,15,28.0,-4.0,24.0,1016.0,SE,4.02,0.0,0.0
2014,10,17,8,44.035564,1.0,16.738207,1020.0,NW,0.89,0.0,0.0
2012,8,28,14,82.0,22.0,33.0,999.9836,SE,29.784813,0.0,0.0
2011,4,5,9,249.6086,-4.0,20.0,1018.0,SE,7.6,0.0,0.0
2014,2,13,14,287.6156,-11.0,-3.0,1031.0576,cv,1.79,0.0,0.0
2013,10,27,12,45.0,-1.0,15.0,1021.0,NE,1.79,0.0,0.0
2013,9,24,13,128.0,14.0,21.0,1017.0,cv,1.34,0.0,0.0
2011,5,1,20,13.0,-8.0,23.0,1006.0,SE,64.29733,0.0,0.0
2014,11,6,16,9.0,-19.0,20.0,1019.0,NW,135.9747,0.0,0.0
2011,1,25,11,18.0,-23.0,-7.0,1040.0,NW,8.5,0.0,0.0
2012,7,21,3,70.831795,24.146511,29.0,1010.0,SE,22.350056,0.0,0.0
2011,5,13,5,32.0,13.0,10.0,1006.0,SE,3.570413,0.0,0.0
2013,7,6,6,100.39585,21.0,24.0,1001.0,cv,0.89,0.0,0.0
2010,12,22,10,29.0,-19.0,-3.0,1029.0,NW,30.46399,0.0,0.0
2012,1,1,4,9.0,-17.0,-8.0,1035.0,NW,3.13,0.0,0.0
2014,2,1,2,169.58116,-8.0,-4.0,1019.0,SE,0.89,0.0,0.0
2014,9,12,11,8.0,3.0903285,26.0,1009.0,NE,4.92,0.0,0.0
2011,5,12,15,60.0,-1.0,29.0,1013.0,SE,11.18,0.0,0.0
2012,5,24,4,12.0,-4.0,6.0,1016.0,NE,1.7850606,0.0,0.0
2014,2,13,15,335.38446,-4.0,-4.0,1030.0,SE,24.148066,11.286651,0.0
2012,5,25,7,285.56186,16.0,20.0,1006.0,cv,0.45,0.0,0.0
2014,3,6,5,94.754845,-11.0,3.0,1021.0,cv,0.89,0.0,0.0
2013,11,10,1,4.0,-28.443863,4.0,1032.8513,NW,327.75443,0.0,0.0
2010,7,23,12,85.03633,22.0,32.0,1009.0,SE,20.57,0.0,0.0
2012,11,20,16,16.0,-13.0,10.0,1026.0,SE,11.17,0.0,0.0
2011,1,1,6,64.0,-16.0,-10.194914,1021.0,NW,31.045143,0.0,0.0
2010,12,11,10,27.0,-10.0,-1.0,1020.0,SE,27.278276,0.0,0.0
2014,1,14,19,121.0,-23.640003,-2.0,1031.0,cv,3.13,0.0,0.0
2014,8,28,20,59.0,18.0,21.0,1014.0,NE,0.89,0.0,14.214411
2010,10,1,5,151.0,13.0,14.0,1024.0,NW,1.78,0.0,0.0
2011,11,12,11,15.0,-11.0,14.0,1032.0,NE,4.02,0.0,0.0
2014,1,12,20,17.0,-34.34624,-7.0,1035.0,SE,0.89,0.0,0.0
2014,4,23,0,122.0,14.0,11.0,1009.0,NE,0.89,0.0,0.0
2012,7,23,7,48.0,22.0,18.0,1007.0,NE,7.15,0.0,0.0
2013,9,27,20,175.18292,9.0,8.0,1013.0,cv,0.89,0.0,0.0
2010,5,6,20,10.0,0.0,21.0,1010.0,NW,107.77418,0.0,0.0
2014,8,28,21,43.0,19.0,27.0,1014.0,SE,35.686756,0.0,0.0
2013,12,30,0,50.0,-24.0,2.0,1019.0,NW,39.787304,0.0,0.0
2010,11,13,21,10.0,-16.0,6.0,1031.0,NW,160.24315,0.0,0.0
2011,3,22,18,25.0,-25.0,3.0,1029.0,NW,223.93076,0.0,0.0
2010,10,13,7,95.0,9.0,15.0,1017.0,NE,1.78,0.0,0.0
2013,10,30,17,83.55268,-8.0,25.0,1021.0,SE,4.02,0.0,0.0
2013,10,6,17,105.0,1.0,23.0,1020.0,NE,1.79,0.0,0.0
2013,6,27,6,91.0,22.0,23.0,1005.0,SE,6.701817,0.0,0.0
2010,11,26,4,370.03964,-15.0,-10.184429,1014.0,NW,3.13,0.0,0.0
2013,2,10,21,173.73969,-21.0,-7.0,1030.0,cv,0.89,0.0,0.0
2014,5,15,7,107.0,4.0,20.0,1002.0,SE,1.79,0.0,0.0
2014,2,8,4,7.0,-13.0,-6.0,1028.0,NW,1.79,0.0,0.0
2010,11,17,17,277.55493,-8.0,13.0,1014.0,NE,1.79,0.0,0.0
2011,8,12,2,48.0,21.0,26.0,1008.0,NW,15.754827,0.0,0.0
2013,5,28,4,256.01578,16.0,23.0,1004.0,NE,0.89,0.0,0.0
2012,7,14,0,14.805108,22.0,26.0,1002.0,NW,1.79,0.0,0.0
2011,8,26,18,77.0,22.0,28.0,1007.0,SE,30.40302,0.0,0.0
2014,12,26,1,132.0,-12.0,-7.0,1028.0,cv,0.45,0.0,0.0
2011,9,12,15,96.0,10.0,26.0,1016.0,SE,44.691124,0.0,0.0
2014,12,19,17,201.2728,-14.0,5.447759,1027.0,SE,1.78,0.0,0.0
2011,2,31,6,246.76385,-8.0,-6.0,1017.0,NW,41.308636,0.0,0.0
2013,9,27,19,188.03362,13.0,14.0,1012.0,SE,6.71,0.0,0.0
2014,3,9,22,80.0,-16.74701,2.0,1020.0,SE,5.81,0.0,0.0
2013,9,18,5,30.0,8.0,17.0,1016.13,NW,0.89,0.0,0.0
2014,5,13,13,28.0,3.0,24.004728,1009.0,SE,4.47,0.0,0.0
2014,2,3,6,9.0,-26.0,-4.560626,1029.0,SE,0.89,0.0,0.0
2012,8,20,3,119.163345,22.0,25.0,1014.0,SE,11.624934,0.0,0.0
2014,9,9,16,91.0,16.572735,26.0,1010.0,SE,1.78,0.0,0.0
2013,2,18,1,10.0,-11.0,-3.0,1029.0,SE,47.81547,0.0,0.0
2011,6,24,0,20.0,16.0,20.0,1004.0,NW,10.73,0.0,7.497159
2013,4,13,3,73.0,0.0,7.0,1017.0,cv,0.89,0.0,0.0
2014,6,23,8,17.0,13.0,23.254633,1014.0,NW,8.5,0.0,0.0
2011,5,6,3,134.0,10.0,12.0,1003.0,SE,38.74315,0.0,0.0
2011,2,9,20,95.688774,-12.0,-3.0,1028.0,SE,1.79,0.0,0.0
2014,8,4,7,87.0,26.0,30.0,1002.0,SE,0.89,0.0,0.0
2013,6,13,13,77.0,7.0,34.0,1003.0,SE,37.092594,0.0,0.0
2010,3,13,18,20.0,-12.0,1.0,1027.0,SE,25.93,0.0,0.0
2014,1,12,6,102.0,-17.0,-11.0,1035.0,cv,1.78,0.0,0.0
2013,9,9,3,121.0,14.0,18.0,1014.0,NW,0.89,0.0,0.0
2011,9,15,6,13.0,9.0,9.0,1024.0,cv,0.9429453,0.0,0.0
2013,8,2,0,74.0,18.0,25.0,1008.0,cv,0.89,0.0,0.0
2011,12,30,17,15.0,-17.0,3.0,1026.0,NW,205.56172,0.0,0.0
2010,5,10,2,154.0,8.0,22.0,1009.0,SE,1.79,0.0,0.0
2010,7,24,21,81.0,21.0,32.0,1007.0,SE,16.987103,0.0,0.0
