CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
514.0,France,Male,35.0,3.0,121030.9,1.0,1,0,10008.68,0
531.0,Spain,Female,42.0,6.0,75302.85,2.0,0,0,57034.35,0
663.0,France,Male,33.0,5.0,157274.36,2.0,1,1,28531.81,0
652.0,France,Female,51.0,3.0,0.0,1.0,1,0,173989.47,1
696.0,France,Male,42.0,4.0,0.0,1.0,0,0,126353.13,1
720.0,Spain,Male,64.0,3.0,45752.78,2.0,1,0,79623.28,1
627.0,France,Male,27.0,1.0,62092.9,1.0,1,1,105887.04,0
518.0,France,Male,46.0,3.0,0.0,2.0,1,0,76515.79,0
595.0,France,Male,41.0,9.0,0.0,2.0,1,0,5967.09,0
648.0,Spain,Female,28.0,9.0,102282.61,1.0,1,1,157891.11,0
683.0,France,Male,30.0,4.0,66190.33,1.0,1,1,115186.97,0
418.0,France,Male,35.0,7.0,0.0,2.0,1,1,88878.15,0
638.0,Germany,Female,37.0,7.0,124513.66,2.0,1,0,158610.89,0
823.0,France,Male,34.0,3.0,105057.33,1.0,1,0,9217.92,0
710.0,France,Male,21.0,4.0,109130.96,2.0,1,1,56191.99,0
701.0,France,Male,37.0,8.0,107798.85,1.0,1,0,16966.73,0
606.0,Germany,Male,40.0,9.0,95293.86,2.0,0,1,96985.58,0
724.0,France,Male,40.0,10.0,0.0,1.0,1,0,127847.25,1
780.0,France,Male,76.0,10.0,121313.88,1.0,0,1,64872.33,0
669.0,France,Female,29.0,7.0,146011.4,1.0,0,0,50249.16,0
687.0,Germany,Female,27.0,9.0,152328.88,2.0,0,0,126494.82,0
569.0,Spain,Male,41.0,2.0,0.0,2.0,1,0,134272.56,0
765.0,Spain,Male,45.0,2.0,91549.78,1.0,1,1,47139.44,0
756.0,France,Male,27.0,8.0,0.0,2.0,1,1,157932.75,0
637.0,France,Female,33.0,9.0,113913.53,1.0,0,1,65316.5,0
625.0,France,Female,24.0,1.0,0.0,2.0,1,1,180969.55,0
743.0,Germany,Female,34.0,1.0,131736.88,1.0,1,1,108543.21,0
573.0,Spain,Male,38.0,4.0,0.0,2.0,1,1,196517.44,0
567.0,Spain,Male,44.0,9.0,0.0,2.0,1,0,87677.15,0
570.0,Spain,Male,34.0,10.0,0.0,2.0,0,1,183387.12,0
627.0,France,Male,33.0,5.0,0.0,2.0,1,1,103737.82,0
610.0,Spain,Female,50.0,5.0,130554.51,3.0,1,0,184758.17,1
826.0,France,Female,30.0,5.0,0.0,2.0,0,1,157397.56,0
722.0,Germany,Female,37.0,0.0,125977.81,1.0,0,0,160162.42,0
621.0,Germany,Male,51.0,4.0,109978.83,1.0,0,0,177740.58,1
661.0,France,Male,51.0,6.0,146606.6,1.0,1,1,68021.9,0
700.0,Spain,Male,31.0,7.0,0.0,2.0,0,1,145151.95,0
598.0,Spain,Female,23.0,6.0,0.0,2.0,1,0,153229.19,0
738.0,Germany,Male,62.0,10.0,83008.31,1.0,1,1,42766.03,0
762.0,France,Male,26.0,6.0,130428.78,1.0,1,0,173365.89,0
633.0,France,Female,33.0,3.0,0.0,2.0,1,0,191111.02,0
702.0,France,Male,26.0,2.0,71281.29,1.0,1,1,108747.12,1
637.0,Spain,Female,34.0,9.0,0.0,2.0,0,0,26057.08,0
629.0,Spain,Male,35.0,4.0,174588.8,2.0,0,1,158420.14,0
784.0,Spain,Female,40.0,8.0,0.0,2.0,1,0,108891.3,0
543.0,Spain,Male,37.0,3.0,0.0,2.0,1,1,78915.68,0
652.0,Spain,Female,40.0,7.0,100471.34,1.0,1,1,124550.88,0
501.0,France,Male,44.0,4.0,142051.06,2.0,0,1,74940.5,0
439.0,France,Male,28.0,7.0,110976.23,2.0,1,0,138526.95,0
484.0,Germany,Female,34.0,4.0,148249.55,1.0,0,1,33738.27,0
816.0,Germany,Female,40.0,9.0,109003.26,1.0,1,1,79580.56,0
611.0,France,Female,30.0,9.0,88594.14,1.0,1,0,196332.45,0
578.0,France,Male,23.0,10.0,88980.32,1.0,1,1,125222.36,0
656.0,Spain,Female,40.0,10.0,167878.5,1.0,0,1,151887.16,0
435.0,France,Male,36.0,4.0,0.0,1.0,1,1,197015.2,0
499.0,Spain,Male,39.0,6.0,0.0,2.0,1,1,81409.0,0
583.0,France,Male,40.0,3.0,0.0,2.0,1,0,47728.0,0
535.0,France,Female,48.0,9.0,0.0,1.0,1,0,149892.8,1
620.0,France,Male,42.0,4.0,0.0,2.0,1,0,6232.31,0
517.0,France,Male,62.0,1.0,43772.66,3.0,1,0,187756.23,1
684.0,France,Male,38.0,4.0,0.0,3.0,1,0,75609.84,0
775.0,France,Female,27.0,4.0,152309.38,1.0,1,0,104112.0,0
649.0,Germany,Male,78.0,4.0,68345.86,2.0,1,1,142566.75,0
657.0,Spain,Male,41.0,8.0,109402.13,1.0,1,1,66463.62,0
553.0,France,Male,37.0,1.0,0.0,1.0,1,0,30461.55,0
658.0,France,Male,29.0,4.0,80262.6,1.0,1,1,20612.82,0
645.0,France,Female,36.0,8.0,0.0,2.0,1,1,12096.61,1
671.0,Germany,Male,28.0,8.0,119859.52,2.0,1,0,125422.66,0
524.0,France,Male,50.0,4.0,0.0,2.0,1,1,31840.59,1
657.0,France,Male,50.0,9.0,0.0,2.0,0,0,37171.46,0
659.0,Germany,Male,36.0,4.0,132578.92,2.0,1,0,84320.94,0
833.0,France,Female,34.0,3.0,144751.81,1.0,0,0,166472.81,0
520.0,Spain,Female,30.0,4.0,145222.98,2.0,0,0,145160.95,0
666.0,Germany,Female,50.0,7.0,109062.28,1.0,1,1,140136.1,1
664.0,France,Female,31.0,7.0,104158.84,1.0,1,0,134169.84,0
628.0,Germany,Male,50.0,4.0,122227.71,1.0,0,1,14217.77,1
744.0,France,Male,47.0,9.0,0.0,2.0,1,0,113163.17,0
638.0,Germany,Male,25.0,4.0,148045.45,2.0,1,1,114722.42,0
613.0,Spain,Female,32.0,0.0,0.0,2.0,0,1,126675.62,0
614.0,France,Female,38.0,4.0,72594.0,1.0,1,1,76042.48,0
625.0,Germany,Female,55.0,8.0,118772.71,4.0,0,0,135853.62,1
707.0,Spain,Female,32.0,4.0,132835.56,1.0,0,0,136877.23,0
588.0,France,Female,36.0,2.0,0.0,2.0,1,0,92536.0,1
595.0,Germany,Male,30.0,9.0,130682.11,2.0,1,1,57862.88,0
592.0,France,Male,29.0,7.0,0.0,2.0,1,1,91196.67,0
705.0,Germany,Female,44.0,10.0,106731.58,1.0,1,0,137419.88,1
600.0,France,Male,40.0,1.0,141136.8,1.0,1,1,67803.83,0
730.0,Spain,Male,26.0,3.0,0.0,1.0,1,0,34542.41,0
676.0,France,Female,43.0,2.0,0.0,1.0,1,1,55119.53,0
743.0,Germany,Male,45.0,10.0,144677.19,3.0,1,0,22512.44,1
544.0,France,Female,33.0,6.0,0.0,2.0,1,1,124113.04,0
621.0,France,Female,43.0,5.0,0.0,1.0,1,1,47578.45,0
815.0,Spain,Female,39.0,6.0,0.0,1.0,1,1,85167.88,0
592.0,Spain,Male,38.0,0.0,0.0,1.0,1,0,65986.48,1
527.0,Germany,Female,28.0,2.0,123802.98,2.0,1,1,155846.69,0
700.0,Spain,Male,54.0,1.0,79415.67,1.0,0,1,139735.55,0
686.0,Germany,Female,38.0,2.0,93569.86,3.0,0,0,10137.34,1
657.0,Spain,Male,67.0,5.0,119785.47,2.0,1,1,107534.32,0
665.0,France,Male,33.0,2.0,101286.11,1.0,1,1,159840.52,0
698.0,Germany,Female,51.0,2.0,111018.98,1.0,1,0,86410.28,0
715.0,France,Male,37.0,9.0,165252.52,1.0,1,0,85286.3,0
828.0,Spain,Male,34.0,9.0,0.0,2.0,1,1,81853.98,0
613.0,France,Female,45.0,1.0,187841.98,2.0,1,1,147224.27,0
596.0,Spain,Male,32.0,4.0,0.0,2.0,0,1,146504.34,0
686.0,Germany,Female,27.0,1.0,115095.88,2.0,0,0,78622.46,0
812.0,France,Male,24.0,10.0,0.0,2.0,1,1,156906.16,0
444.0,France,Female,40.0,5.0,84350.07,1.0,1,0,143835.77,0
718.0,Germany,Male,63.0,7.0,123204.88,1.0,1,1,100538.8,0
763.0,France,Female,31.0,4.0,0.0,2.0,0,0,50404.72,0
679.0,France,Male,36.0,1.0,97234.58,1.0,1,0,188997.08,0
733.0,Germany,Male,48.0,7.0,85915.52,1.0,1,1,23860.5,0
486.0,France,Male,63.0,9.0,97009.15,1.0,1,1,85101.0,0
701.0,France,Male,41.0,10.0,0.0,2.0,1,1,146257.77,0
616.0,France,Male,23.0,8.0,73112.95,1.0,1,1,62733.05,0
705.0,France,Male,61.0,4.0,0.0,2.0,1,1,191313.7,0
636.0,Spain,Male,37.0,1.0,115137.26,1.0,1,0,52484.01,0
757.0,Germany,Female,34.0,1.0,129398.01,2.0,0,0,44965.44,0
714.0,Germany,Male,42.0,2.0,177640.1,1.0,0,1,47166.55,0
850.0,France,Female,31.0,4.0,0.0,2.0,1,1,33082.81,0
729.0,Spain,Female,42.0,1.0,0.0,2.0,1,1,149535.97,0
720.0,France,Female,45.0,1.0,102882.4,2.0,1,1,35633.15,1
727.0,Germany,Male,45.0,6.0,114422.85,2.0,1,1,104678.78,1
744.0,Germany,Male,41.0,7.0,190409.34,2.0,1,1,138361.48,0
596.0,France,Male,36.0,2.0,0.0,2.0,1,1,12067.39,0
805.0,Germany,Male,50.0,9.0,130023.38,1.0,1,0,62989.82,1
850.0,France,Female,28.0,9.0,0.0,2.0,1,1,164864.67,0
750.0,Spain,Female,37.0,2.0,113817.06,1.0,0,0,88333.74,0
422.0,France,Male,41.0,6.0,153238.88,1.0,1,0,11663.09,0
539.0,Germany,Female,38.0,8.0,82407.51,1.0,1,0,13123.41,0
798.0,Spain,Female,58.0,9.0,0.0,2.0,0,0,119071.56,1
712.0,Spain,Male,52.0,9.0,0.0,1.0,1,1,117977.45,1
507.0,Germany,Male,40.0,3.0,120105.43,1.0,1,0,92075.01,1
493.0,Spain,Male,32.0,8.0,46161.18,1.0,1,1,79577.4,0
416.0,Spain,Male,35.0,8.0,0.0,1.0,0,0,119712.78,0
742.0,France,Female,29.0,4.0,0.0,2.0,1,1,180066.6,0
603.0,France,Male,31.0,8.0,0.0,2.0,1,1,169915.02,0
820.0,Spain,Male,34.0,10.0,97208.46,1.0,1,1,59553.34,0
693.0,France,Male,21.0,1.0,0.0,2.0,1,1,3494.02,0
516.0,France,Male,33.0,7.0,115195.58,1.0,1,1,11205.5,0
602.0,France,Female,63.0,7.0,0.0,2.0,1,1,56323.21,0
576.0,France,Male,36.0,6.0,0.0,2.0,1,1,48314.0,0
516.0,France,Male,35.0,10.0,57369.61,1.0,1,1,101699.77,0
529.0,Spain,Male,35.0,5.0,95772.97,1.0,1,1,112781.5,0
708.0,Spain,Male,38.0,8.0,99640.89,1.0,1,0,12429.22,0
563.0,France,Male,22.0,3.0,137583.05,1.0,0,1,5791.85,0
626.0,France,Female,29.0,4.0,105767.28,2.0,0,0,41104.82,0
798.0,Germany,Female,38.0,4.0,129055.13,1.0,1,0,157147.6,0
756.0,Germany,Female,39.0,3.0,100717.85,3.0,1,1,73406.04,1
715.0,Spain,Male,38.0,2.0,96798.79,2.0,1,1,4554.67,0
627.0,Spain,Female,28.0,3.0,157597.61,1.0,0,1,34097.22,0
685.0,France,Male,20.0,4.0,104719.94,2.0,1,0,38691.34,0
751.0,Germany,Male,34.0,9.0,108513.25,2.0,1,1,27097.82,0
707.0,France,Female,42.0,10.0,0.0,2.0,1,1,152944.39,0
651.0,France,Male,28.0,7.0,0.0,2.0,1,0,823.96,0
756.0,Germany,Male,36.0,2.0,136815.64,1.0,1,1,170041.95,0
725.0,France,Male,66.0,4.0,86459.8,1.0,1,1,141476.56,0
526.0,Spain,Male,35.0,5.0,0.0,2.0,1,1,105618.14,0
616.0,Germany,Male,39.0,2.0,121704.32,2.0,1,0,55556.3,0
736.0,Spain,Female,26.0,4.0,135889.12,1.0,1,1,165692.03,0
763.0,Germany,Female,61.0,1.0,66101.89,1.0,1,1,143981.27,0
758.0,France,Male,26.0,4.0,155739.77,1.0,1,0,171552.02,0
611.0,France,Male,68.0,5.0,82547.11,2.0,1,1,146448.02,0
491.0,Germany,Female,68.0,1.0,95039.12,1.0,0,1,116471.14,1
682.0,France,Male,30.0,4.0,0.0,1.0,0,1,161465.31,0
656.0,France,Female,48.0,9.0,0.0,2.0,1,1,85240.61,1
564.0,France,Female,28.0,1.0,0.0,1.0,1,1,162428.05,0
749.0,Germany,Male,66.0,6.0,182532.23,2.0,1,1,195429.92,0
771.0,Spain,Female,33.0,5.0,0.0,2.0,1,0,8673.43,0
655.0,France,Female,37.0,7.0,111852.84,2.0,1,0,10511.13,0
523.0,Spain,Male,32.0,4.0,0.0,2.0,1,0,167848.02,0
619.0,Germany,Female,31.0,2.0,56116.3,2.0,0,0,2181.94,0
545.0,Spain,Female,32.0,4.0,0.0,1.0,1,0,94739.2,0
546.0,France,Female,47.0,8.0,0.0,1.0,1,1,66408.01,1
491.0,France,Female,68.0,3.0,107571.61,1.0,0,1,113695.99,0
570.0,France,Male,23.0,2.0,0.0,1.0,0,0,198830.98,0
604.0,Germany,Male,36.0,10.0,113546.3,1.0,1,1,134875.38,0
652.0,France,Female,40.0,8.0,84390.8,2.0,0,1,107876.2,0
692.0,France,Male,28.0,5.0,61581.97,1.0,1,1,70179.91,0
724.0,Germany,Female,33.0,9.0,119278.44,1.0,1,1,197148.23,0
739.0,Spain,Male,38.0,0.0,128366.44,1.0,1,0,12796.43,0
725.0,France,Male,43.0,2.0,165896.0,2.0,1,0,130795.52,0
635.0,Spain,Male,31.0,1.0,0.0,2.0,1,0,135382.23,0
699.0,France,Male,44.0,8.0,158697.61,1.0,1,0,107181.22,0
842.0,France,Male,29.0,8.0,0.0,2.0,1,1,123437.05,0
551.0,France,Female,36.0,5.0,0.0,1.0,1,0,183479.12,0
736.0,Germany,Female,26.0,0.0,84587.9,1.0,0,1,188037.77,0
661.0,Germany,Female,35.0,5.0,150725.53,2.0,0,1,113656.85,0
838.0,Spain,Female,67.0,4.0,103267.8,1.0,1,1,78310.04,0
531.0,France,Female,37.0,1.0,0.0,1.0,1,0,4606.97,0
652.0,Spain,Male,58.0,6.0,0.0,2.0,0,1,170025.44,0
646.0,Germany,Male,32.0,8.0,105397.8,1.0,1,0,78111.84,1
621.0,Spain,Male,34.0,8.0,0.0,1.0,0,0,47972.65,0
535.0,Spain,Male,48.0,9.0,109472.47,1.0,1,0,157358.44,1
673.0,France,Female,43.0,5.0,168069.73,1.0,1,1,146992.23,1
637.0,Spain,Female,54.0,5.0,0.0,1.0,0,1,150836.98,0
656.0,Spain,Male,32.0,5.0,136963.12,1.0,1,0,133814.28,0
645.0,Spain,Female,49.0,5.0,110132.55,3.0,0,1,187689.9,1
609.0,Germany,Female,71.0,6.0,113317.1,1.0,1,0,108258.22,1
819.0,France,Male,38.0,9.0,122334.26,2.0,1,1,181507.44,0
634.0,France,Female,24.0,2.0,87413.19,1.0,1,0,63340.65,0
556.0,Germany,Male,42.0,0.0,115915.53,2.0,0,1,125435.47,1
649.0,France,Female,42.0,7.0,0.0,2.0,0,1,22974.01,0
629.0,Spain,Male,36.0,1.0,161757.88,2.0,1,1,146371.72,0
755.0,France,Female,28.0,7.0,124540.28,1.0,0,1,188850.89,0
702.0,France,Female,46.0,9.0,98444.19,1.0,0,1,109563.28,0
525.0,Germany,Female,47.0,1.0,118087.68,1.0,1,0,88120.78,1
731.0,France,Female,41.0,9.0,152243.56,1.0,1,1,88783.59,0
703.0,Germany,Male,35.0,5.0,140691.08,2.0,1,0,167810.27,0
660.0,Germany,Male,39.0,9.0,134599.33,2.0,1,0,183095.88,0
720.0,France,Male,52.0,7.0,0.0,1.0,1,1,14781.12,0
511.0,Germany,Female,40.0,9.0,124401.6,1.0,1,0,198814.23,1
636.0,Spain,Female,32.0,8.0,0.0,2.0,1,0,138555.45,0
427.0,France,Male,37.0,5.0,0.0,2.0,1,1,121485.1,0
641.0,Spain,Male,31.0,3.0,153316.14,1.0,1,0,59927.99,0
571.0,France,Male,44.0,9.0,0.0,2.0,0,0,38433.35,0
705.0,France,Female,39.0,3.0,92224.56,1.0,1,1,54517.25,0
709.0,France,Male,37.0,7.0,0.0,1.0,1,0,159486.77,0
550.0,France,Male,34.0,8.0,122359.5,1.0,0,0,116495.55,0
835.0,France,Male,28.0,2.0,163569.61,2.0,1,1,154559.28,0
809.0,France,Male,24.0,7.0,109558.36,1.0,1,0,183515.12,0
726.0,France,Female,32.0,8.0,0.0,2.0,0,0,185075.62,0
516.0,Spain,Female,33.0,3.0,0.0,2.0,1,1,58685.59,0
729.0,Spain,Female,34.0,9.0,53299.96,2.0,1,1,42855.97,0
703.0,Germany,Male,42.0,9.0,63227.0,1.0,0,1,137316.31,0
727.0,Spain,Male,71.0,8.0,0.0,1.0,1,1,198446.9,1
576.0,France,Male,39.0,9.0,84719.98,1.0,0,0,191063.36,0
618.0,France,Male,37.0,2.0,168178.2,2.0,0,1,101273.23,0
727.0,France,Female,29.0,1.0,146652.02,1.0,1,1,173486.39,0
763.0,Spain,Female,32.0,8.0,0.0,2.0,1,0,16725.53,0
770.0,Germany,Male,45.0,4.0,110765.68,1.0,1,0,26163.74,1
429.0,France,Female,27.0,6.0,117307.44,2.0,1,1,24020.49,0
605.0,France,Male,36.0,7.0,128829.25,1.0,1,0,190588.6,0
757.0,France,Female,51.0,1.0,0.0,1.0,1,1,22835.13,1
850.0,France,Male,34.0,6.0,0.0,1.0,0,1,52796.31,0
740.0,France,Female,30.0,8.0,105209.54,1.0,1,0,1852.58,0
520.0,France,Male,31.0,4.0,93249.4,1.0,1,0,77335.75,0
587.0,Germany,Female,49.0,7.0,155393.98,2.0,1,0,13308.2,1
626.0,Spain,Female,37.0,6.0,108269.37,1.0,1,0,5597.94,0
850.0,France,Female,28.0,2.0,0.0,2.0,1,1,38773.74,0
571.0,Spain,Female,22.0,3.0,108117.1,1.0,0,1,53328.7,0
669.0,France,Female,43.0,1.0,160474.6,1.0,1,1,95963.14,0
664.0,France,Male,32.0,10.0,107209.73,1.0,1,1,112340.2,0
525.0,France,Male,35.0,7.0,165358.77,1.0,0,1,94738.54,0
850.0,France,Male,31.0,1.0,96399.31,2.0,1,0,106534.15,0
581.0,Spain,Male,34.0,1.0,0.0,2.0,0,1,81175.25,0
680.0,Germany,Male,44.0,0.0,129974.79,2.0,1,1,33391.38,0
701.0,France,Male,37.0,8.0,130091.5,1.0,1,1,120031.29,0
611.0,France,Female,53.0,7.0,0.0,2.0,0,1,156495.39,1
684.0,Germany,Female,48.0,10.0,126384.42,1.0,1,1,198129.36,0
839.0,Spain,Female,33.0,10.0,75592.43,1.0,1,0,62674.42,0
841.0,France,Female,31.0,3.0,162701.66,2.0,1,1,126794.56,0
600.0,France,Female,28.0,6.0,0.0,2.0,0,1,52193.23,0
603.0,France,Male,45.0,9.0,0.0,1.0,0,0,148516.8,0
577.0,France,Female,35.0,10.0,0.0,2.0,1,1,25161.61,0
685.0,Spain,Male,39.0,9.0,0.0,2.0,1,1,18826.06,0
790.0,France,Female,33.0,10.0,135120.72,1.0,0,0,195204.98,0
645.0,Germany,Male,49.0,4.0,160133.88,1.0,0,1,88391.97,0
649.0,Spain,Male,20.0,5.0,0.0,2.0,1,1,58309.54,0
681.0,France,Male,59.0,4.0,122781.51,1.0,0,1,140166.95,0
626.0,Spain,Female,26.0,8.0,148610.4,3.0,0,1,104502.02,1
719.0,Spain,Male,39.0,5.0,0.0,2.0,1,0,145759.7,0
652.0,Spain,Male,28.0,8.0,156823.7,2.0,1,0,198251.52,0
706.0,France,Female,44.0,4.0,129605.99,1.0,0,0,69865.49,0
606.0,Germany,Male,27.0,2.0,130274.26,2.0,1,0,147533.1,0
644.0,Spain,Male,18.0,8.0,0.0,2.0,1,0,59172.42,0
533.0,France,Female,39.0,2.0,0.0,1.0,0,1,73669.94,1
680.0,France,Male,33.0,1.0,123082.08,1.0,1,0,134960.98,0
834.0,Spain,Male,33.0,5.0,0.0,2.0,1,0,66285.18,0
653.0,France,Female,40.0,0.0,0.0,2.0,1,0,35795.85,0
543.0,France,Female,71.0,1.0,104308.77,1.0,1,1,25650.04,0
763.0,France,Male,35.0,9.0,0.0,1.0,1,1,31372.91,0
703.0,France,Male,28.0,2.0,81173.83,2.0,0,1,162812.16,0
602.0,France,Female,42.0,10.0,0.0,2.0,0,0,169921.11,1
405.0,Germany,Male,31.0,5.0,133299.67,2.0,1,1,72950.14,0
736.0,France,Male,54.0,7.0,111729.47,2.0,0,1,84920.49,0
548.0,France,Male,57.0,6.0,76165.65,1.0,1,1,133537.53,0
705.0,Spain,Male,36.0,1.0,111629.29,1.0,1,1,21807.16,0
681.0,Spain,Male,33.0,10.0,0.0,1.0,0,0,158336.36,0
726.0,France,Male,37.0,2.0,132057.92,2.0,1,0,34743.98,0
617.0,Spain,Female,36.0,7.0,115617.24,1.0,1,1,71519.4,0
660.0,Spain,Female,61.0,5.0,155931.11,1.0,1,1,158338.39,0
431.0,France,Male,63.0,6.0,160982.89,1.0,1,1,168008.17,0
612.0,France,Female,63.0,2.0,126473.33,1.0,0,1,147545.66,0
694.0,Germany,Female,58.0,1.0,143212.22,1.0,0,0,102628.56,1
631.0,Spain,Female,31.0,2.0,88161.85,2.0,1,0,127630.88,0
542.0,Germany,Male,33.0,8.0,142871.27,2.0,0,0,77737.86,0
665.0,France,Male,36.0,1.0,0.0,2.0,0,1,121505.61,0
678.0,France,Male,28.0,2.0,109137.12,1.0,1,1,58814.41,0
663.0,Spain,Male,35.0,5.0,0.0,2.0,1,1,62634.94,0
622.0,France,Male,31.0,5.0,106260.67,1.0,1,1,2578.43,0
758.0,France,Male,51.0,8.0,81710.46,1.0,1,1,116520.07,0
754.0,Germany,Female,48.0,7.0,141819.02,1.0,1,0,93550.53,1
763.0,Spain,Male,67.0,9.0,148564.66,1.0,0,1,87236.4,0
762.0,Spain,Female,60.0,10.0,168920.75,1.0,1,0,31445.03,1
736.0,France,Female,29.0,9.0,0.0,2.0,0,0,176152.7,0
757.0,Germany,Female,43.0,5.0,131433.33,2.0,1,1,3497.43,1
736.0,Germany,Male,46.0,5.0,130812.91,1.0,1,1,77981.54,1
598.0,France,Female,34.0,4.0,0.0,2.0,0,0,60894.26,0
626.0,Germany,Male,49.0,9.0,171787.84,2.0,1,0,187192.23,0
658.0,France,Female,43.0,7.0,140260.36,2.0,1,0,2748.72,0
686.0,Spain,Male,41.0,7.0,102749.72,1.0,0,1,194913.86,0
618.0,Germany,Female,29.0,10.0,100315.1,2.0,1,1,32526.64,0
813.0,France,Female,62.0,10.0,64667.95,2.0,0,1,140454.14,0
554.0,France,Male,31.0,1.0,0.0,2.0,0,1,192660.55,0
698.0,Germany,Male,52.0,10.0,107304.39,3.0,1,0,28806.32,1
809.0,Germany,Male,41.0,1.0,79706.25,2.0,1,0,165675.02,0
710.0,Spain,Female,28.0,6.0,0.0,1.0,1,0,48426.98,0
615.0,France,Male,32.0,4.0,0.0,2.0,1,1,6225.63,0
633.0,France,Male,35.0,10.0,0.0,2.0,1,0,65675.47,0
588.0,Germany,Female,48.0,1.0,143279.58,2.0,1,0,31580.8,1
753.0,Spain,Male,51.0,4.0,79811.72,2.0,0,1,68260.27,1
665.0,France,Female,38.0,5.0,0.0,2.0,1,0,156439.56,0
575.0,France,Male,29.0,4.0,121823.4,2.0,1,1,50368.87,0
692.0,France,Female,30.0,7.0,0.0,2.0,1,1,18826.34,0
624.0,France,Female,45.0,3.0,68639.57,1.0,1,0,168002.31,1
534.0,France,Male,29.0,7.0,174851.9,1.0,1,1,79178.31,0
649.0,Spain,Female,38.0,8.0,0.0,1.0,1,0,103760.53,0
531.0,Germany,Female,64.0,2.0,175754.88,2.0,1,1,60721.4,0
811.0,Germany,Female,28.0,4.0,167738.81,2.0,1,1,9903.42,0
541.0,France,Female,39.0,6.0,109844.81,1.0,1,0,25289.23,0
705.0,Germany,Female,33.0,5.0,116765.7,1.0,0,0,190659.17,1
710.0,France,Female,32.0,3.0,0.0,1.0,1,0,94790.34,0
678.0,France,Male,40.0,1.0,0.0,2.0,1,1,187343.4,0
573.0,Spain,Female,72.0,8.0,98765.84,1.0,1,1,96015.53,0
639.0,Germany,Male,38.0,5.0,130170.82,1.0,1,1,149599.62,0
561.0,France,Male,21.0,4.0,0.0,1.0,1,1,36942.35,0
709.0,France,Male,49.0,4.0,154344.48,2.0,1,1,38794.57,0
752.0,Germany,Female,38.0,10.0,101648.5,2.0,1,0,172001.44,0
746.0,France,Female,21.0,8.0,166883.06,2.0,0,1,194563.66,0
647.0,Spain,Female,64.0,1.0,91216.0,1.0,1,1,41800.18,0
606.0,Spain,Male,42.0,10.0,0.0,2.0,1,0,177938.52,0
773.0,Germany,Male,51.0,8.0,116197.65,2.0,1,1,86701.4,0
657.0,France,Male,33.0,1.0,84309.57,2.0,0,0,103914.4,0
744.0,France,Male,31.0,9.0,120718.28,1.0,1,1,58961.49,0
479.0,France,Female,26.0,1.0,0.0,2.0,1,1,19116.97,0
699.0,France,Male,53.0,4.0,0.0,2.0,0,1,111307.98,0
470.0,Spain,Male,34.0,9.0,0.0,2.0,0,1,89013.67,0
541.0,Germany,Female,39.0,9.0,100116.67,1.0,1,1,199808.1,1
718.0,Spain,Male,40.0,9.0,0.0,2.0,0,0,121537.91,0
726.0,France,Male,29.0,7.0,0.0,2.0,1,1,91844.14,1
583.0,France,Male,27.0,7.0,0.0,2.0,1,0,51285.49,0
674.0,Germany,Female,44.0,4.0,131593.84,1.0,0,1,171345.02,1
632.0,France,Female,36.0,7.0,0.0,2.0,1,1,52526.65,0
752.0,France,Male,33.0,4.0,0.0,2.0,1,1,39570.78,0
753.0,France,Female,31.0,6.0,106596.29,1.0,0,0,91305.77,0
590.0,France,Female,60.0,6.0,147751.75,1.0,1,0,88206.04,1
554.0,France,Female,22.0,8.0,0.0,2.0,0,1,142670.61,0
485.0,France,Female,25.0,3.0,134467.27,1.0,1,1,113266.09,0
725.0,France,Male,31.0,8.0,0.0,2.0,1,1,59650.42,0
512.0,France,Female,36.0,3.0,84327.77,2.0,1,0,17675.36,0
747.0,Germany,Female,32.0,5.0,67495.04,2.0,0,1,77370.37,0
543.0,France,Male,36.0,6.0,0.0,2.0,1,0,176728.28,0
528.0,Spain,Male,36.0,7.0,0.0,2.0,1,0,60536.56,0
578.0,France,Male,30.0,4.0,169462.1,1.0,1,0,112187.11,0
845.0,France,Male,33.0,8.0,164385.53,1.0,1,0,150664.97,0
538.0,Germany,Female,28.0,6.0,164365.44,1.0,0,1,5698.97,0
701.0,Spain,Male,59.0,7.0,0.0,2.0,0,1,27597.59,0
622.0,Spain,Female,23.0,8.0,0.0,2.0,1,1,131389.39,0
834.0,France,Male,23.0,4.0,131254.81,1.0,1,0,20199.3,0
850.0,France,Female,40.0,5.0,0.0,2.0,1,0,35034.15,0
569.0,France,Male,35.0,10.0,124525.52,1.0,1,1,193793.78,0
632.0,Germany,Male,41.0,3.0,126550.7,1.0,0,0,177644.52,1
697.0,Spain,Male,62.0,7.0,0.0,1.0,1,0,129188.18,1
666.0,France,Male,51.0,2.0,148222.66,1.0,0,0,156953.55,1
697.0,Germany,Male,51.0,1.0,147910.3,1.0,1,1,53581.14,0
655.0,Germany,Female,40.0,0.0,81954.6,1.0,1,1,198798.44,1
702.0,Spain,Male,43.0,6.0,116121.67,1.0,1,0,61602.42,0
554.0,Germany,Male,26.0,4.0,121365.39,1.0,1,1,8742.36,0
739.0,France,Male,58.0,2.0,101579.28,1.0,1,1,72168.53,0
528.0,Spain,Male,23.0,7.0,104744.89,1.0,1,0,170262.97,0
